,t0p,t1p,t2p,t3p,t4p,t5p,t6p,t7p,t8p,t9p,t0m,t1m,t2m,t3m,t4m,t5m,t6m,t7m,t8m,t9m
SPAC17A5.15c,1.0,0.9711259236038496,0.951523674348266,0.899738730415271,0.8530870727532057,0.8540844562816486,0.8402449689307288,0.8563765841529305,0.8557165156564702,0.855643082296338,0.55080485,0.6737684,0.49391478,0.42119327,0.47581264,0.9226544,0.48136824,0.4077938,0.42022622,0.46648009999999995
SPAC17A5.16,1.0,0.9775873844313573,1.1470225828203333,1.47783000898042,1.9672059027444133,2.0104899415896234,1.6508127775203132,1.63951749474529,1.6519384791185103,1.48706699065504,0.7108883,1.0228333,1.1259434,1.3609871,1.7171418999999999,2.6848266,0.97307694,1.122868,1.0760272,1.0809405
SPAC17C9.01c,1.0,1.0765272344704782,1.0928003009288252,1.8916373298305331,4.2111289550545505,5.905925367227134,6.297721563863654,6.009680138618003,5.414166966842617,5.294063601873167,1.2309091,1.2624062,2.3442952999999997,4.9284444,10.498342,32.969963,4.755375,3.4720117999999993,2.6712415000000003,1.7617703999999998
SPAC17C9.03,1.0,1.0837566798283034,1.0236656377094686,0.9248841646296198,0.8587049289138099,0.8470821634740959,0.8222075179852232,0.8503395346280563,0.8320716016044517,0.7603074209516087,0.6625312,1.0690446000000002,0.7029555000000001,0.5547622,0.5541362,0.82423747,0.5350254,0.33727756,0.35721326,0.4298782
SPAC17C9.05c,1.0,0.9036630660804681,0.9253926833805804,0.9502285268486764,0.945668947908456,0.909901547647034,0.945500768433687,0.8097509651308957,0.7544886579666911,0.8475127592872117,1.2853136,1.0926943999999998,0.9001005,0.83467007,0.7608771,0.6470964,0.7556898,0.8353521999999999,0.84620917,0.9795543
SPAC17C9.06,1.0,0.9322239789028369,0.8674019839298487,0.9340146408328595,1.008054553490923,0.9729135434696069,0.946917353863595,1.0173747851712258,1.0698429566473535,1.0675701333957932,1.2876288999999999,0.48356602,0.7368583000000001,0.85798806,0.7334630999999999,0.3719534,0.41870916,0.49022505,0.52126944,0.55207914
SPAC17C9.08,1.0,1.1050425372944332,1.2355790125256465,1.43949471825703,1.4333219938831832,1.2749823449867865,1.2333336464905567,1.2125163600327133,1.2376404756699966,1.30542890205478,1.0228235,1.2810143999999999,1.4229085,1.3652879,0.8672890999999999,0.3515739,0.48067105,0.54901004,0.52461094,0.5429712
SPAC17C9.09c,1.0,1.029837686562052,1.0131704409999729,1.001423379743365,0.9813566804783495,1.014290035909695,1.0648485087764916,1.07808476103713,1.15368484960863,1.1069584814551066,0.7082181,0.89162076,0.6744281999999999,0.70195717,0.65121394,0.5041171,0.41863890000000004,0.5038397,0.39020088,0.37853166
SPAC17C9.10,1.0,0.9712170825396583,0.8874911134134494,0.8369068984867288,0.8881657002876139,1.1123479293576801,1.2051653563299667,1.3275811750051265,1.3138516494389367,1.2551196195596201,1.153131,1.3761228,1.617024,1.5157822,1.6630979,4.0696525999999995,1.2658788,0.93840843,0.7415041,0.58566546
SPAC17C9.11c,1.0,0.9392657675068764,0.8894483716293003,0.9831140976382836,1.1768040405909799,1.2018824471160734,1.2925844810832101,1.2403075535677932,1.2372419375435333,1.2480106156377635,1.2171868000000001,1.0766200000000001,1.3050253,1.5511435,1.5426828000000001,2.1715407000000004,2.2254276,1.6170693999999999,1.486912,1.6797718999999998
SPAC17C9.12,1.0,0.9285791237334724,0.941047145784748,1.003218081320284,1.124619755262674,1.1878503085357301,1.2194228686007034,1.3536799113843465,1.328817824544543,1.1732222303302433,1.5495569,1.0622147,1.3513423999999998,1.4557946000000002,1.4170661,2.1551522999999997,2.4207597,1.6795381999999999,1.7930863999999997,1.8795303
SPAC17C9.14,1.0,0.936179920398946,0.8189418110225607,0.7374197123486469,0.7009196053403284,0.7774951281762169,0.871353235883078,0.8407576708874744,0.8498115322276659,0.8031786916024037,1.6068778000000001,0.87936044,0.8842587,0.6791262,0.7014759,1.5541819,1.3082618000000001,1.0130005,0.99555445,1.1518928999999998
SPAC17D4.03c,1.0,0.9257647035313233,0.9214597729988058,1.0048620371012693,1.1197236169097333,1.0852262183982109,0.9801590623689106,1.0180437128554682,0.9776021141663566,0.7287951065314259,1.7391791,0.85242164,0.9594613000000001,1.1272004,1.300429,1.1321388000000001,0.47619912,0.5694488,0.5806443,0.621214
SPAC17D4.04,1.0,1.0747150571429234,1.0994671671680933,1.1031596710705234,1.1854164922162767,1.2847610278311732,1.2706684093802734,1.2685235460356066,1.2924861002317634,1.2782989981117032,0.76707876,1.0009924000000001,0.74150944,0.7816354999999999,0.98918205,1.600554,0.61396766,0.5499299,0.4930213,0.45828587
SPAC17G6.04c,1.0,1.1271862450793397,1.21376549737202,1.4204792350405266,1.38069987891282,3.1767149130281673,1.4727732438800203,1.27584362911964,1.30629047043965,1.2949093180996933,1.6456025,0.79905593,0.9376238000000001,1.2043428,1.3399675,1.0903553999999998,1.0351967,0.78330743,0.8213391999999999,0.791077
SPAC17G6.05c,1.0,1.0430272139231465,1.09339682577353,1.3604127613462136,1.6778638163281936,1.7345984694597902,1.73501573518002,1.7236976615649902,1.7067378478756734,1.6572036044309597,1.1317068000000001,0.7865888000000001,1.2459227,1.9951811999999998,2.093178,1.6595520000000001,1.4235138999999999,1.1049707,1.2137412,1.2889283
SPAC17G6.07c,1.0,1.3143142237514234,1.2861447874680865,1.5997646874917433,1.9959487282755901,2.393003550391463,2.71890672161844,2.8396442077944637,2.7339301441411368,2.5324305354447465,0.91637933,1.1631413000000002,1.2900386000000001,1.5226034,1.8226646,2.5377781,2.6900876,2.7250316000000003,2.1025183,1.5573508999999999
SPAC17G6.09,1.0,1.0216846807933182,1.1500832570595767,1.30408896990872,1.36228057056885,1.3483909013011768,1.3451911397374632,1.382330592899917,1.3411107015289234,1.19863064178705,0.7276949,1.4966408000000002,1.5643266000000002,1.5971413,1.1535360000000001,0.44436559999999997,0.5083486,0.59065974,0.6549648,0.69908315
SPAC17G6.10,1.0,1.1119667167629101,1.25089475301647,1.3853135667660934,1.4943837235147635,1.3548371291012034,1.1480890440841567,1.0254590709230562,0.9879471248611319,0.9037209724816327,0.9141724,1.3691518,1.5786809,1.9620651000000002,2.3352777999999996,2.5140130000000003,1.5382571000000003,1.3035164,1.347097,1.282931
SPAC17G6.11c,1.0,1.3724370647753033,1.4792967012029932,1.3792068953913699,0.8368756316295034,0.4296560718281573,0.4158444557378653,0.35245455459016234,0.34759565357736005,0.285309246782983,0.7080486999999999,1.3291982,0.8463223,0.68202126,0.60695094,0.5963385999999999,0.47713829999999996,0.45688215,0.47202609999999995,0.43876296
SPAC17G6.12,1.0,0.9816420874107911,1.0071933988818225,1.1147240988509466,1.3313905411509501,1.3954823172776267,1.33638916834491,1.4123834582041404,1.3675928135049233,1.4383045254886333,1.5299075,1.081367,1.2576641000000002,1.4587905,1.4200891000000002,1.0852306,1.3797274,1.1952983999999998,1.2925326000000001,1.4260923
SPAC17G6.13,1.0,1.51601989510502,1.9446294167074532,2.5066903222112167,3.145140677425257,3.2681421527383634,3.26625009462939,3.4594607185153667,3.5796436625985932,3.5227585239596864,1.1431221999999999,2.0564318,1.5233653999999999,2.210362,2.4124565,3.534279,2.0661967,1.9160292,2.2692246,2.3545494
SPAC17G6.14c,1.0,0.921068613555985,0.9183724105929504,0.900046669446406,0.8652537668950021,0.8744776889404043,0.8565673950481739,0.7500882104782914,0.766326849599873,0.8792971461467838,0.44535187,0.6307149999999999,0.65176785,0.43906087,0.3509275,0.35160774,0.34458768,0.3416369,0.34075275,0.3302538
SPAC17G6.15c,1.0,0.8631109776272451,0.7381940532764187,0.6771394059354253,0.6042204974889857,0.5804124462375819,0.5572773109417,0.5773879082290577,0.5785935295060513,0.61146998200873,0.8727529,0.63774055,0.4476093,0.35893379999999997,0.36597678,0.35928744,0.66335803,0.80143654,0.73518294,0.74437845
SPAC17G6.16c,1.0,1.0556314600222814,1.1688836057040366,1.066348039154702,1.052209306961897,0.9920884256674326,0.8501945006973749,0.729919744429644,0.8519669640039367,0.8733977189098606,0.70657307,1.2383122,1.4093361,1.6273053,1.1681888999999999,0.55184126,0.7878944999999999,0.8257940999999999,0.91944766,0.96911854
SPAC17G8.01c,1.0,0.9332079039144702,0.8587008369685553,0.8215223856369581,0.8024677704146663,0.8237549837386536,0.7598531351336186,0.8088447003933806,0.896624041431246,0.9166883977817499,0.8751875,0.9659034,0.8016254,0.8066601,0.7598611,0.8323349,0.7948281,1.0947348,1.1138173,1.2057023999999998
SPAC17G8.02,1.0,0.941201583130852,0.971332322090067,1.11314734799665,1.2846865613160265,1.3619182851198268,1.3892091485482532,1.34694181986654,1.3623481112242333,1.3232635525236434,0.96207744,0.8060155,0.90460557,1.1457973999999997,1.6236678,2.3006005000000003,1.1519455,1.2631453000000001,1.2154776000000003,1.2399774
SPAC17G8.03c,1.0,0.9815238499565365,0.9496083555988951,1.0659668822343769,1.1559575355860667,1.1605467482973502,1.1927308918161967,1.0702802355126735,1.0350745865153836,1.16221989755277,1.0727702,1.0811353000000001,1.1692402,1.3312805,1.1898081,0.88278246,0.928132,1.0311755999999999,1.0638927,1.1425388
SPAC17G8.04c,1.0,0.8778799909227399,0.8189902004462507,0.7987646274392849,0.8673921655188855,0.9707020511843867,1.0463471596214022,1.05674787202995,1.0272342308459301,1.0552805711880164,1.0058239,0.5333707,0.61495274,0.6428218000000001,0.7224528,1.1709737,1.1032264999999999,1.1048118999999998,0.9847142,0.8973336999999999
SPAC17G8.06c,1.0,0.9084386799265131,0.7660320477633834,0.6554462388499244,0.5858764202040937,0.5513756988080036,0.5615308857901953,0.5791832844466683,0.61874531556477,0.6913526202764344,0.4232363,0.40101427,0.2567116,0.19754209,0.20331821,0.34189385,0.43529102,0.4449681,0.51983416,0.7472741999999999
SPAC17G8.07,1.0,1.0250034330979585,1.1309989412409633,1.2671959738628535,1.3200345390669,1.1909254262856934,1.1083802645528666,1.0788888138477564,0.9106431240999916,0.9956062096264878,0.8222169,1.142911,1.3942164,1.2721608999999998,1.2262574,1.0322385,0.65188414,0.6341849,0.64414185,0.72599286
SPAC17G8.08c,1.0,1.0504067036198104,1.14611430558812,1.094381935856239,1.0822975298943867,1.0367994985996531,1.0046515975087473,1.0561117277671936,1.0276980317451967,0.8302572181796563,0.7473810000000001,1.2115752,0.9307476999999998,0.69346344,0.47795420000000005,0.33552268,0.55099785,0.5541902,0.46528679999999994,0.44106406
SPAC17G8.09,1.0,1.1172361774170234,1.284889411109213,1.3316084991806798,1.3827140131639999,1.3882888308573864,1.3218177039230834,1.3434382947712,1.31008593382826,1.0203146812992003,1.1718944,1.4556327,1.2098937,1.1974577,1.610416,2.5517380000000003,1.5265723,1.30893,1.0941124,1.0706296
SPAC17G8.10c,1.0,1.125264882094826,1.112739601279135,1.71100704201421,4.7251353263825395,9.043184368002883,7.4403245261877435,4.572962523479377,2.8863516928676667,1.82210205506239,2.2356380000000002,0.9619734000000001,1.2806289,2.7822318,10.106392,55.44874599999999,13.95865,8.869094,6.4837337,3.9735746
SPAC17G8.12,1.0,1.0527507250038897,1.065507292485316,1.2274278587058698,1.51149555220925,1.3973654476152533,1.2616197875644033,1.2296455481341566,1.2213143330510698,1.208884404471952,1.2592776,1.1479414,1.6114503,2.6169388,4.0770550000000005,5.1642294,2.3354077,2.068388,2.104174,2.1208975
SPAC17G8.14c,1.0,0.984723840914,1.0656774863252367,1.3677221152059367,2.130995886825833,2.63141781927827,2.3855110812469302,2.1716582593604534,1.9595075558379902,1.6924441159034966,0.89309454,0.7838773,1.1210316,2.2833952999999996,4.0638123,9.312196,2.9234087000000004,2.3217382,2.2355845000000003,2.177416
SPAC17H9.02,1.0,0.9656865120141944,1.1041633723800932,1.17063495005237,1.1522655455718,1.0641974767752618,0.9891003678434146,0.8754151902012541,0.8505789630802197,0.8356523920195394,0.7606351,1.2083876,1.208679,1.0808718000000002,0.71632636,0.34609026,0.42956793,0.67991215,0.7757861999999999,0.733769
SPAC17H9.04c,1.0,1.2389768198981534,1.133827749064163,1.0281175375488034,0.8830310355934564,0.8082892206697467,0.7500879765574,0.661453473075897,0.6379842804231993,0.625325236130254,0.5304897,1.1348548,0.59689695,0.42628095,0.4083083,0.41843959999999997,0.8670095,0.91733056,0.9962970999999999,1.0656705
SPAC17H9.05,1.0,1.20620745165312,1.1780061075458,1.0835847066141746,0.9714825870209413,0.9624870617596657,0.8438215042257343,0.6948126609583833,0.7217748287839713,0.7916188734308282,0.7041378,1.8063451000000001,0.8489024,0.58431816,0.70627177,0.9508734000000001,0.6472906,0.64013284,0.6276545,0.69113094
SPAC17H9.07,1.0,0.9590154599163773,0.9768124665700603,1.1152860519959933,1.1265767868120833,1.0944080836626433,1.1379139231661701,1.1144497281385932,1.087109297241184,0.8951321410977043,0.6651699999999999,0.94901335,0.99877954,0.94701076,0.9931021999999999,1.4401248,0.7904321,0.6723781,0.5762263000000001,0.55113536
SPAC17H9.09c,1.0,1.06653269633335,1.1239340195126066,1.20691413430039,1.3911063638944399,1.6625519026470668,1.8286292032379334,1.9921441218483065,2.004891400955367,2.0314220335057698,1.2192905,1.4175265,1.2506357,1.2774261999999998,1.7421672,4.23908,2.3702111,1.5897356000000002,1.1802734,0.78702277
SPAC17H9.11,1.0,0.9331626403366616,0.8531733353324459,0.8635382769801884,0.834432971880282,0.8229480546868565,0.8744571780262008,0.8707202182933456,0.8930798888395127,0.8981240038835038,0.9374684000000001,0.5508814000000001,0.54364884,0.53996795,0.48498297,0.30358320000000005,0.42626956,0.4116275,0.36300140000000003,0.42168199999999995
SPAC17H9.12c,1.0,0.9005013071349857,0.7442649390311763,0.6288398411324546,0.563559821373103,0.5627843581634006,0.5965159702097423,0.6003240894681204,0.6097912948399077,0.646899151749849,1.2628363,0.3069175,0.2801586,0.37273848,0.46038377,0.7730311,0.7552104000000001,0.7735958000000001,0.76355493,0.76989925
SPAC17H9.13c,1.0,0.9667707904112915,0.901757057603031,0.8260270772858721,0.7790433172631327,0.738074779595577,0.7266970614507361,0.7359237377728377,0.722554845338783,0.7525249121995601,1.2095392,0.8647708000000001,0.61496496,0.5080625,0.50802135,0.5490188,0.46906587,0.44519269999999994,0.46945173,0.480433
SPAC17H9.14c,1.0,0.9864926880436581,1.0590778735613933,1.1993103202210533,1.3301318257071635,1.3894555243643298,1.4670187755151336,1.4506265585596398,1.4315269242137332,1.3357802896963664,0.7179286,0.6876890999999999,0.8279046999999998,0.90157163,0.9896618,1.2154676000000002,1.1888958,0.77434033,0.6297419,0.58329815
SPAC17H9.16,1.0,0.9411683470807434,0.9014719973513362,0.9213945360198194,0.8786048365365243,0.8676859193942242,0.9208922565722911,0.9635379637610724,0.9570519827260774,0.9392664001740364,0.42984759999999994,0.6942242,0.66355884,0.678834,0.6124685999999999,0.7271515000000001,0.71685284,0.59167224,0.60001504,0.6333899000000001
SPAC1805.01c,1.0,0.9963351678978888,0.9901651559288721,1.0084350994142783,0.9486350609456106,0.8960932570616645,0.8927494087229344,0.8337133238343551,0.8441927017822053,0.7309106860888203,1.3208585,0.6872604999999999,0.7221675000000001,0.6925335,0.73351026,0.6047382,0.5407668999999999,0.6872891999999999,0.8033273,0.94925207
SPAC1805.02c,1.0,1.0468696763395666,1.1025916286542634,1.12335194952224,1.1210027492659098,1.098391867996143,1.1514619411488798,1.1450913280951567,1.16151298007935,1.1986562286385698,0.7404144,1.2120123,1.022309,0.9369158999999999,0.96468437,0.9773835,0.7832316999999999,0.649412,0.562609,0.52122504
SPAC1805.04,1.0,0.9427708972906297,0.8419623279304002,0.7994604847744222,0.6941372707167387,0.759622843813568,0.6314761809953673,0.6147013987658355,0.7545008362046143,0.7585030766329687,0.9215111999999999,0.73159873,0.69572335,0.5366224,0.42959946,0.30367732,0.5771728,0.6710079000000001,0.8061020000000001,0.89430106
SPAC1805.05,1.0,0.905423120593829,0.8727876445873113,0.7776530005355967,0.745386467639242,0.7851288961246964,0.8159129422152306,0.8772355023657453,0.9278178794336505,0.9221700430537306,0.5943441999999999,0.47195855,0.4159839,0.30804443,0.28577894,0.30404437,0.6328577,0.6669543000000001,0.7173288000000001,0.68028766
SPAC1805.06c,1.0,0.9245124778770334,0.9061727895117052,0.851387507411452,0.780547189719787,0.7499493452999882,0.7631302624997364,0.769167123781283,0.7850437263243952,0.7900450787632124,0.6644416999999999,0.67318314,0.5714376999999999,0.44703427,0.42760596,0.43867946,0.687591,0.54757136,0.46867913,0.42843409999999993
SPAC1805.08,1.0,0.9161732359784683,1.0009272175079773,1.1108332557501035,1.1236992240974966,1.0950807367434734,1.11873791427506,1.1266588414487833,1.1021864094884766,1.1119211598099001,0.96433717,0.95971596,1.1083063999999998,1.0293803,0.57020104,0.19379082,0.28548613,0.43293688,0.42362255,0.39663568
SPAC1805.11c,1.0,1.0686737673840334,1.1697885330963667,1.0933249903603868,1.014217645123181,1.00145709603442,0.9985945479857988,0.9746328314706943,0.9296653429292544,0.9282293107635665,0.23134123,1.5250834999999998,0.892619,0.6278862,0.584252,0.5135168,0.29262942,0.27772766,0.29247835,0.26811886
SPAC1805.13,1.0,1.0477603442524768,1.1375371836309,1.0672488346193598,0.959470016507233,0.9347315679314256,0.948871784155744,0.9247270371044275,0.9025114268647151,0.8738049129267246,0.33576009999999995,1.4821069,0.8189071,0.6008724,0.57055205,0.47406137,0.4011808,0.45154947,0.3876202,0.32734808
SPAC1805.15c,1.0,0.9515591224813473,0.9195984309610973,0.9851964503435161,1.06697863611854,1.0283284199326816,0.9668332394958102,0.8537462852864707,0.8420411119144448,0.7325359569294098,2.5556377999999995,1.8093129000000001,1.7438359,1.9093175,1.7650433999999997,2.0264378,2.0800674,1.8290403999999998,1.9575113000000002,2.122313
SPAC1805.16c,1.0,0.9578053550948744,0.8562417732515314,0.8115896908738414,0.7721525541043937,0.7361165266555467,0.7202441828966353,0.7070476673171949,0.7007647426779761,0.6490135687162223,2.2143984,1.0112398,1.4014447,1.1701138999999998,0.9687476999999999,0.8940153000000001,0.35454646,0.44803357,0.45773774,0.38471500000000003
SPAC1805.17,1.0,1.0667203917629067,1.2469814945655802,1.43245492347041,1.6164068141365266,1.8291590687550834,1.8373793666766167,1.8069251480285466,1.8231875431320432,1.8349612179235066,0.8760775,1.8625691999999998,1.70138,1.819305,1.9425572,4.3961635,1.3380246,0.8279631,0.7206378999999999,0.55950886
SPAC1834.01,1.0,1.1151751936605867,1.1095232634050232,1.0791321935283003,1.0646097841823223,1.0754410495587148,1.1336963381325433,1.1358706831594467,1.141914037492567,1.1652376045997566,0.45864620000000006,1.1006757999999999,0.7114275999999999,0.63948846,0.6438464,0.58897054,0.81098634,0.6954538,0.73512155,0.6634905
SPAC1834.02,1.0,1.005480685820777,0.9472074574392843,0.914317982127303,0.9063300988360142,0.8751281559145084,0.8273212999548033,0.8671975226430709,0.86956424921072,0.8925497273350521,0.41220209999999996,0.6132121,0.704608,0.6037879,0.46052223,0.44402045,0.30818504,0.27610609999999997,0.35332823,0.39298758
SPAC1834.05,1.0,0.9586973312263846,0.9636039766393872,0.9448754492972053,0.9456499507138033,0.9033615691018526,0.8652799731199557,0.9282377340282858,0.9740249391644861,1.0052583876660899,0.6080089,0.64033693,0.59063756,0.61478823,0.6455424,0.7277368000000001,0.7042953000000001,0.73695177,0.73115826,0.7399600000000001
SPAC1834.06c,1.0,0.9658226654488263,0.9598134584484607,1.0439653997824836,1.0562355310602431,1.0129457198885234,0.9663994987875086,0.920815621935593,0.8978607459246503,0.867634000696031,0.89006454,0.79163814,0.8121166999999999,0.92409194,0.9901344000000001,1.1882936000000002,0.7216745,0.6599286,0.6861625,0.7117893
SPAC1834.07,1.0,0.9905631141917293,1.0288310287074138,1.0336440065510866,1.0522524873503138,1.047225141787966,1.0679399463039974,0.9904000674797624,0.9904455873591947,0.941317381166241,1.2024844,1.0578903,1.2190826000000001,1.4924271999999998,1.15591,0.5228413,0.99746,1.0616893,1.1457909,1.2350163
SPAC1834.08,1.0,1.1776607134425132,1.30413942403768,1.47231714466181,1.4899376674614233,1.3510039778148366,1.0709058918257943,1.1187078281350569,1.08252203531087,1.1065680766642199,1.417184,1.3225198,1.4174479,1.344881,1.1918753,0.59474856,0.8152019,1.0866262,1.3418297,1.6281393999999998
SPAC1834.11c,1.0,0.9472291898795776,0.961728150392459,1.0466547505784398,1.2262001593298368,1.3514893806806167,1.4052877704862101,1.42877000414227,1.4338949233131766,1.4142216216003234,1.9065381000000001,0.84738344,1.0794317,1.3878921,1.5421854,2.4841053,1.065762,0.83312625,0.8820458000000001,0.98280996
SPAC1851.02,1.0,0.9260031620041209,0.9214837073571823,0.9445060435456414,0.8842739275577479,0.8541176134073307,0.869590774328087,0.9353886498752061,0.8904982071892067,0.8133851436520199,1.0227574000000001,0.6296921999999999,0.5065583,0.44270968,0.47478086,0.61473835,0.77520156,0.55274785,0.471762,0.4489526
SPAC1851.03,1.0,1.0076687103063555,0.9458554825089179,0.9426940780760189,0.9430235185284244,0.893327364834641,0.9421663628406627,0.961548553079012,1.006142073762253,1.047215504819549,0.86038077,0.81204975,0.71831495,0.5874132,0.65716165,0.820759,1.5623122,1.4533593999999999,1.1568573,1.1668066000000001
SPAC186.07c,1.0,0.9303291979723607,0.8588855755934756,0.795665856429562,0.9122522685013673,0.8532158163556097,0.8653885665429387,0.8606502499879793,0.7285301480252357,0.7876713630178527,1.94405,0.98033696,0.69391775,0.5399,0.61043,0.79886,3.133125,3.9437943,8.66377,19.681679000000003
SPAC18B11.04,1.0,0.944226147152333,0.9430884823682043,1.04822089657623,1.2574082413577967,1.457630354230437,1.8163510099642866,1.948214189602247,1.9236274680014869,1.96015367289496,1.7475433,1.3241986000000001,1.3103395,1.4822962,1.4882824,1.6067408,4.6800504,4.060499,2.5419338,2.0065793999999997
SPAC18B11.07c,1.0,0.8989933734993469,0.915422898655646,0.961392600013109,0.9459526052290693,0.9478182204519229,0.9950999111979982,0.97654645384815,0.9463833486336853,0.9369566161133563,0.8986489,0.80362386,0.84980273,0.7794291999999999,0.7933131,0.79750496,1.617717,1.6036124,0.9773156999999999,0.92561454
SPAC18B11.08c,1.0,1.0831611739151432,1.0527414233983798,1.0945378826075067,1.05292776394149,0.94870683829672,0.9394160008297853,0.960273113603937,0.913578081451991,0.712811047041888,0.6634343,1.2534431000000001,1.1990361999999999,1.0034921,0.5684038,0.30279452,0.5680873000000001,0.7383854000000001,0.68921745,0.64508694
SPAC18B11.10,1.0,0.9775768977279194,0.9228645243831685,0.837713458802896,0.7655309397659794,0.6378760240867033,0.5474549878127427,0.5224464108130572,0.5328966870413828,0.6634689799062911,1.0967478000000002,0.9516642,1.0164938000000001,0.74346584,0.3389152,0.2683339,1.0629495,1.5658039,1.8747890999999999,2.3122993
SPAC18B11.11,1.0,1.036179133117732,1.0557821357563648,1.0487579077549747,1.1197671429262133,1.0709780455727032,0.9939415359019583,1.1969895100438033,1.0798363121897134,1.2022390277411399,1.6120398,1.0947548999999999,0.91333044,1.2374187,1.3873843000000001,0.6168961,0.9088381999999999,1.08883,1.1654681999999998,1.1322411000000001
SPAC18G6.01c,1.0,0.8859290718225646,0.818083152633038,0.7567677147816666,0.7319804779083233,0.6999709154531594,0.6837692475382751,0.7019349700587667,0.733147078875863,0.8014734492443324,2.5854442000000004,0.6747519000000001,0.6072206,0.7621519,0.99208015,0.84075284,0.96152526,0.9639882,1.0046422,0.9803103000000001
SPAC18G6.03,1.0,0.9494268631313135,0.9477030498751544,1.0367442180744584,1.2214045732670233,1.4886494918885969,1.61065338666737,1.65407882227407,1.6356590605404335,1.5385017398879233,1.3615073,0.7480816,0.89053315,0.998876,1.3294412,4.2474914,1.5599586,0.9355296999999999,0.7373052,0.55135053
SPAC18G6.04c,1.0,0.9659653014853058,0.9407001929758464,0.9408866289568684,0.9083408093507477,0.8369087681971076,0.8353560127104637,0.8537622425511167,0.8777152948442962,0.9219098788557748,0.7129161999999999,0.90876466,0.98329484,0.6750904999999999,0.39353102,0.19805179999999997,0.2494212,0.24574204,0.2628897,0.26995742
SPAC18G6.05c,1.0,0.9862069388044613,0.9481762480222092,0.8933222425178075,0.8603516343146128,0.8271822280654487,0.7925908587059157,0.8208243561558463,0.8443917528605885,0.883084320348222,0.8163126,0.93829,0.7908795,0.7260725,0.63981414,0.5550009,0.5886995,0.49199754,0.50775987,0.5889552
SPAC18G6.06,1.0,0.9369945853604298,0.879930899308528,0.8370988944221258,0.732218142255538,0.6722496172590073,0.5441845376555007,0.5284995299506783,0.529017305226994,0.555351851279872,1.1016412,0.83958846,0.7898717,0.778185,0.62420815,0.8839389000000001,1.246348,1.2896348,1.2308108999999998,1.3776066999999999
SPAC18G6.07c,1.0,0.923237554162118,0.8531619259782864,0.7301361245578399,0.7095241954256819,0.709355524360327,0.7039901119315921,0.6697598349124138,0.692888823322135,0.6800981722332766,0.79280055,0.67227817,0.5115784000000001,0.517843,0.5989338000000001,1.1745370000000002,0.9036928,0.7785549,0.6997229,0.76850253
SPAC18G6.10,1.0,1.0765100302111101,1.3018797362987333,1.40942624061571,1.6908649572301433,2.03547960380763,1.6223065425370569,1.3506741892772265,1.4663592603138866,1.2454733283211266,1.4198983,1.7606508,2.0292491999999998,2.026832,2.0435364,1.9668831999999998,0.97878784,1.0559753,1.1339754,1.2747709999999999
SPAC18G6.12c,1.0,0.9703253753964017,1.0011867710002784,1.20864607793725,1.5267651083601133,1.53011498351371,1.73502707764941,1.7913343761641167,1.7920193114554497,1.7411376683735236,2.3812504,1.0941813999999999,1.3319296999999999,1.6753683000000001,1.8280901999999999,1.2082292,3.2193964,2.8296142000000004,2.8191345,2.4165389999999998
SPAC18G6.14c,1.0,1.0369705918949232,1.0886549498221765,1.0225923726609325,0.956409707549441,0.9436015914061949,0.9357460976733899,0.92961924268746,0.918421944008221,0.886133098330428,0.2248947,1.4737803999999999,0.74859405,0.3669108,0.33649862,0.37162647,0.3023548,0.29051155,0.27456158,0.25981924
SPAC18G6.15,1.0,1.1164644615117798,1.47340601008729,1.7989701696308231,1.87708390395445,1.3214703575679,0.3400701784761207,0.23223741014608065,0.2537755093925713,0.3052129019227627,0.48235680000000003,1.8517375,2.0766009999999997,1.8670393,0.9513973,0.6052573,0.6538299,0.75437886,0.7233779,0.7020235
SPAC1952.03,1.0,1.0493294951623904,1.2199662433230867,1.431836259974613,2.0812564327093397,2.6441108779444367,2.778593954098563,2.331559497974763,2.0616245018200967,1.7004280678909431,0.92977417,1.5226452,1.29454,1.5269877,2.0500736,3.68305,2.9905086,1.9725655,1.6357511999999998,1.4007303
SPAC1952.06c,1.0,1.0606971081191807,1.0990890427439366,1.0125114767492736,0.965701034744827,0.9561061470716049,0.9569617666429989,0.9503419708215114,0.9176248568748383,0.9232943202761191,0.72230506,0.83449656,0.80739284,0.82598346,0.98538727,1.4248972,1.1898298,0.9906955,0.95633507,0.80081135
SPAC1952.08c,1.0,0.9418478042085275,0.9510790086129254,1.0074842659682866,1.039494079056116,1.02906552104366,0.9640196506671481,0.9242437445273071,0.8347468978636563,0.7954349322782717,0.9024711,0.81574947,0.74184203,0.7233813,0.8195023000000001,1.1962913,0.9680839,0.7401208,0.76130056,0.7397013000000001
SPAC1952.09c,1.0,0.9097495159721776,0.8986436433377549,1.1241505344862244,2.11117967484672,3.4491046652278836,4.070471342356463,4.21711959791682,4.240736756670767,4.454364192663843,1.2426411,0.68024147,1.4031576000000001,2.6870098,4.7685494,10.838952,3.9876494,2.2261841,1.6871303,1.1093931000000001
SPAC1952.11c,1.0,0.9440261660514616,0.8696079024041313,0.811472510427622,0.764086297375994,0.7234876665383867,0.72732335325591,0.7370805844557969,0.7704773217565267,0.8052181214090801,1.8379699,0.6969325,0.74421674,0.719528,0.47847953,0.28803256,0.5884059,0.6454337,0.6855606,0.72063076
