,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
SPAC3A11.08,0.03524707153719961,-1.1366485455511999,-1.9569570793092737,-0.5940803328832616,0.18804804104441417,0.22594704522519105,1.5418060157558091,0.46873077909447297,0.40537617561317224,0.8225308294734676
SPAC3A11.10c,1.956667005608122,-0.8373515746489925,-0.7872771035828343,-0.8806947863778478,-0.9321782509651646,-0.7733270926173275,1.050186919476524,0.4374177938093302,0.28366638797937344,0.4828907013188185
SPAC3A11.11c,0.43228402757273354,-0.7552708084825484,-0.015722976488371124,1.071051279025208,1.6771272340386885,-0.8125575719263083,-1.8578925524729237,-0.2123028196172688,0.15461551617730204,0.31866867217349043
SPAC3A11.12c,-1.12486306280441,-0.8329455448723708,-0.3846897035729419,-0.04817904372449968,0.13295058681087907,1.5244551689803874,1.802752698083367,0.41304701973836133,-0.6198802508377607,-0.862647867801015
SPAC3A11.13,1.0252584121892985,1.5286665983023684,-1.3288396519158103,-0.7982028429195828,0.1364660564318375,-1.6239738040913092,0.31979292387776054,0.09443608243156382,-0.018172207674128426,0.6645684333679966
SPAC3A12.02,-1.1491578678941898,0.3203990468801275,1.3486390270027737,1.683668150665101,0.8491227027340139,-0.35772396281320745,-0.9765387395704884,-0.27489481844539393,-0.6818917361311109,-0.7616218024276278
SPAC3A12.05c,1.0943467675769472,-0.6167991586521583,0.3009960424055453,0.025295268417586312,-0.8628874932398795,-1.69505738037771,-0.671359462734788,-0.03926910122085815,0.898295843587295,1.5664386742380196
SPAC3A12.07,-1.4762132205370249,1.1834760811253935,0.14044753950429847,-1.2421351774564435,-0.9385815497431373,0.8789629672374594,1.3522191298242372,0.5070257870692352,-0.06773698709271715,-0.3374645699313069
SPAC3A12.08,-0.030305692028411962,-1.3140756828278326,-0.641580966343842,0.8828595875930222,2.113883406782541,0.8179678126147344,-0.7329439507324721,-0.4252093893763576,-0.31546947563623495,-0.3551256500451524
SPAC3A12.10,-0.6980465237089611,2.591252761816924,0.7393891777904691,-0.1746785302282203,-0.0531918962087666,-0.2607661408463795,-0.5176132210957693,-0.5567877498437755,-0.5250372745722155,-0.5445206031033073
SPAC3A12.11c,-0.8934577114992424,0.18560858552906456,-0.1117862148584856,-0.6589580777958198,-1.2961332115745405,-1.1005443977186113,0.6019711545350338,0.6421507986605796,0.7709636922149661,1.8601853825070602
SPAC3A12.12,0.43646294303771144,0.6369155915629898,-0.10104644051158768,0.2264758060053135,0.9190966227035583,1.85809847886875,-0.7482662745572924,-0.9895391839252679,-1.1437367541839056,-1.0944607890002673
SPAC3A12.13c,-0.4985908950659465,-0.3335906215939638,-0.41433343623072655,-0.12055408255239328,0.4792226827936442,2.697990317174638,-0.17282566207256223,-0.43758469641254816,-0.5546818313219711,-0.64505177471817
SPAC3A12.14,-0.4719380848060654,-0.7180345516912711,-0.5399599307868782,-0.3100500980190061,0.10485845301773133,2.739850637764621,0.17081989530970065,-0.2467387603996741,-0.34713326247972215,-0.3816742979094371
SPAC3A12.17c,0.8656094916678211,-0.3496440959255028,-0.32096874442634843,-0.8745390580273019,-1.3097721749773168,-1.3968165001107011,0.27009033160421986,0.6691662820807666,1.023811837095846,1.4230626310185175
SPAC3A12.18,0.25166832953858087,-0.11296149571802527,1.4650334251487598,1.634840023884361,0.7451060375875246,-0.27919501198430585,-1.0684639733989305,-0.9649159475517008,-0.8727065141424792,-0.7984048733637834
SPAC3C7.05c,-0.30646894370091926,-1.3751257984746965,-1.0674938091254675,-0.01262004528549536,0.7437965636357089,1.971783502943825,-0.19656049930417224,-0.550098382042902,-0.22760141316624763,1.0203888245203663
SPAC3C7.08c,-0.7598731680877875,1.5582534804158998,0.4342235242304625,0.5990330782547042,0.35673955014098946,0.8299214200897375,-1.704451098681779,-1.2321112641714584,-0.36057342909749984,0.2788379069067331
SPAC3C7.10,0.08115526723390024,0.7006992997545648,1.284718615641563,1.3489958816490581,0.9492053918536884,-1.226970021883797,-0.45884046992578453,-0.9563518852622636,-0.9531115419968555,-0.7695005370640734
SPAC3C7.11c,-0.9904520312387788,0.20478031567780655,0.7884992907259172,0.7196120526163918,0.6496065987356039,1.899156455271618,-0.5243160178387634,-0.821326956248102,-0.9111182913747602,-1.0144414163269329
SPAC3C7.12,0.42283533041565025,-0.6819559962769292,-0.4064857666330373,-0.2971084249236861,0.5613431562588301,2.5410220504744694,-0.17963598169558778,-0.5496941686794612,-0.6750875953104101,-0.7352326036298388
SPAC3C7.13c,-0.7329209930909703,-0.8682633439547841,-0.41975374095553586,0.05200065635452398,-0.3291136702414783,-0.8558692014365744,0.18115719513727144,-0.3511340166489181,0.9516805192069777,2.37221659562949
SPAC3C7.14c,1.52628861894599,-0.46824852718516696,-0.9032103494222751,-1.2559492344010357,-1.2469413956630038,0.45163729707132944,1.1320939192115445,0.9269331431997828,0.1880384050707264,-0.3506418768278904
SPAC3F10.03,-0.6846545934911216,1.712412172471008,0.8590019900345037,0.2829092898002213,0.6939087817361662,0.7772491627565877,-0.4333941600492293,-0.8832628784936386,-1.0470228611559425,-1.2771469036085545
SPAC3F10.04,-0.22178615452342632,-0.6757687459602246,-0.45475195941674573,-0.48427716464589743,-0.1920824080407844,2.639836232458211,0.4434680092971989,0.18691601719544101,-0.47100479203977197,-0.7705490343240017
SPAC3F10.06c,-0.7600871566294807,-0.7715361762328844,-0.7710052138338787,-0.7687005670325633,-0.7219658759331492,0.391282608633038,1.692539245209684,1.6895698369704397,0.3619315029083927,-0.34202820405959855
SPAC3F10.07c,-0.77403038999177,-0.7855195891447709,-0.7828630234984911,-0.7794476610098161,-0.7355245254812416,0.4258881956285765,1.4646042786282867,1.8211181945533472,0.5023540231139271,-0.3565795027980477
SPAC3F10.09,2.692770932546165,-0.6952320838888649,-0.5612225657673652,-0.40673990192713416,-0.18915998281000868,0.47150231427892547,-0.06350711199978484,-0.36742133535098553,-0.44433519916657865,-0.4366550659143686
SPAC3F10.11c,0.002042682289555104,-0.8694620259361482,-1.0225638007950937,-0.9060995627264782,-0.4439515451198405,0.8844755984551328,2.314964164594706,0.1492478472760372,0.018993272484535532,-0.1276466305224036
SPAC3F10.13,0.35911697819505234,-0.2941182755952199,-0.3288558492483232,-0.469625036271329,-0.851399528673152,-1.5249441229250655,-0.39784441012080374,0.3425022465854818,1.3368527793417633,1.828315218711596
SPAC3F10.15c,1.7925989622178466,-0.5771330994631426,-0.48659616903769315,-0.8918380643589419,-0.03335239879239644,1.8929897363453767,-0.6591261594292827,-0.4581161415676784,-0.4007257943943645,-0.1787008715197243
SPAC3F10.16c,-0.9742375064091371,1.6807879923145221,-0.16633197020287352,-1.0643219267346213,-1.2003797813694987,-0.9095558144269458,0.4851558342792455,0.6879860373176011,0.8337707044877206,0.6271264307439877
SPAC3G6.01,-0.14842326350220392,1.353205092910351,1.8091435156973812,0.7665378279953282,-0.35277818936379324,-1.403656362584013,-0.6926256062280629,-0.6830449919888258,-0.45657542321163325,-0.191782599724526
SPAC3G6.02,-0.2561552119688558,1.1812695784341025,0.9460139727678166,0.8754585207163874,0.6865795553775932,0.7059891333366222,-0.3739919307693028,-1.088722076626396,-1.3600049816811255,-1.3164365595868361
SPAC3G6.03c,-0.33760407546609117,-0.7388336914331388,-0.7182775788421154,-0.6132924272776307,-0.26763826104738175,2.5284024801313567,0.8137252751352331,0.10334283303825306,-0.29975020807086306,-0.4700743461676219
SPAC3G6.05,1.32487052084769,-1.058910136292046,-1.0551826263162871,-0.9858344702811153,-0.6654468683289092,1.8169829217483533,0.4789395032960471,-0.04641515367969331,-0.05303427754989756,0.2440305865558596
SPAC3G6.06c,1.3932695173789134,0.1842661018356571,-0.6610604535859838,-0.780495028305871,-0.4918758339476446,-1.3523438922153996,-0.6207643110928797,-0.09129143478572173,0.6691765060696112,1.751118828649318
SPAC3G6.09c,1.8388843528296468,-0.8546697716327784,-0.27066529772363135,0.13403208090081795,-0.2812163820932948,-1.823249844162846,0.1485357779349763,-0.23839632528980986,0.22185322298628943,1.1248921862506276
SPAC3G9.04,1.247158862678349,0.06482211972581124,0.4378104031491426,1.367852655711867,1.1266709655873706,-0.37346601781634053,-1.3434310824330478,-0.8788039781301692,-0.952295729817902,-0.6963181986550776
SPAC3G9.05,1.7429742183843475,0.5171771989939726,-0.5066904397119225,-0.9851093715921594,-1.0201482128195616,-1.44461949560331,-0.1256018402825271,0.4260653981022595,0.40804888396937705,0.9879036605595233
SPAC3G9.06,-0.5818795508379649,1.2404042281348908,1.138337685225685,1.0685689582145796,0.740948526582823,0.2732359814889459,-0.5137794051294934,-1.0397314873199404,-1.0885350738559352,-1.2375698625035878
SPAC3G9.09c,-0.28915249414444444,2.1448229529069662,1.3094965765850122,0.48468400789444377,-0.2819731288183797,-0.5867055387170939,-0.6551859885250526,-0.6416459034040384,-0.7485635538253985,-0.735776929952016
SPAC3G9.11c,1.7813689034647495,-0.45163281274005346,0.1838464722725064,1.4956907026929116,0.7244811707388323,-0.7274307031590443,-0.9082140262900704,-0.7576986135226147,-0.6540318355439091,-0.686379257913309
SPAC3G9.15c,-0.5860265448146579,1.885034201826944,0.6022719505975708,0.19749248809776287,-0.5774149038127308,-2.0178477636359706,0.3239346274325094,0.13753782922841998,-0.27566594268782735,0.31068405776797564
SPAC3H1.01c,-0.41241101600429025,-0.2013783086672284,-0.583641425508848,-0.6561598745622411,-0.4623655353319788,1.0981738975132809,2.434693058949432,-0.06594598405102904,-0.6200574830090902,-0.5309073293280013
SPAC3H1.02c,-1.0339487563008007,-0.6387386300904994,0.3366580018576459,1.4894916227031685,1.6874206560203395,0.7461824011748212,-0.9307939030167969,-0.5931999105744367,-0.489473466872139,-0.5735980149012976
SPAC3H1.03,-1.0596173093926449,-0.9575438217243132,-1.0728808164810073,-0.6417817914743689,-0.09282660587828279,1.67414417857205,0.9150949652837975,1.1368465464016682,0.5243149590340912,-0.42575030434098904
SPAC3H1.05,-0.40561385899528146,0.5807192907366853,-0.2253225787075866,-0.15043024428433888,0.2912184997074163,1.9017149887089893,0.7431614054619398,0.10608398502987973,-1.172953735533241,-1.66857775212446
SPAC3H1.07,2.238217266825268,1.3671674111728145,0.11524411425938284,-0.5525563495353044,-0.44105760562479673,-0.2628315193306982,-0.7173193085531714,-0.6471974715198382,-0.5276974678738439,-0.5719690698198128
SPAC3H1.09c,1.0915304221472526,-0.6979097958098538,-0.8563252543051436,-1.0480718641598372,-0.8627230671201978,-1.1600137428637058,0.6888688973060282,0.6237287819728178,0.9233727323031817,1.2975428905294566
SPAC3H5.06c,-0.28151738578577146,1.462804792647968,1.7943197505546198,0.9247242884210438,-0.5248622445584564,-0.9360294952294521,-0.8250726667791835,-0.5884480835364622,-0.5389328028998527,-0.48698615283445074
SPAC3H5.07,-0.5534979829690507,2.625215496734029,0.7429148154164259,-0.14458397032857456,-0.2710290878810631,-0.5035884072164002,-0.5215613587933841,-0.48075311951482624,-0.4497463637020845,-0.4433700217450702
SPAC3H5.08c,-0.8686793274284798,-0.7581446239144298,-0.33020653135856715,0.3332619924827424,1.1498441623089264,2.281851168201613,-0.19863698887037157,-0.4490854143638376,-0.5194591467985983,-0.6407452902589971
SPAC3H5.09c,0.8647829513588294,-0.42156247319918144,1.0802615800480688,1.1883013380858998,-0.08160773111172184,-1.7734039535078852,-1.0544343691894071,-0.7386199045493994,0.11594442388268443,0.8203381381821152
SPAC3H5.10,-0.7774632720568673,2.5637195459593376,0.6341511860100785,-0.1056959026153748,0.07288790541598494,-0.03192770624923163,-0.6295971812236674,-0.5089818179555325,-0.5488425973250677,-0.6682501599596574
SPAC3H5.11,-0.7967650703957515,-1.4756476271681342,-1.1659959454964524,-0.628795969986413,0.07991072387693303,1.7232181736151333,0.8279044970672335,0.2428932099792096,0.5815921098214825,0.6116858986867543
SPAC3H8.02,-1.1317547124961118,1.6629451187283135,1.2117104614393988,0.6528612270079132,-0.45855595724357673,-0.9544315941361337,-0.8820397406860541,-0.8733681287691417,0.16403933169013554,0.6085939944652483
SPAC3H8.07c,0.19579367994438718,0.6912796172730836,-0.06520684879006158,-0.33801470059875616,0.6072552927248867,1.8680307538880836,0.5716955665007226,-1.0998708156977453,-1.3039473296760804,-1.1270152155685216
SPAC3H8.10,0.45598106757467205,-1.2085313276471534,-1.5336290138768816,-1.0362840963128552,-0.5716214843618861,1.0106771772498957,1.284539261137127,0.7247859953516276,0.44179757060489666,0.4322848502805603
SPAC458.02c,-0.3315052829698211,0.032214626947139946,0.1672984055633839,0.4334405826456568,0.7793234657316318,2.2808253785344816,-0.7142275820556339,-0.7973619692333014,-0.8678800747474714,-0.982127550416062
SPAC458.05,0.2559202420964385,-1.87536506795922,-1.4176349957447119,0.29475836273491823,1.4008189833056965,0.37660393131692643,-0.3218378036821155,-0.07543473629238454,0.3812607013623998,0.9809103828620549
SPAC458.07,0.5186895660221734,0.21276711976412951,0.11972601695670458,-0.10640709913722807,-0.7908520057647546,-2.0576108123087202,-0.840774659694018,0.6127536463310258,1.1623428698504625,1.1693653579802301
SPAC4A8.02c,-0.850230950368672,-1.00533309760888,-1.054762527646654,-0.9961185900426135,-0.5435410681653352,0.6883049736054699,1.2916796947555829,1.4585931832087233,0.7118981089086133,0.2995102733537643
SPAC4A8.03c,0.4163224986861224,-0.8211630513038544,-0.7770124644187758,-0.5672236093811726,-0.6258959072502044,-0.990922897929128,-0.08758991862061882,0.30274235523892407,0.9467673639905955,2.2039756309881118
SPAC4A8.04,2.7445460753143163,-0.717773468693989,-0.5823651366246692,-0.20186409601955835,0.1942781871606753,0.016307760257199794,-0.29811001545189064,-0.3964072626755053,-0.39670501783874607,-0.36190702542783265
SPAC4A8.05c,0.009412023868103376,0.6560034871035422,1.4949341836109291,-0.44317469822193606,-0.9751376723221666,1.864816225257405,-0.6288763440959427,-0.5774604072121479,-0.7111246194240037,-0.6893921785637821
SPAC4A8.06c,0.39274644356399,2.27117979673593,0.08077897555382674,-0.7228792428910475,-0.21221660428043163,1.0215808048164547,-0.5248571804447355,-0.6611789863660338,-0.7786957622879167,-0.8664582444000356
SPAC4A8.07c,1.0597212794988866,1.6042433642342369,1.2112410929581927,0.5140661405688435,-0.19931015557268464,-0.9275435023939042,-0.7281084822897925,-0.8525566646512662,-0.8206028786004114,-0.8611501937521012
SPAC4A8.08c,-0.32053835888718807,0.2459630133635636,0.025717861786878952,1.8070018120725977,1.4660934799537606,0.38629529050583705,-0.9954376262058174,-0.9045743852872586,-0.8621225631575679,-0.8483985241448124
SPAC4A8.10,1.5120477004329456,-0.994307253661682,-0.1342639643910895,1.076211567536875,-0.061617222403632564,-0.007211407214293422,-0.6967823942244722,-1.4606646112986879,-0.5200563404191723,1.2866439256432016
SPAC4A8.11c,2.6338358961151447,0.23465120468598372,0.2866101029530533,-0.3458648574422948,-0.8038499345885293,-0.10342125979186632,-0.06449466563309972,-0.7266546406113338,-0.5613537188654121,-0.5494581268216437
SPAC4A8.12c,-1.0220367432360313,1.2121573093461366,1.0400333884891262,1.204685715277008,0.5563466696665906,-1.7253123265812977,-0.04074544744470575,-0.40064103694028047,-0.6993769351775936,-0.12511059339894331
SPAC4A8.13c,0.8090558881753089,-0.07131673238171637,0.35490495040128434,0.7544060287176917,1.1492216209775805,1.2975477442998518,-0.9494357748836803,-1.0341691292293238,-1.1283097962628044,-1.1819047998141914
SPAC4A8.14,2.2210287695725057,-0.02560246823960473,-0.7674011772769367,-1.0814386855292386,-1.064000956211326,-0.6783351319128995,0.22831561294935743,0.05950101334160502,0.40181731985713365,0.7061157034494068
SPAC4A8.15c,2.65902126089938,0.02969878895686314,-0.005773340948158125,-0.3525593096708946,-0.6318189010839954,-1.0129734177829595,-0.1432379421908333,0.2038744369337793,-0.23424611331076264,-0.5119854618024194
SPAC4A8.16c,-0.1878021219214251,2.2846657752502053,0.7995936965517043,0.3433190739025177,0.16491911220673341,-0.032751395375995924,-0.5488845139008143,-0.9667223223584481,-0.9471853940944525,-0.9091519102600212
SPAC4C5.01,1.4710761633770821,0.7325361375453797,0.0888961422519345,-1.3156670403573412,-1.6477617820278556,0.7724806184546892,0.87075445455159,0.008700353193105383,-0.5580129672305507,-0.4230020797580317
SPAC4C5.02c,-0.7892447383335695,-0.790597734609922,-0.7845041580530602,-0.7808421225960643,-0.4480052031032959,1.3820092542974758,1.7832679545280987,0.9840501437898276,-0.040172741037764775,-0.5159606548817264
SPAC4D7.01c,0.6445426721894235,0.6395534500620649,0.7294333193284314,1.007050601459024,1.377545976352966,-0.45077313538679303,-1.626786923767496,-1.012159314772342,-0.6826353616349589,-0.6257712838303177
SPAC4D7.02c,2.3693741853528834,-1.0874947365353773,-1.0309084850939467,-0.2908905714353885,0.25657636005548135,-0.8692801446559736,0.03109282522924175,-0.050722776767400425,0.28587581547845103,0.38637752837202777
SPAC4D7.04c,1.0375362250345992,2.1681036839707004,0.5467706531743087,-0.3286157812748401,-0.6783963366664739,-1.3496685392558492,-0.5257537542707919,-0.296133323668998,-0.3384578684214833,-0.23538495862117156
SPAC4D7.05,-0.38202056560091724,-0.07625627372144546,-0.6000509717605446,-0.7495761036331495,-0.7971975261738556,-0.9007919625311658,-0.5963184291010659,0.7832337300599695,1.6949230866212202,1.6240550158409546
SPAC4D7.06c,0.010684338575540164,0.23741919309802986,-0.20091880184250005,-0.5589054794815502,-0.9656229220207162,-2.051001153142975,0.4753050906985406,1.2271836179943363,1.0756718353572416,0.7501842807640565
SPAC4D7.08c,0.4736034494812882,2.0710362582663455,0.8117098357429838,-0.21640334973952555,-1.0877324861090314,-1.4960043819366113,-0.5132648012717429,-0.19242391047381613,-0.08013846761383561,0.22961785365394677
SPAC4D7.13,-1.8873715726961882,-0.4621840730158051,0.0641246494301866,0.8917700321164399,-0.7271827216665466,-0.9807566286586582,0.6859386583860589,1.1899950611136392,0.9978274555377974,0.22783913945307321
SPAC4F10.02,0.5177994520892598,-0.9634196713171582,-0.7117886986859014,-0.12439117437149116,0.8294917052782993,2.3723834186044566,-0.3492699970480768,-0.4241347225202706,-0.5184526516435826,-0.6282176603855346
SPAC4F10.04,1.3628333728798625,0.5608407185557472,0.7102215771423142,0.24621923805339124,-1.1418109786426023,-2.0318064082367138,-0.6808681549662149,0.14024863713116412,0.4156799956332164,0.41844200244983887
SPAC4F10.05c,-0.14958206757530734,0.6255444378351513,0.029073438809203968,0.3272072715415479,1.3399494951999615,1.3766349007535792,-1.9736862600024776,-0.7254487966635161,-0.475438623317073,-0.37425379658107766
SPAC4F10.09c,2.631735732202558,0.1973824287208971,-0.1321539053485972,-0.6683322596138785,-0.720206235658769,-0.8616948689372459,-0.27417085671344166,-0.3544554832365642,-0.12388727556905411,0.30578272415410024
SPAC4F10.10c,-0.5047709709468412,0.9712000904867467,1.464240424093481,0.7971645728082025,1.255825470354734,-0.802075027666963,-0.8291733890842655,-0.4275315190657042,-0.7634539351583305,-1.161425715821066
SPAC4F10.11,2.302417672088291,0.5310246166635817,0.7015990735410846,0.3042762697887169,-0.5560890757143035,-1.0116488793794831,-0.9520669307819426,-0.5194817036980569,-0.3608085035764696,-0.4392225389314169
SPAC4F10.13c,-0.6584126326223703,-0.4120592911159076,-0.5195887916652413,-0.43291589392724406,-0.0012940425087253663,2.7880941941716433,-0.07312451111020327,-0.24890204790179038,-0.2426773947490609,-0.19911958857109954
SPAC4F10.14c,-0.19967844756886766,2.690434800259101,0.5329324080480192,-0.32632575047340556,-0.1675625572457013,-0.4115024516789144,-0.6163556810580139,-0.529543088024764,-0.5046635910279614,-0.467735641229488
SPAC4F10.15c,0.03142559035386643,-0.24883018945292454,-0.5001072284900872,-0.404812042732909,-0.13715779748350002,2.809909087218324,-0.38049327016280715,-0.45814220292906366,-0.3369051181515338,-0.3748868281693615
SPAC4F10.17,-0.5715613246515031,-0.6521033882459014,-0.651320983342469,-0.6578012364703429,-0.6030889939703041,0.32225441921626774,0.03384533867156919,-0.1557586226847107,0.3298955716023744,2.60563921987502
SPAC4F10.18,2.148080113429094,1.3880766957698185,0.19027873981059482,-0.9003131413016885,-0.6558484341748873,-0.8389182075533674,-0.3837142403387879,-0.3025143029571283,-0.4479792118395218,-0.1971480108441301
SPAC4F10.19c,-0.44955676464942945,-1.1534085334360673,-0.510630198790722,-1.0962576733325402,-0.6884269659537742,-0.12572737206110068,0.025197004312135837,1.0250472336733472,1.3414622234795646,1.6323010467585743
SPAC4F10.20,-0.5399153967027172,-0.5104651672037085,-0.37090974570904267,0.04588838555428605,0.7230682492570243,2.4608662448542997,0.3502299477868094,-0.5597481869814745,-0.8865245821929726,-0.7124897486625099
SPAC4F8.01,-0.2527378082282071,-0.7586445112972195,-0.48884688791337905,-0.13299568678201512,0.29377986537305756,2.6225254992913962,0.3724063092993833,-0.3479329819703315,-0.5411179371266297,-0.7664358606460551
SPAC4F8.02c,-1.7137504107061534,0.35688254379589807,0.8812113711192556,1.312578532361275,0.9003422447729362,0.8863034478611264,-0.8348112145467463,-0.7512537687873847,-0.6613181524194006,-0.3761845934507957
SPAC4F8.03,-0.7549417030615987,2.2322671893310653,0.1958123215826013,-0.7924247522258879,-1.3439243018213103,-0.5396505100990308,0.23363716164877169,0.7869388276126565,0.05968347872126924,-0.07739771168853452
SPAC4F8.06,-0.7802781877957145,-0.550382136488418,-0.3265389124467465,0.08836964719619375,0.5036066845633487,2.636148047374649,-0.18214479961280747,-0.2822965991100094,-0.4017639167222371,-0.7047198269582563
SPAC4F8.07c,-0.5640056514219851,-0.8593967348504598,-0.8495977059828911,-0.8470580177222917,-0.7368648869317828,0.25595275105487764,1.5325988604776049,1.736425586891625,0.6540315868062849,-0.32208578832098267
SPAC4F8.10c,-0.20827984376131414,-0.7164497429633079,-0.5527777192072255,-0.5038600207941109,-0.8000728135105643,-1.5311309862772262,1.3626783737292667,1.2316000114080372,1.016319253469903,0.7019734879065378
SPAC4F8.12c,0.21115827347146068,1.1599752067444407,1.0703557933888732,0.42129710300034034,-0.8706978424299214,-2.003152042952403,-0.32321774098173195,-0.675409993655048,0.03282998705029192,0.9768612563636986
SPAC4F8.13c,2.720001914840238,0.20047448301862328,-0.19264955570798456,-0.2808711479738909,-0.356063267747682,-0.9046387673450526,-0.3679158471787276,-0.5111066966624479,-0.32162918319588235,0.014398067952801411
SPAC4F8.14c,2.72243670187724,0.23212637014801782,-0.0008086354271711287,-0.3508303409367916,-0.409044703629936,-0.8322021768323259,-0.3971425736282391,-0.4275295581707753,-0.45126490263894337,-0.08574018076107902
SPAC4G8.02c,-0.2814794314945146,0.2226658886553126,0.5273336370675759,0.7227588908383242,1.4651298720939092,1.29143020410853,-0.6855166769809694,-0.7195621951845621,-1.1375649578567846,-1.405195231246827
SPAC4G8.05,-0.5071795475037544,-1.1995952194048263,-0.9380599994461493,-0.23748637349821725,1.1860766076787876,2.2084270096357272,-0.18716361043603136,-0.1924819940517687,-0.03025626221984128,-0.10228061075392404
SPAC4G8.07c,-1.4159269505445815,-0.46446347324979764,-0.9401187932427241,-0.4945763556409231,-0.45088561079081607,2.0541136312132053,1.0315028986258181,0.2822679453681611,0.2510282332487379,0.14705847501292008
SPAC4G8.09,0.08913936134097916,-1.0034921094263427,-0.6705459091968796,0.01677512609800281,1.4269570929645117,-0.6702866411801217,-1.65919025136728,0.4293662909911438,0.9002638251921273,1.1410132145838572
SPAC4G8.10,0.03532961729638349,-1.4652957623606075,-1.2201143350054087,-0.8324118274529586,-0.7240595112853174,0.2718699311420583,1.1661240816795122,1.1860157613193865,0.9543627895970925,0.6281792550698562
SPAC4G9.02,-0.4525123464295263,-0.3920700210539462,-0.37374526187998114,0.08847166296662569,1.1455947864926086,2.3868612923236,-0.43333226813540504,-0.6106334361523463,-0.7006818937179127,-0.657952514413719
SPAC4G9.03,2.096956985372285,0.9293046642571345,0.10036584298390913,-0.1001108152438613,0.1812286654709818,0.4857723518150318,-0.7753852461430497,-0.8955580108164364,-0.9830025139626204,-1.039571923733375
SPAC4G9.04c,0.3735213780098009,-1.0151957520688106,-1.3289924492026994,-1.3903045370746019,-0.432620290747143,1.3740356832436418,0.5542710055523141,0.0999753825860631,0.5824990188766307,1.182810560824802
SPAC4G9.05,-0.7955614692214674,-0.8036487205946632,-0.79520426683839,-0.7488616078688659,-0.5199652231403797,1.3547444551045373,1.7102608330796452,1.1106570998037748,0.0012304861815307711,-0.5136515865057221
SPAC4G9.08c,-1.291529715257762,-0.1065480859728417,-0.6036234159542386,-0.14271593337662955,0.4788339604704929,2.504517079131024,0.22467151806618027,-0.3794367154432513,-0.3944711825016154,-0.2896975091613666
SPAC4G9.09c,2.6323984780894696,-0.18942172279179967,-0.4906127283690059,-0.7319930891081312,-0.7991722102940291,-0.7315197171812547,0.20587344670325478,-0.05167300592468132,-0.03822563383637039,0.19434618271254644
SPAC4G9.10,0.8070940973283699,1.478377290590826,1.361785774795531,0.37506777657356805,-0.7619385514019983,-1.6735129063627456,-0.6989384170502214,-0.3916302338884464,-0.3521215790702996,-0.14418325151458672
SPAC4G9.11c,-0.5211023487534769,-1.3948759143646505,-1.3425010767489514,-0.8318992655051528,-0.278220271621699,1.2073063801495505,1.1153690732765449,0.9561124727607654,0.5710741312519793,0.5187368195550918
SPAC4G9.12,-0.9879907847978416,-1.089493686477618,-0.9081411479317555,-0.6149883165985538,-0.11192986215138126,0.792585283406621,1.4535838759717779,1.5563126459261474,0.4315640265082863,-0.521502033855683
SPAC4G9.13c,-0.3319108918348647,-0.6647648714118014,0.329346775066607,0.9763309944785633,0.7829482200277609,-0.22168175170241727,1.7701605009442982,-0.011356002803746339,-1.0552383024835295,-1.5738346702808723
SPAC4G9.15,-0.002649640406109938,-0.8756170997117008,-0.41723483702557396,0.10292364502468115,1.1031755626746063,2.282215824119823,-0.009553619800911281,-0.5966504518797452,-0.7286657027356931,-0.8579436802593748
SPAC4G9.16c,-0.541464791364206,2.599732918690595,0.7970839561127232,-0.12297881710158919,-0.26220413769732137,-0.5678368500801783,-0.5110126494754239,-0.4739124859758598,-0.4600083906277329,-0.45739875248100703
SPAC4G9.17c,-1.396318965453055,-1.198502659048655,-0.8751427663077698,-0.03330941431791646,1.172139997012107,1.5273240984080876,1.0057343157328227,0.16486774951626085,-0.05240368642569265,-0.31438866911618824
SPAC4H3.01,0.5138077179664784,2.093396912326693,0.9757243225872755,0.2647276040978257,-0.08583320841183903,-1.3507582919735488,-0.6467827343510903,-0.7509642752275795,-0.5512407183643849,-0.4620773286498322
SPAC4H3.03c,-0.3247844650816893,-1.3190880391478672,-1.1620491519108986,-0.9036321980255817,-0.6533974449757199,0.956514475751802,1.5965495321406582,0.5473110868032757,0.6411643792723845,0.6214118251736364
SPAC4H3.04c,0.8218187618873554,-1.5675359333799603,-1.396877777273237,-0.02554695362662451,1.0595003455869079,-1.0036369908937728,0.26730633293801054,0.25230890801061634,0.359126900497067,1.233536406253638
SPAC4H3.06,0.028851438388921263,2.203800574928705,0.22024988065423406,-0.05600067064194476,0.2588050339310548,0.7495231065266165,-0.21729530087724774,-0.9573220139618142,-1.1878382929637827,-1.0427737559847459
SPAC4H3.07c,-0.46450754205698536,-0.011605295472747986,0.5054507961160627,0.030571981780086823,-0.08534616120229456,-2.2321347437851253,-0.32595615520060167,0.2532841393060614,0.5939135679466278,1.736329412568918
SPAC4H3.08,-0.45571201223422036,-0.553384649217506,-0.5419481418161028,-0.5599832745996459,-0.5517122778107292,-0.5353699354832051,-0.3024921266063193,0.14408662586827695,0.8000682930415396,2.5564474988579113
SPAC4H3.10c,2.6379780946621763,-0.6981124897869667,-0.09657871611636823,-0.020632361832948858,-0.23988543497923245,-0.48066404244115496,-0.7409980346948198,-0.5636219952721816,-0.32776490876584097,0.5302798892273367
