"","A_00","A_01","A_02","A_03","A_04","A_05","A_06","A_07","A_08","A_09","A_10","B_00","B_01","B_02","B_03","B_04","B_05","B_06","B_07","B_08","B_09","B_10","C_00","C_01","C_02","C_03","C_04","C_05","C_06","C_07","C_08","C_09","C_10"
"SPAC14C4.02c",1,0.790957115893586,0.59594820052435,0.664116865869854,0.701374474053296,0.703479321016599,0.237861491628615,0.443779210790984,0.371714568880079,0.591763963395393,0.698695976154992,1,0.854097287184284,0.933215450187557,0.880623070987654,0.891456746729155,0.738458427693303,0.604295453041234,0.646027028939362,0.742059492847854,0.733828966404115,0.675667875379264,1,0.802909482758621,0.912939839825345,0.790518904320988,0.817321499800558,0.650742358078603,0.614861215303826,0.700581246260364,0.559193559391417,0.622189326653002,0.724293036408625
"SPAC14C4.04",1,1.07396389696437,1.18686491332935,1.3684527911785,1.48153329602686,1.32386032169347,1.43418201516793,1.47520430906389,1.40849441390317,1.37830802603037,1.38118424484827,1,1.02213617767387,1.08879377431907,1.15038644959711,1.29919212554555,1.23901877435352,1.23127695150928,1.31791635267521,1.25513591100745,1.24719201283651,1.20414837765729,1,1.05966072455434,1.20500245218244,1.31484124152694,1.47583818038022,1.33327303970336,1.37982029202546,1.49925250943262,1.42077872012336,1.42641509433962,1.29270431427569
"SPAC14C4.05c",1,0.841306884480747,1.05694259929452,2.65821763926493,4.15674263579858,6.14712386433272,4.01182403060337,3.43512245961438,3.09990863653464,3.16527417651013,3.04882722167162,1,1.45208731100676,0.835510688836104,2.53787878787879,7.37653350110098,11.7089002621396,6.73366834170854,3.30421304776666,3.81218164083668,3.73382870032508,3.91017980713115,1,1.16616919044846,1.23986996400789,3.05172413793103,4.87529103830292,8.09096878472573,6.26542545909687,4.62781862568073,3.18934793429567,4.38718777388256,4.4796342128445
"SPAC14C4.06c",1,1.08407089739495,1.02972817784904,0.97758829942608,0.844036941657046,0.88145228600575,0.928737541528239,0.834038259038259,0.824488202637058,0.95060308443182,0.988867734115713,1,1.00233174727174,0.883412094847641,0.862176746080228,0.749539741547177,0.789143602646538,0.795145539906103,0.862378687739951,0.707933455943822,0.792540945250351,0.818667826759474,1,1.00873028796172,0.915689774755824,0.81574895668733,0.818942637203958,0.808834163586694,0.756471914334022,0.667390403580011,0.653950466910272,0.751881243581365,0.797919350044585
"SPAC14C4.11",1,0.96781373553961,0.805381231492877,0.638631751860083,0.517637844611529,0.277196661493939,0.150038592508513,0.124975417895772,0.126177930507827,0.137565564898843,0.159035564752875,1,0.978036848131571,0.832443686460387,0.696128912761622,0.582065974910949,0.394003564314918,0.206715617523307,0.163979057591623,0.158181818181818,0.158823529411765,0.170937372083504,1,0.949986687406286,0.780824915631011,0.663521581677596,0.57426514188903,0.337307194745746,0.180029742936053,0.13695076867134,0.122627209087785,0.13748124112756,0.150806397793251
"SPAC14C4.14",1,0.938798725921432,0.924495892457057,0.953183953183953,1.04942353340115,1.17928932075831,1.22092908570865,1.25528570704254,1.27618556701031,1.30409590830559,1.31127918308546,1,0.952304845222073,0.896712871287129,0.858301743745262,0.920930610916782,1.06260559414305,1.13828086509748,1.13780037990332,1.16456816030943,1.19416052234634,1.21605654378276,1,0.959804087147441,0.928746527210328,0.933245750882667,1.02571970038805,1.14496972871692,1.17770179256036,1.21876943532994,1.22692631533496,1.24310963338875,1.27418667742876
"SPAC1527.01",1,0.12853846020371,0.903599614544834,0.262771806604945,1.99989201155476,2.79867014243077,1.49785668068586,1.01643798024149,0.700103959928173,0.571148804934464,0.618089278264497,1,0.209131190099744,0.268669441797482,0.105681594002762,1.36769812091503,3.22429203406663,2.5177421628989,1.64562405922649,1.19807217059725,1.02604864968397,0.905357444651006,1,1.03442636029998,4.52500610756291,72.2472974478993,515.783192441571,913.38499471645,574.101133545873,366.536623978741,249.913261372398,190.963988511672,165.239278659275
"SPAC1527.02",1,0.947402513278922,0.921090748787707,1.32266232591789,1.38608794541319,1.34097368662327,1.34479588083854,1.39003991636571,1.50426822997017,1.33839677891654,1.11930818091375,1,0.896453322462291,0.920276208411802,1.11135444743935,1.27737438280569,1.26294630037331,1.22484218343854,1.30581947743468,1.34665632399771,1.35158114711275,1.39938907980145,1,0.991436464088398,1.08798787419477,1.21846885078934,1.35792659856224,1.35204369937841,1.2405807120636,1.44132204853267,1.43531293741252,1.40318639429186,1.32987494210283
"SPAC1527.03",1,1.35237769414985,1.43113861141738,1.230401380852,0.953166957112638,0.602925679423184,0.211874482288165,0.164179724372286,0.168437566578219,0.169148480958494,0.206276091081594,1,1.46612820072177,1.48553021069128,1.30325990651065,1.16184120931499,0.463839504159191,0.365558316908047,0.227844247409465,0.197971875435095,0.213477129416475,0.200984734263098,1,1.26674247234815,1.20951481225589,0.929521910623727,0.966284793799917,0.683451517807346,0.330813729271115,0.19633334096267,0.136963116717228,0.167660223208178,0.187657237863971
"SPAC1556.01c",1,1.17883104967585,1.17714573370249,1.26237597037325,1.36758135073806,1.29950096139953,1.13979333203353,1.10146019783325,1.19031620955755,1.15796771318213,1.05087183174546,1,1.16225222146275,1.20647450110865,1.36830458180355,1.49013550669865,1.43766051215929,1.32440852886769,1.293552681628,1.37641785305932,1.34563260460975,1.24273707290334,1,1.22170470913545,1.23698609721306,1.27570344835158,1.34282478563339,1.29109676559149,1.23772395134318,1.18043844856661,1.20615742326576,1.20176645189314,1.17363068003919
"SPAC1556.02c",1,0.988250465682763,1.02695056581298,1.04555446069886,1.12155459793479,1.12503058478101,1.13009995084385,1.1658215010142,1.23358969772849,1.2330383480826,1.27439024390244,1,0.93079706601467,0.87677567941041,0.871397180003662,0.888231451236584,0.908495609011073,0.951264367816092,0.96081004684219,0.985830001450146,0.993745627682123,1.02943117043254,1,0.96575103598244,0.932577258320127,0.932115632115632,0.98213130828448,0.956246635723789,0.949850692062467,0.967766140056944,0.979220184917474,0.996243704236678,1.05639144142628
"SPAC1556.03",1,0.966335501393753,1.05115845125175,0.903743315508021,0.922552030023883,1.02805870276025,1.14440494328762,1.23278927692167,1.28504894971961,1.43878767239911,1.26037102638203,1,0.627721653126104,0.85733307603242,0.644383204003191,0.495837053571429,0.792207560627675,0.734451975533146,0.851418167880414,0.782441000352237,0.789532610627332,0.706030989272944,1,0.841977985323549,0.89544164597375,0.748480355819125,0.860270938059129,0.846779604159678,0.934820849921304,1.04201281746974,1.17793228960078,0.930513316745,0.981339294392069
"SPAC1556.04c",1,0.83760501210309,0.653865392096927,0.55802371541502,0.503308330718992,0.529470004950421,0.537083815204821,0.539959612030719,0.540290236659217,0.606516247658653,0.765037390267693,1,0.814903302064733,0.663153370717531,0.54292751583392,0.490828120029689,0.479433610511053,0.492746350364964,0.502060737527115,0.494997021127083,0.523634071847578,0.494046076204126,1,0.774090134737494,0.680059321342077,0.61531169982273,0.556182400854587,0.580199192088035,0.629794365203367,0.622143390589992,0.657740288451416,0.659571660442591,0.628290217965156
"SPAC1556.06",1,1.47442026400285,7.2791320276173,10.0642898889538,53.1153608883405,51.5414546542951,13.3709493736412,6.22184752499097,2.84581060981656,4.30715357678839,5.92567102546456,1,0.559051234530998,1.61179816434696,1.14367394361891,10.6920306425795,24.5085834097759,8.06124867998535,2.82323194203336,1.96475470112407,1.24186586985392,2.88663373977466,1,1.47662259096016,3.83416549789621,5.62455764957617,29.5031297215627,39.248837075748,13.681934657271,5.3074473868137,3.81788726886766,5.23829232773818,3.95600833526279
"SPAC1556.07",1,0.892568315314548,1.00200688073395,1.08503306323927,1.09373696069432,1.08241196692372,1.12014443827187,1.09746906989889,1.11625678696902,1.06248226662884,1.069614183992,1,0.900686740623349,0.921206663665016,1.03096939341107,1.12031013864249,1.08842524125164,1.08522691108141,1.09519527235355,1.10007097232079,1.0731257015179,1.06427248704771,1,0.934731366333415,1.03612938102532,1.18193590824066,1.22802896012643,1.16090085906664,1.19648337928523,1.18766072147807,1.17253614470116,1.16406186735768,1.14621748230838
"SPAC1556.08c",1,0.927997292495135,0.903831891223733,1.0309239590187,1.02189508990962,0.973203194321207,1.02610159977547,0.996456800218043,0.841620626151013,0.991323210412148,1.06454430748326,1,0.938550928778942,0.900042211903757,1.05127699437925,1.04838233847969,0.920082851471477,0.977714600146735,0.985942846573569,1.01523664412913,1.0159138555365,1.07151113121262,1,0.86561772497391,1.00634624358376,0.981700655498908,0.983043121524296,1.01966903073286,0.971266438479553,0.961394436519258,0.973986089784121,0.958488888888889,1.05323305333073
"SPAC1565.01",1,0.894795633409495,0.831371624012266,0.770135034741948,0.745260976666984,0.771660956092435,0.756928561457763,0.788871729447839,0.799410297119528,0.808960396607719,0.820380327258339,1,0.885288640595903,0.831662942145776,0.808459048768446,0.797771907411818,0.784722370130562,0.831662942145776,0.819208662686634,0.838199997724972,0.899598344544689,0.894400815662665,1,0.972707574116025,1.00127746291809,1.06783802778829,1.04545598899063,1.09244264507422,1.05772793968019,1.07401607342882,1.0482857446131,1.04819673523106,1.11619837699767
"SPAC1565.02c",1,0.820176594623089,0.869568254855386,0.959232429099876,1.40634533251983,1.8294995223047,1.92258383404643,1.91701704939241,1.8915838424364,1.65898064722504,1.71803613576447,1,0.964476348242224,0.977490361895287,1.05567121079847,1.49103670681969,2.16636348602613,2.40536156929951,2.51628703599955,2.42024879911319,2.29177904450891,2.22801746130733,1,0.99840196681008,1.01227643796348,1.26886423996251,1.647681743029,2.34991175534531,2.48954006957961,2.6038310491304,2.31409197105248,2.30130620802992,2.11965811965812
"SPAC1565.04c",1,1.18548850719624,1.33452927017576,1.43344959633162,1.32614263310505,1.06903137789905,0.975597609561753,0.68668575100777,0.519628647214854,0.551494393093417,0.381412856540221,1,1.09581066895696,1.140317775571,1.44133853820181,1.47605887267819,1.21773526479883,1.07943222410227,0.946505110451698,0.651517730496454,0.497035017097347,0.417275337039863,1,1.14804187839495,1.18821195806177,1.41633452678511,1.46086205214677,1.19465748897423,1.03352065463867,0.804960454580358,0.620516159583284,0.42933202277102,0.373312916206688
"SPAC1565.05",1,1.04073370725316,0.921564793450915,0.813551520173077,0.827453826166343,0.789405511635178,0.669279560730853,0.682393822393822,0.748668311641551,0.824529688247163,0.860813130882657,1,1.1198,0.957799299944733,0.914719817023362,0.820070529648366,0.781378821710752,0.709632446134347,0.741438321279413,0.744342294988086,0.790475673327541,0.782597008827293,1,1.01409462249753,0.928489232286701,0.838998786858459,0.802396202067079,0.777060570275507,0.666496213983676,0.610759664774263,0.702851809602821,0.722651085426707,0.760869809266141
"SPAC1565.06c",1,0.908693590921212,0.797988602950743,0.621945283822426,0.589193083573487,0.631577321498445,0.545879316482734,0.538687862287019,0.492373765754194,0.43233241700148,0.430330456745948,1,0.864385851315334,0.750209106592086,0.700181744995914,0.612403183476647,0.561014464425332,0.511112100436292,0.533286882199926,0.43411479996975,0.467565366131791,0.434739472887004,1,0.822273073989321,0.706817654049476,0.580415030846887,0.537242768444878,0.535081641727764,0.475457134981163,0.454732401792776,0.404218420435903,0.356510954940058,0.39845987987063
"SPAC1565.07c",1,1.00726903235892,1.30675941511692,1.33767217845317,1.63320913492003,1.58363645300826,1.6502964566072,1.56739926294409,1.68808372958175,1.72794314829713,1.6050566695728,1,1.09574316628702,1.39593724494423,1.39936363636364,1.72129222717971,1.8572411047164,1.80484716310809,2.03331395963225,1.92299524029633,2.06656284402438,1.92306731297786,1,1.1408624546787,1.182363287496,1.42270322270322,1.71218523878437,1.91240366213211,1.90565162487437,1.94651012806507,2.01803940832924,1.94979498740919,2.07929701230228
"SPAC1565.08",1,0.956338028169014,1.14079301075269,1.63898812397412,2.43219234020604,2.84224097515237,2.80787362501034,2.86039261942876,2.93269064648768,2.83687350635894,2.72931907709623,1,0.931459094742761,0.999879285369387,1.32042085126734,1.96748179907125,2.55073445631756,2.67590618336887,2.69940849614626,2.71671750467382,2.71102674041829,2.66035008832504,1,1.01349300050599,1.16400852327759,1.56865645666551,2.23305420671886,2.78447969601952,2.83082866161021,2.86251905487805,2.80597711884193,2.7589109441239,2.75393757924808
"SPAC15A10.01",1,1.09674205439872,1.09805486284289,0.798549147624229,0.736518131941657,0.655472192449684,0.611997553788848,0.691500722407186,0.910805891113685,0.909977680416632,1.19941598204363,1,0.974920402157428,0.847812035985676,0.670530533296491,0.613565107458913,0.621540628801946,0.612829092745754,0.739832317073171,0.710897905375714,0.747121305418719,0.836055124892334,1,0.890529547198772,0.702728891365173,0.604146491310279,0.575861042183623,0.519176733780761,0.51448080163164,0.583230294439921,0.649937826968533,0.668310045730478,0.725705780079303
"SPAC15A10.02",1,1.00768052313925,1.39970579414159,1.42591514869348,1.23011848579175,1.02131074082179,0.876618962432916,0.791839702674315,0.744783038224789,0.853785172924471,0.813597874813216,1,1.05008002204581,1.18970651808444,1.32945975685033,1.25918582631131,1.09523651599067,0.960205466175615,0.84584649534705,0.795200256842443,0.830809224318658,0.786114417202253,1,1.04639836861992,1.14509057495406,1.25719515182959,1.15080077042822,0.948937744079541,0.796066800511042,0.680869497346238,0.677643129029752,0.682681170762248,0.737762178619757
"SPAC15A10.04c",1,1.32506890617115,1.23056216502031,1.07429866342139,1.04486597349061,1.07745241427204,1.1054972578486,1.07986122096027,1.10817713518895,1.10691932676821,1.08342591123102,1,1.36044396649009,1.19095769409577,1.08286043390504,1.08733022071307,1.02836096503553,1.09639314794406,1.12331590313634,1.11908350261014,1.08782657621793,1.12405524292186,1,1.25343697055134,1.14444116431481,1.04752485948984,1.03757748348625,1.04127853881279,1.11086022121612,1.16007133965336,1.09540440345404,1.07127303275155,1.03975925588182
"SPAC15A10.05c",1,0.868712405195711,1.04696364782517,1.310322156476,2.36878387372825,3.92091284674405,3.70246521391815,3.94544086787821,4.42947948615371,4.67697650951588,5.07318314878452,1,0.910413329061198,0.859415643336761,0.816885481552468,0.937188719696553,1.03539500534448,1.90017833259028,1.95518143034084,1.86983416688602,2.13837393071269,1.81281102462677,1,0.864442908169144,0.813235055010568,1.19618941326531,1.66476207382424,2.43658861355591,2.94955967919484,2.9162536683964,3.00942639390293,3.36827691478854,3.6255345881557
"SPAC15A10.06",1,0.90403946388682,0.748176994180075,0.856609505144537,0.824144432921656,0.609007942037063,0.667866147146459,0.592376499288473,0.638080291970803,0.658062330623306,0.467695682413996,1,0.850522882087691,0.837585034013605,0.655452865064695,0.824574458189936,0.914275695633341,0.543498252712893,0.708293384467881,0.755754475703325,0.776813880126183,0.790882326701757,1,0.976094077216345,1.0229142516291,0.979312351172839,0.854139648529273,0.687459344981469,0.624023343631995,0.858577366332892,0.678023125699366,0.678579961176646,0.760386513845896
"SPAC15A10.07",1,0.851943755169562,1.05150812064965,1.11702652075323,1.19361159689008,1.16199169273371,1.65893084615723,1.67993713209673,1.76509993924193,1.8518821202661,1.94113212719298,1,0.926801981780406,0.974867613684122,1.11583605926496,1.26528697511537,1.23621014933009,1.41873295086178,1.6326702985768,1.7545345899581,1.69715238959291,1.85321892526724,1,0.945452895262298,0.984872837288456,1.13681752207174,1.09521206131589,1.15297346954587,1.55665804928346,1.74626590448091,1.73828157591737,1.92316213122623,2.01034409556709
"SPAC15A10.08",1,0.988289205702648,1.21147184571054,1.33022650173046,1.22434819175778,1.07853306167809,1.13564115065822,1.02148934304008,1.05623072737167,1.07733580018501,1.05269818313297,1,0.927007967762616,0.931186752529899,1.09056823324067,1.14367712193799,1.05997298231284,0.958431966669823,1.00586306270496,0.990992755042099,0.96916890080429,0.962075848303393,1,0.924060856498873,0.921292134831461,1.04185682066052,1.06206554121152,1.03413701048914,0.914442379182156,0.954262438172825,0.932202747513027,0.859411302297144,0.870281266584115
"SPAC15A10.11",1,0.946032962821004,1.02953199299241,1.12744381509227,1.23605296368262,1.31682280885209,1.17287587911044,1.21085164835165,1.16843400871047,1.0543357539513,1.13815364751453,1,0.894498381877023,0.969994735918582,1.0242727441171,1.09867832654278,1.12953484333017,0.995677233429395,1.02923105566934,1.07548638132296,1.03860967590418,0.986966613104803,1,1.04147830914426,1.05545732197396,1.11231577164154,1.19360116342483,1.22683109118087,1.21976592977893,1.17197679607318,1.11034074575125,1.06211582012294,1.05039193729003
"SPAC15A10.13",1,1.17287539202937,1.33295662001217,1.37294054441261,1.73113399268392,1.74076428782271,1.73305151796008,1.63546766503472,1.61310005996655,1.57063396945392,1.59590744923343,1,0.920763723150358,1.05624217772215,1.09229898074745,1.3564038171773,1.48595261414533,1.44942626206245,1.54535466593422,1.44925514102949,1.38761291118168,1.38289483117069,1,1.02853077196727,1.16065837013248,1.28338068181818,1.48817673642924,1.69317622806812,1.59532086299178,1.63969011943786,1.49742591077181,1.40199786635632,1.40786910790806
"SPAC15A10.15",1,1.05824039653036,1.19229337304542,1.38652869930403,1.42809364548495,1.4179137518817,1.03985713126065,0.996499416569428,1.01602157360406,1.07556675062972,0.979882199954104,1,1.0283549254461,1.06300008422471,1.15302393568427,1.29836328659459,1.26669811415438,1.11660621074051,1.01823315853167,0.879757423672104,0.91284536380732,0.922048509643483,1,1.09540830354688,1.19884448724121,1.2002892263196,1.1435132032147,1.21559772990785,0.989895643531555,0.859546925566343,0.80871506867853,0.809153070205132,0.90566037735849
"SPAC15A10.16",1,1.07121111846459,1.23206130112656,1.42188254930382,1.11595518529158,0.180087896600961,0.577452729218694,0.638291160039435,0.295095715587967,0.532697054467665,0.173133902625996,1,0.962225668699144,1.03040644302631,1.1952497196015,1.38997667566904,0.301146979620333,0.105070118662352,0.132393048714538,0.141622889305816,0.152067419880135,0.166434542949012,1,1.10809146976192,1.21011135694117,1.43656494420501,1.3503839805759,0.235849910661108,0.104744270690056,0.249214580606183,0.121571372433441,0.736263572809758,0.193536909602753
"SPAC15E1.02c",1,1.06599564179724,0.911939636040835,0.768649457538347,0.810557045920783,0.819479897894065,1.01072412436049,1.17100583622105,1.71190988018464,2.28593680462839,3.05762247752842,1,0.930839750641731,0.775510204081633,0.656346962697373,0.558340054256177,0.550239165305857,0.645104450807312,0.683652033396176,0.820249892287807,1.05237555623117,1.26822769210272,1,0.926716383737284,0.785835136184612,0.715629814856912,0.671370346674249,0.664887063655031,0.740061122139797,0.817157937240425,0.93679738129877,1.43201920646955,1.78866792929293
"SPAC15E1.03",1,1.0548825544683,1.11468660530488,1.13954669698362,1.01330350709269,0.942765659395638,0.934722222222222,0.958884591899043,0.933148459938596,0.923453886111928,0.940788816774838,1,1.06520216851141,1.15697339205319,1.09847655431061,0.964750048588877,0.899246758199847,0.910269279027121,0.877411852265327,0.9105329214134,0.91681734227666,0.921745504300234,1,1.04452250535842,1.06732290171075,0.985961244492402,0.923960900798416,0.88821271985338,0.836374904652937,0.852799922224383,0.756263470988878,0.756002757907438,0.711716024340771
"SPAC15E1.04",1,0.936393115490147,0.925162244311181,1.11218645072092,1.34474853130821,1.31745493255969,1.27517918407555,1.32000281300546,1.31055589819976,1.26187701685192,1.15476898468101,1,0.887786931136527,0.883546923505532,1.00334448160535,1.28969291366029,1.32324015020564,1.27079350178026,1.36475969163808,1.33557935266514,1.26177945004604,1.24273670775535,1,0.9235377581586,0.965710517639301,1.09240093240093,1.37755881903373,1.36034833091437,1.4055376937473,1.44483222138638,1.33340920730666,1.27501659611052,1.21573103662966
"SPAC15E1.05c",1,1.11592002024804,1.1814832183292,1.48839564520213,1.81657121667834,2.12758770448294,1.97801704800359,1.83025799622242,1.87792827327711,1.56430725563243,1.58426158821416,1,0.972844534962661,1.00087305744718,1.2306591283189,1.52514412416851,1.73689951921135,1.84121205631993,1.67749487854843,1.57270898115969,1.60950954698615,1.44140821458508,1,1.11967141701413,1.23928915828627,1.4692144373673,1.88650757035608,2.0801683373221,2.13938334581862,2.08279310983515,1.89102833599596,1.82826948480845,1.76999508116085
"SPAC15E1.08",1,1.09452225643743,1.12824392741339,1.14342542200904,1.12604040105829,1.04559113482281,1.02384959269851,0.991779095700527,0.985363672496026,0.97846077947706,0.982143210854709,1,0.936006562439683,0.990765427558661,1.06730271917951,1.09923724683508,0.988251716900002,0.990785669775567,0.979261532869562,1.01925239341299,0.923440921641436,0.941275232919255,1,1.11295120983737,1.22167069427209,1.31106749842293,1.32123894847133,1.19588266007438,1.12772435414343,1.03361576717628,1.0826741269535,1.06298541390415,1.14799206235552
"SPAC15E1.09",1,0.840112542985168,1.07350199733688,0.611014736842105,0.499779583964733,0.605255255255255,0.649346697691069,0.69473381846036,0.639615655853314,0.584767891682785,0.575628718762396,1,0.860672347849426,0.690091893171498,0.583133296963084,0.586010599415205,0.487295798191627,0.571340757238307,0.565995940340658,0.551349724896836,0.571340757238307,0.568252702463229,1,0.76530560870003,0.669190724088973,0.600454276120877,0.558431300514328,0.522758146333075,0.522488613903927,0.518655634223322,0.532836736482342,0.539598864039759,0.364236506320014
"SPAC15F9.02",1,0.87626599670252,0.949791507105778,1.07960920874444,1.06875418940917,1.10297460223342,1.01031954376754,1.05352086086464,1.02441486920606,0.953850098282198,1.09841551028442,1,1.04054170620202,1.01960950046488,0.989987689782519,1.09355452814795,0.980731707317073,1.05556527826391,0.990963607984884,0.977552674230146,0.956318376407167,1.03714212019603,1,0.96344262295082,1.02351097178683,1.04768695962207,1.10283355226121,1.11953519382798,1.05987376014427,1.04563650920737,0.992904206791688,1.04054532577904,1.09737652880217
"SPAC15F9.03c",1,0.945068983137455,1.09286980500295,1.11724137931034,1.25537354631431,1.25344508200425,1.51401869158878,1.49412287433857,1.34419477923808,1.43329501569301,1.47562564825404,1,1.01026957637997,1.10956868784366,1.16360534546488,1.52360387192852,1.43528520524115,1.29828435104817,1.47041492404317,1.62831041507512,1.56427741422543,1.43582906462704,1,0.939426523297491,0.981952665888826,1.20821589442352,1.18998819546239,1.32891496450818,1.33016747625607,1.34825102880658,1.39361944549943,1.37787824624119,1.22807839567324
"SPAC16.01",1,1.22747202408219,1.4318320610687,1.51205159209996,1.74629922726003,2.2758378024218,2.38848352879755,2.8183552957793,3.31630127298444,2.76496948612872,2.47251588410535,1,0.935990506770906,0.82547402117705,1.10253247821082,1.08618874038072,1.35754348310284,1.57067388223167,1.71646185355863,1.7420167848884,1.88244047619048,1.91131193340555,1,1.07951386130749,0.991970802919708,1.05717619603267,1.50523342747965,1.4609133126935,1.81284599479757,2.0539560190433,2.0878462460248,2.16898621041879,2.33645663199519
"SPAC16.02c",1,0.882296599797797,0.840685081528352,0.837322748757726,0.852073012806019,0.874848308974832,0.877115954295387,0.748375157970753,0.781680181029606,0.832371160932119,0.870521651476332,1,0.897259496401244,0.819901034264552,0.810193537805478,0.825924300374109,0.843545546720743,0.843419522137682,0.817230540160476,0.766967491508976,0.786349616953537,0.806333465960681,1,0.898900397353909,0.841917525773196,0.85281064316371,0.855678960603521,0.862520198979754,0.904225164976306,0.739125712734184,0.731446484549933,0.776071462510691,0.815192653224196
"SPAC16.03c",1,0.921205144490314,0.799451117286361,0.681756756756757,0.627442321557318,0.571882700837851,0.595254787961696,0.596734379017742,0.580949599465955,0.601061901061901,0.636563957209472,1,0.980696823460784,0.790282258926091,0.692946135831382,0.645987250021832,0.601789781972014,0.563510322236612,0.578855935519211,0.543352431320699,0.558954208855977,0.553972889987269,1,0.900928829626792,0.804078667649478,0.731903928432517,0.659617912540531,0.616302300826988,0.644316041773669,0.627084895442806,0.598751093787288,0.571258348512447,0.603988123896646
"SPAC16.04",1,1.39444496575021,1.35966549553506,1.09795490143925,0.833357633943092,0.797276707154813,0.627029535864979,0.666394618834081,0.613820735233375,0.586772486772487,0.579993755366482,1,1.1530969030969,1.11627666004663,0.947590635216161,0.826150306748466,0.728717827307471,0.69409932885906,0.56109375,0.551659981223863,0.570855780270246,0.539819609153165,1,1.09920365556862,1.09059101810178,0.928820245939481,0.840630539377058,0.733778362308109,0.679024719514814,0.5186953125,0.493188233546278,0.521465598491989,0.511423509474657
"SPAC1610.01",1,1.06911693936477,1.03850648591796,1.53878787878788,1.87415640290197,1.78021956007853,1.95854362726732,1.72052274927396,1.72035620946665,1.72486413043478,2.19343930493163,1,0.951986845711154,1.00666512113133,1.2102989338722,1.57914355850532,1.88543453246781,1.77944656742718,1.81405161519421,1.77522715426048,2.06316964816003,1.87089338417458,1,1.09686942194151,1.19983478522079,1.37863491241695,1.64085447263017,1.66217579925302,1.74162815034447,1.73994010345766,1.77561680373416,1.59276243644701,1.55116504854369
"SPAC1610.02c",1,0.965110973312586,0.924132599903653,0.548755987227248,0.723968755485343,0.677305197471057,0.596665461121157,0.745158084914183,0.667440731450765,0.804613733905579,0.753874977152257,1,0.927857263087023,0.841921984299111,0.754296661193213,0.678922735856803,0.639786443825441,0.736492384430391,0.704970585727683,0.72960381187682,0.752991530825972,0.733422032996275,1,0.911255804024123,0.750712275765037,0.819378059314713,0.736464803312629,0.589171842650103,0.681441570881226,0.745923984272608,0.629626078619367,0.943617914935008,0.920015518411949
"SPAC1610.03c",1,5.1345219138019,72.4334879896635,508.535202556438,2018.61778305168,2685.22752013934,1033.15183246073,186.931150771096,57.9733477484253,55.7277605196272,80.6068429136303,1,0.333631004906286,0.00504812005981628,0.460965618141917,2.14918144611187,5.17894909867952,3.26080656846172,0.807526697992311,0.225044641794243,0.132121440852099,0.122630322530424,1,0.0948422749251669,0.946751455715599,10.9693741677763,40.0174876129408,67.9777753328199,36.1993203655964,6.98490758012549,1.60160199082355,2.42132695849826,3.46512997392109
"SPAC1610.04",1,0.826648538409245,0.709819691269944,0.715013720109761,0.837273353224696,1.07875800887137,1.22480498696183,1.20385444625336,1.21331722081176,1.15491768678767,1.31627056672761,1,0.982259825327511,0.840625973217066,0.868135402428238,0.86114212793109,1.11014003989389,1.17083803244556,1.19232723016101,1.21185251697626,1.31604929242696,1.26636171710063,1,0.897223499126598,0.779418576790991,0.775701454574358,0.795427500203766,0.972700089703977,1.02098655646807,1.04080413800459,1.06177580973312,1.06715144887917,1.16441755855437
"SPAC1635.01",1,0.885385728428909,0.888498280473825,0.972724230254351,1.02161687170475,1.0313137585381,1.11960708782743,1.06650765984772,1.08350419384902,1.13225555122711,1.16784361784412,1,0.882055496471043,0.843559870550162,0.827266956837142,0.890753759031439,0.952038569505463,0.919463425450001,0.959155136885487,0.979640705702965,1.01202480393136,0.984248740438662,1,0.931639226914817,0.886353962713884,0.943201376936317,0.99086410354016,0.955404661405762,0.983006042296072,0.986171623413525,0.976918746481516,1.00803562784393,1.05200408192133
"SPAC1639.01c",1,0.798754032706641,0.93131850314547,1.05340375586854,1.1128332300062,1.27519758458396,2.04276142651891,3.16955811592284,2.73138813862365,2.12564391023743,1.57082380738812,1,0.972090573986309,1.20811518324607,1.08306093370212,0.906679764243615,1.34635020525537,1.64163935259293,2.87034363268842,2.24453283771343,1.86834000838599,1.72938972162741,1,1.05831317260365,1.04549200593374,1.01723999679256,0.962008038219459,1.12955213249043,1.77876863108008,2.92008102384679,2.51227820025349,1.69626143231534,1.50027200264907
"SPAC167.01",1,0.804883859440143,1.16209476309227,0.925996985062354,0.945696291112666,1.0543809003667,0.979204405477864,1.00222485909226,1.04914214734881,1.00505726610144,1.04178230033919,1,0.832529663542288,1.6277369943115,1.63501133207776,2.41988062804139,2.0769074812462,1.1037207297802,1.26573311367381,1.32010309278351,1.42330492775102,1.50706159278148,1,1.0885567228372,1.42557710064635,1.60878218554295,1.46968110423608,1.83966254781168,1.39316007940805,2.21843837112395,1.02421387820088,1.63263363823825,1.08595343602729
"SPAC167.04",1,0.861591117789465,1.03086296444267,1.17088499892225,1.14348707608106,1.05977061064391,1.12639011666612,1.12420621521235,1.16466180685639,1.06097987211908,1.04073812644953,1,0.963338973491258,0.987759036144578,1.05973961511018,1.12641378779718,1.13771856786012,1.14530946154362,1.07690044345432,1.1356634677187,1.20244995658602,1.24234746451042,1,0.987101939156734,1.03036211699164,1.17181807622045,1.19237960157308,1.19702281430344,1.25716551489747,1.08094681472823,1.2778673422386,1.15468658952801,1.25796358854604
