"","WT4_T00","WT4_T01","WT4_T02","WT4_T03","WT4_T04","WT4_T05","WT4_T06","WT4_T07","WT4_T08","WT4_T09","WT4_T10","WT5_T00","WT5_T01","WT5_T02","WT5_T03","WT5_T04","WT5_T05","WT5_T06","WT5_T07","WT5_T08","WT5_T09","WT5_T10","WT7_T00","WT7_T01","WT7_T02","WT7_T03","WT7_T04","WT7_T05","WT7_T06","WT7_T07","WT7_T08","WT7_T09","WT7_T10"
"SPAC589.05c",0.924129008409574,1.09060768660298,1.07406770922839,1.19637259828201,1.27936134281767,1.11930692515195,1.30585807934394,1.16006589174265,1.22210544325764,1.161777519605,1.27844541038098,1.015218119613,1.01770812131081,0.977421561919656,1.07760943123774,1.05523077897136,1.10588885816975,1.1969740496026,1.06042289665118,1.02475815707493,1.04104854409361,1.08368191768352,0.864229539365655,0.849906510283869,0.908017797148824,0.907770515613653,1.03640904992382,1.07615983125814,1.01856850382472,0.918273645546373,0.975609756097561,0.971345313258863,0.94197437829691
"SPAC589.06c",0.810701256586948,0.810766985568348,0.869716472429988,0.9379103357719,1.10339957408776,1.4027606329256,1.50693188667872,1.44801621778164,1.41793690180787,1.29491744901263,1.38113916358212,0.72311808518331,0.717000071700007,0.744490768314473,0.83139341536415,0.962927298988926,1.15577540972238,1.37074554850383,1.43980188326086,1.32529322112517,1.25446904597629,1.15931275939623,0.696330339112875,0.695652173913043,0.697641970140924,0.769408324998076,0.913325417846379,1.13586024375561,1.33563061799629,1.35771794767355,1.19942907176184,1.08609472918228,1.05010028457718
"SPAC589.09",0.902771508531191,0.662998077305576,0.765520936997627,1.03655945186736,1.3840830449827,1.37538338811944,1.36711006603142,1.44650812937569,1.37511860397959,1.23436979250244,1.54244817374136,0.823723228995058,0.694010687764592,0.678472080873872,0.868432479374729,1.1758342544035,1.44439790273425,1.40366637657562,1.54216272901117,1.48581786844569,1.39384478144514,1.446298921061,0.604814322003145,0.537258905066351,0.530138366113556,0.844024307900067,1.06613217906756,1.31457867753385,1.09411584498567,1.24907880438177,1.08718104825997,1.13918571005445,1.16543324981062
"SPAC6G10.11c;SPAC589.10c",0.869338433452143,0.996214385335724,1.01258644956813,1.03925256955198,1.100727580931,1.23496430953145,1.26395085759066,1.22385538924721,1.16600398773364,1.16737876771497,1.25009375703178,0.93179276928811,1.01181803464465,1.07521101016074,1.05713832655003,1.09593845209653,1.16834713930203,1.18754972864489,1.13401828037468,1.12468227725667,1.13618287999636,1.2076419583122,0.957854406130268,0.988630746416214,1.06195442091625,1.14961028211436,1.15141047783535,1.35475655024792,1.3505300830576,1.35738621710035,1.26452624524222,1.29614267938615,1.16714714224022
"SPAC589.12",0.67476383265857,0.668717400026749,0.707664001132262,0.873820342537574,1.1386020244344,1.3205852833976,1.4337534230863,1.46694245184761,1.41817820827365,1.30660882744924,1.30818136626462,0.677323218639935,0.648845055800675,0.710782571611344,0.824062628759786,0.994629003381739,1.23624675485227,1.37854976564654,1.4379178948882,1.41616982708566,1.30698452530322,1.31672504147684,0.731796560556165,0.666933440042684,0.746602956547708,0.838222967309304,1.05714950208258,1.29107223549158,1.3316111162896,1.39316513186308,1.34399569921376,1.3229438145762,1.22088196513161
"SPAC5D6.04",0.732547066149,0.488639139995114,0.699888017917133,0.670421024403325,0.794723039020901,0.903750564844103,1.14375907858769,1.23494905835134,1.14432187485696,1.07560422067096,1.11332539161221,0.672133351256889,0.606575275991751,0.647249190938511,0.607828835399951,0.64532782653588,0.832431532506451,1.06714474751355,1.10167344195833,1.24134164204672,1.03342082963024,1.17185211226343,0.751089079164789,0.630397780999811,0.659152330103487,0.644288383480446,0.707914483930341,0.770119368502118,1.02127311907023,1.10733387223582,0.973709834469328,1.21168060099358,1.08722832882134
"SPAC5D6.06c",0.6538084341288,0.627904056260203,0.632071297642374,0.746212969181404,0.88809946714032,0.951203272139256,1.02726357528815,1.05236571813437,0.975039001560062,0.902853015529072,0.754546140496491,0.689322396084649,0.682221312593805,0.656771312229082,0.677552679720848,0.780944943381492,1.09265734265734,0.909090909090909,1.05200037872014,1.17372269627578,0.968523002421308,0.885504294695829,0.691371681415929,0.637633105910859,0.810569830590905,0.730300153363032,1.10374057681483,0.971911750413063,0.979527867567832,1.04127618809613,0.943129303027445,0.858442784788394,0.753182194772915
"SPAC5D6.09c",0.400224125510286,0.475081951636657,0.346644481419856,0.431369165732033,1.42287990893569,2.96357763091604,3.56277611514892,3.59660480506402,3.57768952810275,3.23362974939369,3.03573054855651,0.520860461482369,0.604193100114797,0.507459656957272,0.52988554472234,1.09357741981344,2.83840935539724,3.3572819445377,4.18830624895292,4.15713988775722,3.79362670713202,3.53257029814893,0.286327845382963,0.37811472000605,0.357257689971777,0.355593485527345,0.759532128209023,1.88721974786744,2.44612411633766,2.71237929912119,2.51357329579731,2.23828815721736,2.25377507324769
"SPAC5D6.13",0.799424414421616,0.839419121967598,0.937207122774133,0.979719800137161,0.90702947845805,0.90293453724605,0.962649210627647,0.995024875621891,0.979240109674892,0.978090766823161,0.963576797070727,0.86281276962899,0.830633773569233,0.909090909090909,1.00678573585969,0.986485153398441,0.96665055582407,0.980392156862745,0.977135040062537,0.946431951542684,0.989609104403761,0.992950054612253,0.849329030066248,0.860585197934596,0.955840183521315,0.956571647216376,0.965250965250965,0.914160343724289,0.949577438040072,0.987751876728566,1.01102011930037,0.915164271986822,0.985221674876847
"SPAC5H10.03",1.99760287654814,1.64831542163908,1.34772705831615,1.16086042975053,1.04235070931966,1.00090081072966,1.01403423379573,0.975990630489947,0.989119683481701,0.931619154089808,0.907852927825692,2.18431226928202,1.9000209002299,1.61885643981092,1.35991514129518,1.16222310034634,1.10642723581284,1.07942401934328,1.07479498285702,1.04659438188136,1.02084566855183,0.994332305856617,2.20380818053597,1.82515057492243,1.44988473416363,1.2941130796009,1.18707042888855,1.11936957105758,1.11490177715343,1.12620222087078,1.05867157890279,1.00975422582144,1.00587430594673
"SPAC5H10.05c",1.72830971310059,1.42679812233367,1.15853375967376,1.17113846370056,0.93984962406015,1.02258899080693,0.967866821525358,0.994727941907888,0.959508731529457,0.879198171267804,1.06799953008021,1.45776844805971,1.2825116708562,1.05764145954521,1.04402660179781,0.909256228405165,0.891981090000892,0.885582713425434,0.931272117712796,0.881834215167549,0.861326442721791,0.858148116364885,1.40510615577007,1.15846665353738,1.12532775170768,0.979336010185095,1.00669451854835,0.912741876597298,0.945447669471495,1.01751137068957,1.09632293288311,1.01275052916215,1.05034293696892
"SPAC5H10.06c",1.51162439157118,1.38627037817456,1.05213320006313,0.866701334720056,0.791452314998021,0.749288176232579,0.750807117651475,0.773395204949729,0.820411846747067,0.834863917181499,0.867152271938953,1.71503052754339,1.54688611824397,1.30181212247448,1.01673546576652,0.948946669197191,0.802761499558481,0.826036676028416,0.85499316005472,0.833819728174769,0.839207787848271,0.83948959032908,2.15169445938677,1.77806226774062,1.38954506294639,1.17689981051913,1.20958474955548,1.10027947098563,1.08687382481768,1.11375938342281,1.12280071410125,1.1161337128188,1.21056581846355
"SPAC5H10.08c",1.0501333669376,0.894774516821761,0.923190546528804,0.922424130615257,0.838293234973594,0.840124338402084,0.917936478795667,0.876501007976159,0.898876404494382,0.875733426744899,1.00254646802879,1.05420734149993,0.950931913275009,0.914494741655236,0.901388137732107,0.882378893496868,0.836260244187991,0.840194925222652,0.843881856540084,0.850123267873842,0.881756458866061,0.916422287390029,0.934928945400149,0.883548330093656,0.847242226552571,0.815727220817359,0.875043752187609,0.816126662858076,0.919963201471941,0.834445927903872,0.875196919306844,0.880049282759835,0.864229539365655
"SPAC5H10.09c",0.814199641752158,0.726480203414457,0.781983109164842,0.866250866250866,1.06199953272021,1.1076895810718,1.19270541368987,1.27160132755179,1.12903772115026,1.24876684274279,1.37117784176608,0.872295882763433,0.8424599831508,0.735835172921266,0.814265939255761,0.89863407620417,1.19507152503077,1.38366172238211,1.37125305103804,1.29037253054957,1.39641400882534,1.48337140653277,0.958405213724363,0.764876854826373,0.801603206412826,0.93694368968425,1.08012356613597,1.22173217187328,1.34094992892965,1.15370859628275,1.16944018898153,1.25465791751879,1.34057242442523
"SPAC5H10.10",1.27901771439534,1.16691560866318,0.982800982800983,0.907688118362531,0.810766985568348,0.773634535045645,0.836540070269366,0.829806655049373,0.764117062734011,0.76657723265619,0.764000305600122,1.22768679254549,1.12635444121556,0.951746454744456,0.891662951404369,0.780518264127381,0.708064858741061,0.750638042335986,0.776337240897446,0.822774395260819,0.773814129846011,0.780152909970354,1.31152701089879,1.22851632083932,1.08303640085343,0.95565749235474,0.928332714444857,0.885504294695829,0.917178758139961,0.899766060824186,0.848536274925753,0.861697544161999,0.848536274925753
"SPAC5H10.13c",1.14362827506547,1.44146221927523,1.65571137639287,1.96413489678471,0.207412938419099,0.126127262407769,0.483045116413873,0.424466233711108,0.198106105630176,0.123403467637441,0.0907605736068252,1.46657671662805,1.66392119669212,2.00004000080002,2.29932629739486,0.934579439252336,0.140291806958474,0.160089650204114,0.329348219872872,0.280339771803426,0.10645659232448,0.391404751653685,1.29160585355773,1.60305221141053,2.10690432547458,2.10521883749816,0.549601538884309,0.101529027148862,0.200835475578406,0.0453103760761214,0.838082467314784,0.209489892112706,0.147095597428769
"SPAC607.02c",0.718958947444101,0.975419430355053,1.37818878429967,1.48271158294289,1.61938074880166,1.75380136445746,1.59777589595283,1.02534656713969,1.30367898208745,1.15962196323998,1.34605806894509,0.795291872117067,0.919709371838499,1.14661805006134,1.57309380358351,1.51717441437068,1.80443530197225,1.68878981321985,1.24708493895519,1.17637371040032,1.12472022584382,1.04946110172426,0.848752334068919,1.00180324584252,1.1903486531205,1.54959478096478,1.88707729468599,1.86535842862206,1.43719459614832,1.07679717448421,1.28635562587633,1.11886860007161,1.19084478529069
"SPAC607.03c",1.40254421520638,1.28305469662172,1.12280071410125,1.00807467817216,0.89437438511761,0.922509225092251,1.07150128044403,0.964785335262904,0.99147332936744,1.0388099393335,1.0071000553905,1.43084033252729,1.44858256196312,1.27580311806282,1.13421121281205,0.961168781237985,1.00033010893595,1.10437442710577,1.10792275562548,1.11486448822146,1.13421121281205,1.18514304676574,1.55933260564478,1.40851021874164,1.21391633688606,1.14483279716997,1.03105538829546,1.13500936382725,1.16113001172741,1.04887770086008,1.00501502497462,1.04783360402368,1.11583481181446
"SPAC607.05",0.713775874375446,0.74399226248047,0.829256157226967,0.950931913275009,1.26133625963346,1.38811771238201,1.3000013000013,1.22669283611384,1.22700892035485,1.24426084684393,1.27609616660712,0.714898484415213,0.721969532885712,0.783085356303837,0.92695587690026,1.16122439500209,1.30032247997503,1.27749814762769,1.21385739603311,1.24887601158957,1.22427492317675,1.1972463334331,0.684509548908207,0.729075532225139,0.816526496284805,0.943307235166494,1.16342652379789,1.29067231120691,1.28326874213998,1.27896863968895,1.15958162295044,1.17285543383922,1.1860426500937
"SPAC607.06c",0.356176093460607,0.371761032008625,0.647878198898607,0.983961428711995,1.09156005763437,1.08219252204967,1.04223120857131,1.03769962746583,1.07885339461221,1.0176252696707,0.998701687805852,0.444899230324332,0.426293801688123,0.563285078578268,0.888809883565905,1.10516776446665,1.08844722119424,1.05341887094565,1.02117925780692,1.03528242504555,1.01530057973663,1.03529314325351,0.390106889287665,0.424953255141934,0.765228037955311,1.0454018001819,1.16601758354516,1.11349894774349,1.05217748129755,1.15779601949728,1.11467808097022,1.05421845514828,1.02198285112776
"SPAC607.08c",1.00053028104896,0.897827258035554,0.853606487409304,1.11875594339095,1.11061750333185,1.04718621065198,1.04241590309702,1.21503730164516,1.19430079659863,1.30284672008338,1.196301037193,1.07372173427535,0.974468914441629,0.837871805613741,0.820008200082001,1.13045444268596,1.12962439988704,1.11426820435679,1.17083679705886,0.985512959495417,1.19494300121884,1.12673517216513,0.939143501126972,0.889125989152663,0.805088157153208,0.845094228006423,1.05139204306502,1.05871641222182,1.08908734480505,1.1219692804811,0.933096948772977,1.0930634195396,1.35613447429447
"SPAC630.03",1.09566227306095,1.00968285861411,0.980680592331078,0.936154278225051,0.91734703238235,0.90637179370978,0.913659205116492,0.951746454744456,0.987166831194472,1.01803966282526,1.0250102501025,1.06526903369446,0.990687537150783,0.926526452330214,0.93214019388516,0.908595311648192,0.869943453675511,0.894454382826476,0.917178758139961,0.946163307786924,0.969086151758891,0.99601593625498,1.08977572415597,1.01749066452315,0.995024875621891,0.967960507211306,0.965437343116432,0.930838685655776,0.937822376441902,0.968616815187912,0.997108385681524,1.0308003133633,1.0303860856663
"SPAC630.05",0.89541547277937,0.788456989671213,0.640245854408093,0.795228628230616,1.2431007906121,1.15850691628629,1.11349894774349,1.12186858431403,1.10426467015614,1.16594960765796,1.06282349690187,0.941265060240964,0.827472072817542,0.755458185389439,0.764642911760208,1.09425951458648,1.19570026185836,1.29666368434019,1.12498593767578,1.17137167623287,1.13831688465435,1.09643111671509,1.0454018001819,0.844880027036161,0.771485881808363,0.911660133102379,1.30505709624796,1.32948668519085,1.28959042608068,1.20489186095548,1.11250792661898,1.00253641713535,1.09215613464101
"SPAC630.07c",1.28932439401753,0.950028500855026,0.909752547307133,0.818866688503112,1.04426645502867,0.580080051047045,0.786967813016448,0.739809129244655,0.672404518558365,0.669926977959402,0.635324015247776,1.39353400222965,1.02229628190842,1.13283639576772,0.72950102130143,0.739371534195933,0.68865780593623,0.631991404916893,0.658197854274995,0.652145558888744,0.572606504809895,0.719527989638797,1.49222550511833,1.16480879663603,0.938262338149747,1.0703429378773,0.72928821470245,0.918779860345461,0.71007597812966,0.754603078780561,0.66476101841388,0.627825213460573,0.706514059629787
"SPAC630.08c",1.21429959199534,1.00551019587339,0.958221540820238,0.904159132007233,0.871915598570058,0.690989496959646,0.835491686857716,0.831186102568365,0.65945660775521,0.586063412061185,0.638732754215636,1.24646316078128,1.03607617232019,1.08644872505242,1.0167458033817,0.913075237399562,0.736268590781917,0.732600732600733,0.73351426685249,0.656900742297839,0.5472555135993,0.538967338579282,0.836960160696351,0.760745530620008,0.820008200082001,0.725215751686127,0.668762121313449,0.643707756678468,0.766929979292891,0.705915572497529,0.589726956419178,0.496475027306126,0.403828292210152
"SPAC630.09c",0.460468757194824,0.450146297546703,0.506842372022301,0.563443768311922,0.632751202227284,0.782288977548306,1.6995819028519,2.41680160475627,2.60654242147791,2.55447416149386,2.5306205081486,0.473843821076573,0.451263537906137,0.469659966184482,0.544484373298486,0.583328472262731,0.645994832041344,1.27442109421795,2.06791016998222,2.31042927775981,2.40477106579454,2.30600714862216,0.435028494366381,0.452673034267349,0.490196078431373,0.576003686423593,0.630994447248864,0.736539736318774,1.4572373693951,2.17950394490214,2.34956885411527,2.23563603845294,2.18746582084655
"SPAC630.11",0.865576040855189,0.808407437348424,0.864154856550294,0.921234454168586,0.847529451648445,0.87989441267048,0.89349535382416,0.983671060397403,1.04685733428248,1.15779601949728,1.09873206319907,0.854627809588924,0.941176470588235,0.818531554391422,0.846883468834688,0.876962202929054,0.906782734856728,0.957120980091884,1.03452199911031,1.139938899275,1.1428963278741,1.14505564970458,0.850195544975344,0.838433805651044,0.759301442672741,0.779666302822392,0.918779860345461,0.857853650167282,0.965344145187759,1.05167953221294,1.18343195266272,1.12841345068833,1.09302757708577
"SPAC630.12",0.865576040855189,0.880126738250308,0.919793966151582,0.910746812386157,0.777181938291754,0.814265939255761,0.930319099451112,0.837942014412603,0.846453360419841,0.833750208437552,0.762253220519857,0.787215618357868,0.91324200913242,0.918779860345461,0.942240648261566,0.921489126428308,0.820883270398949,0.881134901753458,0.796431984708506,0.856237691583184,0.892777430586555,0.848320325755005,0.908265213442325,0.9021199819576,0.889917237696894,0.867001907404196,0.827540549486925,0.808342090372646,0.735835172921266,0.799360511590728,0.742886858331476,0.802954873936085,0.739316871211001
"SPAC630.13c",0.933619643357296,0.907358678885763,0.903016073686112,0.90711175616836,1.02971765141998,0.903587241348152,0.857780065191285,0.979719800137161,0.98512461826421,1.07456399565876,1.24699163268614,1.01241217324397,0.89653935807782,0.918779860345461,0.881290208865779,0.900171032496174,0.843739453256834,0.908512764604343,1.00927523945055,1.09738164738933,0.933532486930545,0.93248787765759,0.954016409082236,0.914913083257091,0.850412450038269,0.867302688638335,1.01135754523297,0.901875901875902,0.937031484257871,0.936066647945334,0.99147332936744,1.00884759339407,0.998203234178479
"SPAC630.14c",1.34834490662712,1.36215656627573,1.31842632633688,1.17171480461656,0.962093515489705,0.886682035821954,0.703086549954299,0.610575161802418,0.648592554157478,0.617665225447807,0.692664681027914,1.4072812733081,1.42263699994309,1.28774708647222,1.24741162088666,1.1453704127915,0.966370313103981,0.782227784730914,0.64985703145308,0.666888962987663,0.637958532695375,0.614628149969269,1.44631983916923,1.37272128267077,1.29984921749077,1.24285359184688,1.14600045840018,1.06086163181736,0.781372089388967,0.708968450903935,0.591470988348021,0.652741514360313,0.705517144066601
"SPAC631.01c",1.03414755217274,1.01644609786343,1.01558929568882,1.00438918071975,1.02121054297765,1.01279155736958,0.966183574879227,0.879043600562588,0.908265213442325,0.898069151324652,0.879507475813544,1.0742407803285,1.06198825440991,1.01856850382472,1.01375667812212,0.963112780506597,0.964134207481682,0.906453952139231,0.891821992330331,0.859106529209622,0.901144453455889,0.896057347670251,1.16331824897337,1.08228622141412,1.08219252204967,1.06174019217497,1.1141688857197,1.06732698629552,1.01277104285034,1.0057529066259,0.968898362561767,0.957854406130268,0.938174312787316
"SPAC631.02",0.43694835270471,0.698470349933645,1.14368059288402,0.955566172957477,1.12306551964242,1.24804992199688,1.12228407254444,1.03377337620047,1.05000105000105,1.11761813223658,1.03743049215703,0.424682549794029,0.817193756639699,1.2174632934817,0.918020747268888,0.885425889853019,0.93562874251497,1.45036839357197,1.37255171088571,1.08095253537417,1.0436016781115,1.02420189067669,0.437905062182519,0.800961153384061,1.27754710954966,0.999700089973008,1.18148843913562,1.05190078471799,1.4800562421372,1.20095596094491,1.09421162052741,0.787897888433659,0.978186442335909
"SPAC637.03",0.63187160369013,0.660894851629106,0.523094627818172,0.584248656228091,0.978473581213307,1.1823405613753,1.56093906093906,1.70389681200906,1.83647983545141,1.94352127184032,2.05081930231127,1.31095962244363,1.4056987025401,0.977708251857646,1.05849228359125,1.44002995262301,1.26604714759578,1.485420596842,1.82761897799547,2.07611019992941,2.30755030459664,2.30701794859964,0.824742268041237,0.75125835774923,0.550509221029452,0.664495979799322,0.853023969973556,1.19796346211441,1.56624430278635,2.00714543775842,1.84409980268132,2.15303793652844,1.88893086513034
"SPAC637.04",0.945000945000945,0.904240889773035,0.886367665307569,0.872448089338684,0.870625108828139,0.89063056644104,0.886996629412808,0.916926462497708,0.879352796341892,0.994727941907888,1.0496593855294,1.00606658148636,0.941796948577887,0.924556213017752,0.835212561596926,0.936504963476306,0.929454410261177,0.806256550834476,0.899361453368109,0.864154856550294,0.873057447180024,0.881367882954345,0.89863407620417,0.86244070720138,0.928591326957006,0.860363073216897,0.868960722975321,0.856091088091773,0.840760047082563,0.866851595006935,1.03614058355438,0.92738569971251,0.94948727687049
"SPAC637.05c",1.06392033364542,0.995024875621891,0.938086303939962,0.863408737696426,0.80638658172728,0.790388871324692,0.847098686997035,0.88487744447394,0.886524822695036,0.880126738250308,0.849617672047579,1.09117890969403,1.03922016918504,0.942063118228921,0.874967188730423,0.815394651011089,0.802954873936085,0.819202097157369,0.869187309865276,0.889917237696894,0.883080183680678,0.913575735428467,1.13127290827639,1.05505264712709,0.983477576711251,0.918864283745291,0.888020602077968,0.877963125548727,0.916254352208173,0.992555831265509,0.968429207824908,0.967866821525358,0.977230528681716
"SPAC637.06",0.493072333711356,0.579240037071362,1.00306939234056,1.36995684635934,1.39363110584628,0.925069380203515,0.420733759676876,0.309224156591113,0.259558231889324,0.23657999952684,0.255043484914178,0.557351465834355,0.58173356602676,0.816459830176355,1.166099165073,1.32832113491758,1.07013676347837,0.63023886052814,0.396888394983331,0.317440162529363,0.317289082082686,0.292808620285781,0.532311295645694,0.619003404518725,0.967866821525358,1.2527717575135,1.32881536110557,0.814863102998696,0.363967242948135,0.231256648628648,0.195121951219512,0.236294896030246,0.183782989046534
"SPAC637.07",1.01443541596924,1.04109189718176,1.10961928962173,1.06585945577216,1.02506278509559,1.00631968763837,0.999800039992002,0.997008973080758,1.02594617886346,1.02022077577588,1.05070712589573,0.994233446013124,1.03778578025924,1.08934835181594,1.05497473335514,1.0190875090444,0.989021857383048,1.00831862868666,0.995321986662685,1.00661345036892,1.02333196889071,1.02992975879045,1.08067217809478,1.08870792143884,1.10224416912835,1.05543124920843,1.01738714633079,1.00157246877598,1.01582657808659,1.00466162996303,0.98173964264677,0.986193293885602,1.02230673291214
"SPAC637.08",1.08544633553317,1.14226968987378,1.32245394554135,1.27205424039281,1.30471655032944,1.14798700478711,1.14539665086019,1.00097094181356,0.975895384014834,0.818330605564648,0.804181745074387,0.872371979412021,1.05315261234505,1.31693312613585,1.38068150439057,1.29659643435981,1.09317096100659,0.990785693054592,0.910249408337885,0.72134458630888,0.792141951837769,0.744213738185607,0.948406676783004,1.16252034410602,1.36461019909663,1.42247510668563,1.32360921761459,1.21397528346323,1.14732844571415,1.07023984074831,0.851933889930141,0.870928409684724,0.847385814761461
"SPAC637.09",1.28648801636413,1.4056987025401,1.16452394261226,1.07227107012653,0.892379082634303,0.867453157529493,0.740302043233639,0.803212851405622,0.802117590438758,0.76499388004896,1.05204464877489,1.4446691707599,1.37221269296741,1.16162906860581,1.0310234970255,1.13515108860989,0.959508731529457,0.845594452900389,0.802825947334618,0.756830394308636,0.90702947845805,1.00994798767863,1.45619757688723,1.44814203377067,1.19865271434907,1.08746479332732,0.98599881680142,0.969180073657686,0.764409111756612,0.763883584141777,0.809651040401587,0.942240648261566,0.949848024316109
"SPAC637.10c",0.715205263910742,0.685072275125026,0.748727163821504,0.871839581517001,1.04785556358911,1.16357543459542,1.25360411182149,1.29454865561122,1.2099945550245,1.20882441825325,1.20480476138842,0.737571913261543,0.689417442261289,0.680781537204711,0.791014080050625,0.950751093363757,1.13988692321722,1.17258038038508,1.1975187411683,1.14232188346032,1.16845635231296,1.14994077804993,0.706713780918728,0.68903741473162,0.718081286801666,0.823451910408432,1.05675849898023,1.1649852046879,1.21884331769151,1.15696551085812,1.18158616126288,1.16211504938989,1.15470774347013
"SPAC637.12c",0.992260369120857,1.0236252712607,1.08396383896633,1.11098766803688,0.939231708462478,0.940999341300461,1.03443638733436,0.968147933004163,0.971534052268532,0.859623484913608,0.91533180778032,1.14392916790592,1.09072664208896,1.25882752804038,0.988142292490119,1.80212650928095,1.32560944894415,1.04839386060555,0.898472596585804,0.952653138992093,0.993739441518434,0.825423029302518,0.945090256119459,0.909669789866279,0.907770515613653,0.98872849515523,1.07523413223229,1.31444044270354,0.889046941678521,0.869414014953921,1.04229638740072,1.22850122850123,1.07316863771973
"SPAC637.13c",1.11538676035915,1.05739542359261,0.98116169544741,0.945715906941555,0.968992248062015,0.962093515489705,0.980488283165016,0.956937799043062,0.999900009999,1.01754243151939,1.0902985237358,1.13101701049584,1.0790047260407,1.00527770796683,0.974753874646652,0.967679504548094,0.925497454881999,0.939672993798158,0.980296049406921,1.02667296359418,1.00603621730382,1.02599880984138,1.21687069531992,1.1232799775344,1.05824585167626,1.06861582192586,0.99009900990099,1.01334576370803,1.02705256455025,1.01036635884172,1.05114890575399,1.09412781601147,1.09013212401343
"SPAC644.04",0.781738586616635,0.776699029126214,0.939319932368965,1.05491908770597,1.14755227100594,1.06454325771528,1.09517029898149,0.992752903802244,0.968429207824908,0.92678405931418,1.08438699603114,0.775674837108284,0.777725929382486,0.874890638670166,0.982511298879937,1.0902866363567,1.09876828075727,1.09581835714912,1.00739427397095,0.938790837401427,0.953743443013829,0.967211529161428,0.812083807048887,0.892936869363336,1.01895251681272,1.14168284050691,1.2098628015583,1.13820027772087,1.15704583058535,1.04826198163445,1.02192018803331,0.983671060397403,1.0529640939244
"SPAC644.05c",1.24429181131559,1.15281748593563,1.38178803371563,1.20673842737848,1.11796798139701,1.0509500588532,1.11680682592332,1.08815112242788,1.0645659232448,1.10130945694431,0.979911807937286,1.34531561104235,1.20358668833123,1.29610908054022,1.39832760019017,1.21421112703077,1.15299028029194,1.07032002568768,1.09348175525691,1.07708712557759,1.06026549047882,1.09134562916076,1.19932837610938,1.10574211882305,1.32140544683325,1.36436816110459,1.24629228046561,1.17446708555993,1.23823675086677,1.28841074534562,1.24131082423039,1.30187991459668,1.18770487909164
"SPAC644.07",0.688610384244594,0.611845325501713,0.802181934862827,0.848320325755005,1.06479263163499,1.06733837828607,1.20943845772408,1.18836825155379,1.33987190824557,1.35827119242628,1.35358293402637,0.742886858331476,0.669299243691855,0.678518116433709,0.795165394402036,0.93423019431988,1.16303412342118,1.31748834022819,1.25098515080626,1.23220996857865,1.27533126729668,1.38671252062735,0.635364381472775,0.55435445423804,0.699056274030059,0.81906790072897,0.957304231284702,1.08870792143884,0.946969696969697,1.10445980870756,1.00926505318827,1.12136537447997,1.25759271602299
"SPAC644.08",0.629643621710112,0.674718305107618,0.761498629302467,0.922339051835455,1.03511096389533,1.00884759339407,1.05796595465558,1.04017142025006,1.0022751646237,1.03990100142466,0.965344145187759,0.714643035803616,0.701951424961393,0.714847380084352,0.901144453455889,1.07472567627113,1.02677838015443,1.09656337039718,1.06551874780237,1.03337811305157,1.0687071849184,1.03765655643295,0.696815552923141,0.739644970414201,0.783944810285356,0.948047023132347,0.97012029491657,0.995718410833416,1.0582570506376,1.00668438431183,1.02130440999244,1.01354090651099,1.0037842666854
"SPAC644.09",1.56423532356208,1.29691593390916,1.21323886246724,1.07484119221385,0.954380606986066,0.812215724496426,0.968335431393435,1.07705232320186,1.14327525495038,1.08890945717864,1.48918109931349,2.68550098020786,2.94759181748511,2.50413181749887,1.8149149712336,1.73665381542843,1.56399067861556,1.80825286608079,1.82741858850188,1.83600778467301,1.91497510532363,2.09573308743398,2.12829353424424,2.03173571181861,1.75272548813405,1.37946256138608,1.27433989193598,1.26246686024492,1.38335546702081,1.44423101919383,1.47167034584253,1.60732942216507,1.76890964409538
"SPAC644.10",1.24808107534665,0.878657411475266,1.0289759631215,1.01361282017495,1.02277724934287,1.1490950876185,1.38790578895505,1.06278961016877,1.0493069327709,1.21365114811399,0.892697732547759,0.832431532506451,1.08398733902788,1.05301953351235,1.16016010209409,1.12191893013811,0.890551251224508,0.982994200334218,1.00834913080305,1.09532624292145,1.05878366932068,1.09515830513301,1.19757610596153,1.0696788823995,1.15974300095099,1.10383804488205,0.98116169544741,1.29165590286748,0.533788833137611,1.43383565375737,1.16667055556852,1.30980916080527,0.985027580772261
"SPAC644.11c",0.976657876745776,1.01129617831174,0.921574048474795,0.991866693116445,0.984639621898385,0.991669972233241,1.02461116006476,1.01759420378342,1.03925256955198,1.13573124055923,1.13712602767765,0.98512461826421,1.08091748275937,0.991375037176564,0.990687537150783,1.02877483205251,1.00790195129818,1.06224771616741,1.01643576634175,1.06080536343192,1.1341983486072,1.07715673707681,0.970968055150985,1.12079980273923,1.02369862312535,1.11436754070227,1.11002575259746,1.07096193801272,1.08496349097853,1.07254708481702,1.15480108551302,1.08918224197273,1.15241892732846
"SPAC644.12",1.08282530779309,1.08893317217122,1.05810028674518,0.938790837401427,0.920895110046966,0.88581805297192,0.786967813016448,0.682640453273261,0.665424540857067,0.759243793181991,0.878889084197574,1.03180007841681,1.02997219075085,1.02414944388685,1.09574631281366,0.865426222414539,0.833889259506338,0.81712698153293,0.731850117096019,0.717257208434945,0.769882208022173,0.724375226367258,1.17445329199258,1.10411836148835,1.14953099135553,1.15081420104724,1.05852589683607,1.01057056814277,0.948047023132347,0.728173013908105,0.729394602479942,0.722282412423257,0.790951514672151
