,prot,prot,prot,prot,prot,prot,prot,prot,prot
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPBC106.06,0.03371922843894534,0.09963626027199876,0.02291579487775327,0.051165829662155896,-0.0012873881016323974,-0.0020077574886831484,-0.016690383432822822,-0.005478194080603488,-0.020106569459269835
SPBC106.09,0.016122797630983454,0.1586664857954203,1.05152059380424,1.1378175197579785,0.5140331791841348,-0.24577374005025066,-0.0243879517924267,-0.051999180887004504,-0.241941919562649
SPBC106.10,-0.1161191225986084,-0.07397275108513623,0.041744957365267066,0.0010744336906750585,-0.07103406540778451,0.02548914663584373,0.14772427287798978,0.0064207450502928864,0.3072281947517459
SPBC106.11c,-0.0940133730694821,-0.10694833459941983,0.10523267560181304,-0.09232227769286738,-0.268185073599294,-0.06972333536301262,0.18788530828062783,0.0011294091072874546,-0.015543098583780418
SPBC106.12c,0.03482517833079142,0.3461066509439484,0.08709836700161558,-0.08144535076091056,-0.1329311515980767,-0.1541224332240126,-0.2288721569514221,-0.036176674666894004,0.08620192326835671
SPBC106.13,-0.2397512062125422,0.030985188408232833,0.37491960828995796,0.49487952746694097,0.05416107298548489,-0.0006284877518415999,-0.07540696280071718,0.05190620396136497,0.08123508150242825
SPBC106.14c,0.770279874422879,-0.09658780128190836,-0.3106923863073683,-0.23224951079982337,-0.5057738996639922,-0.7999388407134841,-0.1186648727860341,-0.08852632293216922,-0.031209683877404082
SPBC106.15,-0.06592681686569368,0.014200515663349025,-0.02626682183375363,0.04633175709231967,0.08452459522170737,0.07430889203577078,-0.015547393698018663,-0.02143248584304197,-0.010573008656731941
SPBC106.16,-0.12526634535433662,0.15558399230580322,0.2271025146484045,0.2305225251618192,0.12812489220411005,0.04203324234430589,-0.03187968095946911,-0.009835591233841257,0.01464275803214607
SPBC106.17c,0.10735248340842635,-0.07548230926310681,-0.1732180167285305,-0.04982174295029906,-0.051233013820674723,0.004152818686250122,0.028286167260498537,0.01986074779706171,0.0548598190010021
SPBC106.18,0.08997544449947974,0.08388339961845304,-0.1054555622153393,-0.1054590789865491,-0.045329335838017744,-0.019484457590532897,-0.04110400558144073,-0.036787504835593746,0.058390220737734554
SPBC106.19,-0.055046865515200494,-0.08460999832858845,0.3051974582597669,-0.0703724606608219,0.13092739283442917,-0.1551240162545945,0.12674423187727438,-0.17913816901626634,0.1010464349425055
SPBC106.20,0.09426961087830685,0.10153306044651597,0.21335625392495297,0.08435839573943921,-0.07439405640093336,-0.08107506240476121,-0.01990181681877432,0.04449420384118227,-0.009339311816111265
SPBC1105.01,-0.051168910316285954,-0.08754147105683951,-0.1375456598143518,-0.06368867421023816,-0.12540738644408503,-0.2975865662594246,0.04191193243438546,0.021263123108821835,0.0030644092989241534
SPBC1105.02c,0.0011513793153427182,-0.1827668909817443,-0.2012620817645144,-0.16562891924917728,-0.11331684019331334,-0.010069968579584865,-0.003782088236109482,0.08317193476071355,0.06248468119465045
SPBC1105.03c,-0.25583175747359566,0.13078330158737478,-0.23051144372198842,-0.027422562939232203,-0.012234047534727052,-0.053853004950669206,0.019956175378160468,0.026226541087295385,-0.015571437770679472
SPBC1105.04c,-0.07370709866979586,-0.2073914520254707,-0.21701328598288502,-0.3385244780508142,-0.034675100777625034,-0.18497756171601848,-0.3511499998315699,0.44681705037968666,-0.15544730324277278
SPBC1105.05,0.3482404904609841,-0.3940473183389454,-0.4830728383483578,-0.7793865620273228,0.28164825041147834,0.30780196691118356,-0.5855739227841923,0.091104541691295,2.1198623850213396
SPBC1105.06,0.11064700268130911,0.15906057663493733,0.047021457087506116,-0.06441562907536104,0.029712633276866296,0.04512774752277986,-0.04333640828311103,-0.11970486873337978,0.08247427200130175
SPBC1105.07c,-0.05691124315701425,0.301480656172356,-0.18283580787391673,0.05055856465367216,-0.1532522927341373,0.06006678175289759,-0.10813497777749792,0.12362881857646438,0.06467522958699085
SPBC1105.08,0.1365825074829554,0.08108863447280312,0.18819874893478267,0.06843398938437753,-0.0694996935670564,-0.10472208129068374,0.003547745341598657,-0.17949682758689187,-0.04741539971860141
SPBC1105.09,-0.04618958284241323,0.13848203883135551,0.09484830825895571,0.44984435251338706,0.05035299380812375,0.059654759097163335,-0.1036300484857125,-0.07301929850782313,0.005120532856617788
SPBC115.02c,-0.07763713014789464,0.0076390952682204305,0.04770634480387703,0.04408052518906186,0.14465651712467392,-0.19297035311130667,0.07499819185167639,-0.028899462363801254,0.056833185067161035
SPBC115.03,-0.09131537264639941,-0.04541013648588155,0.09754519642640364,0.2407232175781005,0.2566102857848545,0.10728980589189607,0.002171391890612273,-0.048601359598399896,0.029881744639250696
SPBC119.01,-0.006912750472695461,0.10575362680273498,0.23074943389087646,0.27379748935145787,0.13771541494592154,0.020004851864006412,-0.025740230337532977,0.03985049005410157,0.00031572695066756085
SPBC119.02,-0.0474311237409103,0.21551494333965648,0.20170721118293283,0.10669852858397409,-0.002504280363597483,0.06241321309598996,-0.08028335487887303,-0.03811350512448186,-0.04630323368796291
SPBC119.03,-0.3211580878836602,-0.19744837524235193,-0.040882960155281145,0.10274375216822795,0.21956810731384913,0.1698984701115136,0.10702941724813653,-0.056211930172913815,0.07856377212480381
SPBC119.05c,0.1649005539873486,0.20331448927728007,0.5126380617624715,0.6741830702328251,0.19583496549995827,-0.33512093720444924,-0.15077839204889376,-0.19142848592696826,-0.5363333353797283
SPBC119.06,-0.06203256215069785,0.08648006204057702,0.08873092596980411,-0.022155959152351114,-0.13131510413599545,0.26105545905664296,0.14439838166856703,0.1841286360016982,0.36481762191686445
SPBC119.07,-0.07965326451766575,0.07298134737274159,0.27804973499037167,0.28533683430958606,-0.00396781151986722,-0.050391408422012535,0.055948431568014795,0.028107124460085203,-0.06518027481203181
SPBC119.08,0.17451591044475956,0.14045526850438161,0.24749647261029376,0.23999995980601907,0.05089165247525646,0.026418317562474383,0.04382753001492001,0.06215311167524551,-0.050266313731746504
SPBC119.09c,-0.1592285136614958,-0.06452586595930654,0.09921567669976075,0.05784649488145696,0.03660060569589451,-0.11000681267785414,0.054629114820307315,-0.026301391485487033,-0.08640321292199801
SPBC119.10,-0.04445477246661994,-0.20373193713380505,-0.22704943132152258,-0.14702666284301621,-0.10609207841511942,-0.08439859464127436,0.021216945250717434,-0.01595487914161342,-0.026841934593914152
SPBC119.11c,-0.00537080153970132,-0.3623657010237745,-0.1296804134195258,-0.2809565845713402,0.09095035276088037,-0.06285483113573426,0.5227584379520062,-0.3894007020320347,0.25720810279373624
SPBC119.12,0.07243950119759113,0.16419909220818552,0.16603940222755548,0.2364604409542476,0.0834613873197187,0.01017054010834581,0.2668303553993924,-0.02843022187414368,-0.1868247372280878
SPBC119.13c,0.09494106441630945,-0.1030278255747573,-0.01429205166851176,0.3763913400006571,-0.29760403314467476,-0.16151394669363178,0.09103995904681864,-0.3111370846747948,0.06455782633857579
SPBC119.15,0.1048566754166105,0.014849338205325524,0.03829643802512478,0.1174797611479416,-0.0678855817837573,-0.03826094977270558,0.033926427707728884,-0.020308173222505332,-0.03763758591946584
SPBC119.16c,0.04389353477350788,0.011079755177384798,0.4388689647276306,0.5377688068089919,0.21731486333537753,-0.09531664808618262,-0.008144547966314308,-0.16054744295215362,-0.20970464970925046
SPBC119.17,-0.1445398284782653,0.032443733418089954,0.16394165555386644,0.3653360843042906,0.19301783640008163,0.014961056260712091,0.015994970110966067,0.006676330681783416,0.025740966673939214
SPBC1198.01,-0.3280752949052427,-0.2885780019634744,-0.3905392331188072,-0.026656065574708884,0.18052993461105532,1.0261964713371445,0.5554451760559582,1.4482712950248418,2.1590458333372524
SPBC1198.02,-0.14726990105910764,-0.18175228785094322,-0.2997907790166645,-0.3193949298391917,-0.27756925916773223,-0.2033922349746305,-0.16081807445191992,-0.13588513119886714,-0.29660595965888453
SPBC1198.04c,0.07262178326443086,0.027481382645051844,0.013567450364194156,-0.20479216173812856,0.24148959897085923,-0.45980195168749666,-0.1388368766379598,0.010470451441568496,0.3403717953349557
SPBC1198.05,0.2914106141050452,0.3088386424881626,0.17606118253212216,0.04694169821627032,-0.045528872339550414,0.05497997472403193,0.00988436539911661,0.008415542856435428,-0.07511987810774408
SPBC1198.08,-0.033558469357856335,0.09078859278560386,0.09633600821617103,0.10978574319633456,0.08882040070525697,0.05540280962316427,-0.008367049166409693,0.003217241904671403,-0.016383793212895695
SPBC1198.13c,0.0766663892974917,0.22271843450301732,0.2188986826607353,0.14000494304649092,-0.08781977957320514,-0.025514954323288652,-0.27034259475832784,-0.09142211489273211,0.11227567375877445
SPBC1198.14c,-0.24605634438604107,-0.18513120558662033,-0.06959642225248164,1.6158997030852607,0.9812490274028416,0.49406578534125883,0.1810542671656553,0.010321850022401269,-0.05892646820243452
SPBC11B10.01,0.08946222383854141,0.2719237713097157,0.27170444993609777,0.21467151742923476,0.01002788291119383,0.04023649115283229,0.051158525898169355,-0.055187687431832944,-0.19814177249591552
SPBC11B10.02c,-0.15690356222116772,-0.13596233045581801,-0.13470355209405074,-0.07479455953024639,-0.026916744759081956,-0.02579573086739384,-0.01310458077388249,0.00019622645185529697,0.012293378481223194
SPBC11B10.03,-0.023650508480059118,0.2983781273439049,0.1293134446091671,-0.08709973841948035,-0.002346523066269479,0.1455996812285137,-0.05068497439942788,-0.01020830913559052,-0.03232775896753575
SPBC11B10.04c,-0.02045358556458876,-0.11354900454740743,-0.15651770921565056,-0.14190935727611187,0.16601573813154474,-0.14673760916656628,0.05590558701236072,-0.059908860923881084,0.06077256896407855
SPBC11B10.07c,-0.009437107691407098,0.2299538990356893,0.34773195605747675,-0.2869046239914624,-1.880359215794756,0.692803029842722,0.02138062624446535,-0.8161579902760162,0.45155498755863754
SPBC11B10.09,0.10900240089714308,0.2807500828254399,0.3893447516773798,0.5032488079787839,0.05794764403825958,-0.10908280475182658,-0.06550340488854103,-0.07465724122924472,-0.0821867487635829
SPBC11B10.10c,0.17072228744880913,0.6720974060639932,-0.185975160755878,-0.2771645112867174,-0.14942900639907689,-0.12580598342894847,-0.18074220568811247,0.07583592016519614,0.2504222917698484
SPBC11C11.02,-0.1668376749120064,-0.05176728517452417,-0.09010331700075686,-0.2238961228812552,-0.051418418692637996,-0.13071820063009806,-0.06418732936548388,-0.035916258273573365,-0.315170959517268
SPBC11C11.03,-0.10947637998462212,0.30648153394993916,0.46010698593871596,0.2366502668498887,0.08533158387100537,-0.4275326694852714,-0.3188673184121494,-0.10693121909014447,-0.23505919985892143
SPBC11C11.04c,0.18110763577292868,0.13744415159440362,0.10032342986479134,0.5039790616981867,-0.3313788116215673,0.36828700321322355,-0.06248552566068355,-0.4493715105309937,0.26204529223587
SPBC11C11.06c,-0.004453808250250213,-0.03723172670199826,0.08907340360847615,0.41938837636648874,0.183491532383845,0.040422610507620305,0.02966678552290286,0.007085919843569044,0.06688195928670332
SPBC11C11.07,0.025590324712140983,0.060827360100326244,-0.1476396573592407,-0.12159463172917234,-0.1233197957403008,-0.04903525929763464,0.03569404152565976,-0.07313530215914092,0.004265218303211971
SPBC11C11.08,0.13481479049095613,-0.2752888633540339,0.2665538545083069,-0.18078288285810462,-0.2188367882050886,0.215862607951748,-0.24390551990963122,-0.0874995227145769,0.007354936905275444
SPBC11C11.10,0.02160800634714076,0.012937946905095659,-0.09823659020505678,-0.08559649809340582,-0.04967214275833465,0.00022462828598115991,-0.1028924338033661,-0.01297150227127064,0.15897211209525358
SPBC11C11.11c,0.060382430369513435,0.024190213798060356,0.16836114775991415,-0.17520542094809294,0.1733312449407075,-0.06540340121017271,-0.23092339939290313,0.09190964085891756,0.2496825689847742
SPBC11G11.01,0.27268814909645867,0.11973578563154097,0.06355903144261332,0.4707917347531968,0.5242832097841796,0.45370080466172863,0.31096286269872475,0.3963924170649189,0.1910983581507213
SPBC11G11.02c,-0.127325848196657,-0.19786966805409076,-0.08663368189268537,-0.14625387855371674,-0.03964964678257221,0.1126795880232366,0.031725788006736456,-0.011384653970363638,0.014655689411942938
SPBC11G11.03,0.05409549556640614,-0.14573435482636832,-0.23523166390947997,-0.20989112438276442,-0.07128113023302077,0.050178811146102065,-0.22737861201238274,0.04391313047617017,0.18888689692321947
SPBC11G11.04,-0.07768683235106116,0.04169968501469709,-0.005153007181745967,-0.10581786329256557,0.1341282498831498,-0.013269755936794296,0.09665888630600036,-0.06360274097477248,0.10051898901395825
SPBC11G11.05,0.31219306988567347,0.008069459599599343,-0.08348772432151633,-0.025551092722592303,-0.008121319399256824,0.06828804194126278,-0.2207272003024928,0.022760345817092836,0.06765226777142708
SPBC11G11.07,0.10592150476862489,0.016319064806598532,0.06688943211026337,0.10305044792090702,0.09394389454314635,-0.048569799387283966,0.02480396494493893,0.01862817837029973,0.03898296449043835
SPBC1215.01,-0.10690953244035199,0.11641503109738577,0.1935946924336212,-0.010730845713306306,-0.06495913792271087,0.01846055420251405,0.08703607929189963,0.06613076745702723,0.0440255697873298
SPBC1215.02c,0.08050868208407626,0.018314506505137197,0.0267174633380632,0.07303461961898512,-0.053973616008698704,-0.039499390563809224,-0.0028394839707614403,-0.025734032491402936,0.015009469675867415
SPBC1271.02,-0.002472858710665937,0.09424127214146827,0.1477450616790136,0.04522522673480067,0.05302200565944283,-0.030531832292432413,0.11733168661019136,-0.023639517430146854,-0.09414784387262956
SPBC1271.03c,-0.13829805270191753,0.16467581640167267,0.05334152323677893,0.2567066436647921,0.2036383942219938,0.1866646489789071,0.00480795591994751,-0.10401192625077527,0.1216385658755747
SPBC1271.04c,-0.04859591549789233,-0.1076353733087822,-0.18227948055492027,-0.10584049078170202,-0.15114989325432004,0.06387267803652225,-0.00732004224031059,-0.016913574075918994,0.0074171694748453865
SPBC1271.07c,-0.01498601885050399,-0.49190064474131723,-0.24508388528781921,-0.2745128925463232,-0.37852198685921945,-0.08396111621805102,-0.34553575563586286,-0.3850309859515162,-0.4515800136470618
SPBC1271.12,-0.05575477860060701,0.1390048259833736,0.19085426117987678,0.25402710930527056,-0.009527402214529579,0.02619272440126899,0.021754372117093634,-0.04262252130025654,-0.06766564448314022
SPBC1271.13,-0.20300164558742045,0.011946126631115911,-0.00838592656848472,-0.2780313009089109,-0.04964896402268684,-0.015194674516587237,0.029619689841528934,0.016142580322831168,-0.007699079390137975
SPBC1271.14,-0.2560266678985865,-0.27564723566855664,-0.23667449410282382,-0.16565316625069576,-0.06621279545798031,0.08188281910310674,0.023273759239049396,0.0013604745538551288,0.04622391151020516
SPBC1271.15c,-0.058870116646530524,0.1285265399362286,-0.1125721882770153,-0.0864924575149604,-0.029927478502836086,-0.06799907346144157,0.12954903113422145,-0.0848382535057895,0.10238885261454003
SPBC1289.01c,0.025918782386853967,0.266735426220314,0.5034960593627451,0.47271949995400714,-0.22049446691723518,-0.28195878073695463,-0.5477302648013768,-0.5700835151993673,-0.2875086129178772
SPBC1289.02c,0.22315010777271788,0.12320802462385191,0.22094818796393043,0.2686647458029154,0.15802934830062454,-0.0358814057476165,-0.05749856106811674,0.05973956251461632,0.09038193406824391
SPBC1289.03c,0.1317675523334851,0.14948443925018445,0.045973671120682374,0.004293683437435917,0.022366664043471124,0.029607120308591528,-0.0687013555856499,0.0033132854964278355,0.03581412285287739
SPBC1289.04c,-0.03132020355977133,0.0005687045654961254,0.11439128592593188,0.22567862407978545,0.1833718397158502,-0.06671063370713734,-0.2528164778351801,-0.32617781575198435,-0.35353743385319764
SPBC1289.05c,0.0804613716374935,0.04023058999171014,0.04627532765141801,-0.1126847070407877,-0.1245497644558571,-0.1632853043843983,0.13611203488564358,0.022552830337821378,-0.2197790449755018
SPBC1289.06c,-0.07246189600954345,-0.10167567089634988,-0.07709124282924196,-0.03153049185348683,-0.22825299528463827,-0.08998366604470218,-0.1263990329885655,-0.12752626770922176,-0.20017503381011414
SPBC1289.07c,0.08263636369030614,-0.15314341020647398,-0.1658785009904603,-0.14001662820995753,-0.12900428647396045,-0.0634170260874937,-0.11900696168315839,0.002546439636017861,0.05370912805191694
SPBC1289.08,-0.0018934508167562647,0.030062500247652724,0.10740081410445186,0.18740087356775192,0.04506372561614573,-0.05901901677161618,0.04840378234345703,-0.027944078340249104,0.0940258652076549
SPBC1289.09,-0.12984289880545444,-0.07695804559892176,-0.025700396708640758,-0.05240475575063433,-0.046994765630683805,0.03521851321898342,0.07321149756336691,-0.031619771359430754,0.18060341892384385
SPBC1289.11,-0.06543008856832608,-0.08128551713429913,0.03205208890633577,0.11817598578194358,0.01983779976471514,-0.029749255713400785,-0.0706443026892518,0.058707389434548854,0.037931766698273
SPBC1289.12,0.11766945844398433,0.08767598534715651,0.08475534422457158,-0.0188967030597261,-0.13712785103282787,-0.05650357203185157,-0.1975436410854662,0.2365214773910959,-0.0924894787074989
SPBC1289.13c,-0.009004443514043059,0.17848411779403905,-0.04834600603135686,-1.3717032412916081,-1.9033173411110083,0.5071747239894697,0.539878577878276,0.1323746093275131,0.1571134343598244
SPBC1289.16c,-0.21271988784695328,-0.19878107617514168,-0.08841805108332318,0.2602714674628275,0.16582677335638984,-0.08077717614046254,0.08970234588515591,0.03797670603342396,-0.03748626294437385
SPBC12C2.03c,0.16303446772436558,-0.07054324945245288,0.034445655812738785,-0.036286871429820344,-0.006290810645213807,0.2986010849371512,-0.029713693486094178,0.09573463855297475,0.11082058712031968
SPBC12C2.04,-0.15735608759569286,-0.12904783980332646,0.11182415648831878,0.4751074439654007,0.4572472800966907,0.06644809721978573,0.016653516507871002,-0.010307333304861832,-0.01904770120338034
SPBC12C2.05c,0.055205143678583535,0.2629765957684057,0.3905836259708747,0.38461646929352683,-0.33457667618163633,-0.8026547000357467,-0.3125774670393339,-0.03355434109933886,0.001897346055171556
SPBC12C2.06,0.06026394247294295,0.033024053780760954,-0.040243784345017464,-0.003811257585165484,-0.03300929188773916,-0.04222489784899389,-0.05515538882058942,-0.02150235437432601,0.005277082741727682
SPBC12C2.07c,-0.06746158951040711,0.0036750323454425166,-0.10538028933461631,-0.04410663939463848,-0.08235338014205065,0.01095465137730095,-0.009901799309578102,0.00788808710109054,-0.016374122297253324
SPBC12C2.08,0.008108415357611698,0.06699869781140799,0.22401626214918977,0.2519778582660321,0.02623786549963429,-0.03218045620372044,0.03132880696436831,-0.02699203614794439,0.05820851569207426
SPBC12C2.10c,-0.192769984753085,0.04524347936090205,0.28525564690681016,0.2192679701494203,-0.1883993210821443,-0.4115532759161926,-0.1040687257112337,-0.04271561349200871,0.06833322678813136
SPBC12C2.11,-0.08359513835361893,-0.038466258400215,0.05559540410204869,0.11344683636826429,0.12370649866145846,0.09972384276159185,0.06706884635495833,-0.012690659531285259,0.01259005001201069
SPBC12C2.12c,-0.03589368795883435,-0.09507706862052756,-0.1330741318945905,-0.02477066397331451,-0.0315296472884351,0.1131994824295296,0.06918273143489673,-0.002890897730459807,0.13882411817954488
SPBC12C2.13c,-0.15669237140303705,-0.2512459130652216,-0.12012130773728591,-0.34606532876677243,-0.30543396982288296,-0.4119157639415391,-0.14542989768000258,-0.4787250789095716,-0.6301012727638606
SPBC12D12.01,0.17168689159582406,-0.18660161412423215,0.3541524948289311,-0.07975321837831476,0.7142286281243896,0.2893539452270708,-0.44922795264346455,-0.29245260316035976,0.2810244328181098
SPBC12D12.03,0.05570841360934703,0.10810357352024498,0.024353434662661644,0.060890635446720374,0.06142068626584177,-0.014211118724818603,-0.04485043889753347,-0.0434567258561062,-0.03655151431049412
SPBC12D12.04c,-0.12420105495325201,-0.06440290739206367,-0.07109419518897986,0.13201331114780596,-0.18783088062695014,-0.856013204123035,-0.36626880010695884,0.2440710307637043,0.13073763093003754
SPBC12D12.05c,-0.07410727709414124,-0.01887209735067171,0.025254447755330103,0.132944416056142,-0.10862229274259717,0.022998894272105684,-0.07689215978119346,0.25080298113926086,-0.2147304421507627
SPBC12D12.07c,-0.12135645028388196,-0.08518667623632403,0.0787678892933923,0.029328098149820556,-0.017867391406158686,0.16668253884318518,-0.04807346142894847,-0.026018261306454904,-0.002750237487017859
SPBC1306.01c,-0.058813127757831485,-0.05120846077672944,-0.15682613408102458,-0.09838657605588387,-0.14016575865219766,-0.028136481790722867,0.08933475884368389,-0.02980051284036353,0.08334493242207842
SPBC1306.02,0.10626200680429307,0.12157035995042748,-0.1703304765893993,0.08454785998372592,-0.0409479307635842,-0.09700188326505615,0.16947813163757378,-0.003411045321835199,0.04607010335871945
SPBC1347.02,0.09615802726656253,-0.207971993804684,-0.26938290787853114,-0.20483990477849573,-0.09115556802168201,-0.03509863204855271,-0.17932138596634442,0.047683151760312084,0.165582475235025
SPBC1347.03,-0.7016703319507234,0.7442838004086294,1.3808897621067322,2.909487795987336,0.7494777899941301,-2.429891359907096,-0.6851506603231293,-0.1167328095508594,-0.338436352190697
SPBC1347.04,-0.016000939396655325,-0.04420686615675435,-0.08735826943079633,-0.014893505197146883,0.036584247690310524,0.06708338411131706,0.051467960371016065,-0.029749536428514863,0.0904356520247947
SPBC1347.05c,-0.008693564401549392,0.09140234718165852,0.23644006308004412,0.1393529870003934,-0.026705801913699014,0.02325205402008515,0.030091144907144242,-0.018422109923181218,-0.17362280338601935
SPBC1347.06c,-0.19514895264609947,-0.08715063819885567,-0.11301993937865762,-0.07943532173467957,0.07127603968257121,0.08112316794553019,0.14709205334217806,0.13287353512667155,0.13445334487331256
SPBC1347.07,-0.20292226264979749,0.029738656213380316,0.07629436548226397,0.11006126925704471,0.34465273765434323,0.041720357091112326,0.04432634161515214,0.11287415219334362,0.10958675992931255
SPBC1347.09,-0.09036138340355176,-0.08443945889114407,0.14512885600281183,0.18672450314999076,0.14467154360226492,0.20024513375016606,0.03759869149655473,0.022521155449196334,0.17855873516612328
SPBC13A2.01c,-0.02915455363032328,0.12109024571505378,0.06813294570516909,-0.03420233171971951,-0.014998826832723536,0.04328979181625854,-0.22244940612501443,0.01903098519290705,0.15362034250961118
SPBC13A2.02,0.043589647123306235,0.06595142150731081,0.009799344827710332,-0.07632731035009367,-0.10199574118997938,-0.2055878588197457,0.004034688598950897,-0.06534323135675024,0.03016110727600757
SPBC13A2.03,-0.12487021980277851,0.02911416829796562,0.0002711189743831305,-0.16801299955258303,-0.10202902368571345,0.009011561279500868,-0.03078237864615624,-0.28312248176028365,-0.38240792980335314
SPBC13E7.01,0.17856696834051722,0.11267827503012096,-0.1851415811889407,-0.00404337590408288,-0.07936682943083861,-0.42532136444252266,-0.14314943729373536,-0.009467308925702245,0.03071441714363654
SPBC13E7.04,-0.061208293654641616,0.01003916537172822,0.129812214623652,0.17156390297768753,0.32102981899640703,0.09891952458913944,-0.0963976963300362,-0.06753239421566787,-0.17220790870726846
SPBC13E7.05,-0.3884406292640895,0.3743312863759891,0.07891270161409047,0.7111468335994856,0.31223105320648115,-0.09482239757556843,-0.11225305261055768,0.04030172734112142,-0.5038549456713707
SPBC13E7.07,0.0740718128880167,0.16105179777211112,0.16942200980686434,0.1863718581285575,0.048404912669560374,-0.41099702788035286,-1.18696484963123,-0.2519443154925999,0.10277636874259444
SPBC13E7.08c,0.04410973746473218,0.012025374445419401,0.09565633923255845,-0.013381863124862614,-0.10487815219930133,-0.06354023846195121,-0.2647036884113853,-0.11399852434494337,0.07006377213323609
SPBC13E7.10c,0.21852174565915372,-0.12405698228992046,-0.2528687498592578,0.11030730471747946,0.005182689168458904,0.11631989540700463,-0.22982788488365447,-0.39433236819934614,0.5293785679242412
SPBC13G1.01c,0.08820989977845724,-0.012669886673568692,-0.12778605992054543,-0.050317967246387485,-0.24580882428212697,0.11339812797388334,-0.06294127181907776,-0.11622538506089816,0.14755462892034374
SPBC13G1.02,0.004186633516079619,0.23225012227164682,0.21654274617368902,0.07958824438965988,-0.05789375351860877,-0.05325656523949818,0.018139174133331108,0.004265930827162964,-0.03005949595498679
SPBC13G1.03c,0.17289058798514811,0.18172791591037546,0.28078187456988396,0.32589729055663386,0.16395425426689605,0.020436825628972533,0.019961698506203773,0.018712404267908378,-0.05217076907918966
SPBC13G1.04c,-0.007452559922112745,-0.10844199126190383,0.003983509663843712,0.06743533697516683,-0.11125635893108574,0.02906066636401161,-0.029658775624232928,-0.054088829659063545,-0.08846173758330397
SPBC13G1.06c,-0.05880731339425402,-0.07517208753815352,0.02700566943962912,0.049572377508885074,0.08934841037288407,0.0898908452640861,-0.014517418309917818,-0.012454917590030423,-0.03749649798987499
SPBC13G1.08c,0.12435237691657156,0.2619731107529766,0.12011427989701848,-0.27794662269030346,0.01092289037154175,-0.05968751280449555,-0.12420900497619299,-0.008099681269840453,0.270661480083757
SPBC13G1.09,0.2856516549935519,-0.08319678330767155,-0.12786307995891816,-0.145962803670189,-0.12831272864233334,-0.04018810085096379,-0.26067376406323883,0.13003830209457296,-0.046111906534147665
SPBC13G1.10c,0.0005761364783576639,-0.02431719135858959,0.13776746855494248,0.45443901463114106,-0.18683482054230682,-0.2580847551452908,-0.10757325482934027,0.07253435603770886,-0.17383216385302153
SPBC13G1.11,-0.07434904354634375,0.025714455218646237,0.3068859815864322,0.5604733683628789,0.5704451153077112,0.16881012979355559,-0.00093267882495085,-0.06053477352948056,-0.16360520839034337
SPBC13G1.12,0.13914087589970514,0.09881389777285754,0.38339195276404375,0.3583676357074286,0.07759306231588409,-0.021898444112370907,-0.0003530731271939036,-0.2437459045213653,-0.42900721308603385
SPBC146.01,-0.16677433635773226,-0.017144394564399826,0.145667865222142,0.07538731440549448,-0.0328981812722452,-0.45289097245558496,-0.25614277629655224,0.01665016623421417,0.2324389647528117
SPBC146.03c,-0.03140849868846379,-0.04902639075207829,0.20743701328166264,0.4148417786344444,0.15103382813834976,-0.8132738873997813,-0.169223665464296,-0.08663591196750975,-0.11282630633196511
SPBC146.05c,-0.30933800754143487,0.5421720392092717,-0.4244601149489649,0.25026622045833935,0.3830568219455839,-0.587602789200711,-0.13172069238609269,0.07122993723458595,0.11399831760125753
SPBC146.07,0.06806049749479276,-0.04176264419977532,0.05947905642454843,-0.03784255713830659,-0.01616560119132754,-0.09296182269221379,-0.19948077892546076,-0.005121013877540714,0.1092779689668364
SPBC146.09c,-0.12970333548462853,0.08073154867214827,0.44308187235088436,0.22271680953902626,0.1350994985627574,-0.13738243679976997,-0.0860539185942757,0.04534255725950408,-0.014154702877083376
SPBC146.10,0.2953228626869737,-0.19024201712177682,0.30991513071137694,0.711471111868293,-0.30228418150424824,-0.4252304700285807,0.12140078067776587,0.010734385292969287,0.013445148683005115
SPBC146.12,0.007517158357164849,0.006017650226291471,0.06343072919425849,-0.009941803709322655,-0.08166133212830348,0.06021794213101067,-0.04924147049883004,0.0013109597999289013,0.05896170487936889
SPBC146.13c,-0.0467112741269006,0.022786834563070846,0.10137725475840317,0.13392844488320854,0.13416124493555723,0.002573242788442315,-0.09605147510403927,-0.1793755535709191,-0.2239147589806753
SPBC146.14c,-0.07243846669391613,0.10540623895185947,0.16157223734367113,0.24525039109841862,0.20963851961031374,0.01700745538439047,0.04420241228299193,-0.005561402244953828,-0.028088266435121467
SPBC14C8.02,-0.07913285185182578,-0.2311729321194093,-0.19554272130048078,-0.16805331177069055,-0.08413089976396648,-0.018899539590978787,0.03012141964083276,-0.015876374622565914,0.05159388670088061
SPBC14C8.03,-0.09637033036810774,-0.09655846439294657,-0.12697275737636438,-0.04403919778306961,-0.014755077548772928,0.014609960713113705,0.021711722914950243,-0.024974193029690242,-0.010760774970850227
SPBC14C8.04,-0.0941301469420962,-0.1847762556687778,-0.20784380269217392,-0.11461200446226913,-0.0623731801414948,0.00766365382711881,0.03337497365583206,-0.008652134072243411,0.0020728885745757153
SPBC14C8.05c,0.10962662404377532,0.7225354552939836,-1.2220061439439043,4.769764561038146,2.781651096894177,0.455730472567893,-0.0003348108694536389,-0.24041989316633905,-0.014872399412839243
