,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPCC1442.09,-0.3670373512034121,-0.34218791284858696,-0.3638986150531738,0.038386480310110827,0.2596916792420425,1.5612534447073108,-0.1573811595341059,-0.03628632791919688,0.08808928927876424
SPCC1442.10c,0.3538190536217135,-0.08763667688931492,-0.4338306427765993,-0.5809244025869045,-0.35782848129819356,2.0263552956433633,-0.13832739150874238,0.08304529845768177,0.06640503668815681
SPCC1442.14c,-0.7721926221607922,-0.03206948364139345,0.26725561333466163,0.18617617165036687,-0.1892509026191505,0.2514330816819488,0.18534061840729288,-0.10394534525876706,-0.009048600606606033
SPCC1442.16c,-0.08688528911022256,0.09222830122280704,0.09229575785880084,0.030225558073253153,-0.5671285547409521,0.3532943795901606,-0.2973016322127559,0.02363934012394653,0.12759431489689121
SPCC1442.17c,0.4462660717950303,0.41966378432522233,-0.08198137883781487,-0.9524110544289476,-1.0559512294694704,0.31281582304533184,0.5641952594536405,-0.18856973037209088,-0.02722551916835103
SPCC1450.02,-0.06996419836362644,0.10532263338678326,-0.09771600206722884,-0.003695314050999765,0.7004591259128193,0.7481365720159239,-0.3730929999162742,-0.31881628151377606,-0.1707939141721545
SPCC1450.03,0.9498845331520085,-0.5916159590199704,-0.13290612376765062,0.4082838386613349,-0.06692016764527771,-0.04684100691206844,-0.04771454575858444,0.10355087454048138,-0.17724507639283604
SPCC1450.04,1.305287266918189,-0.9250500896954148,-0.6630714662071611,-0.08363767252828724,0.46788735995663455,0.08439351294561603,-0.2646790940818122,-0.3161739814401423,-0.195832041884056
SPCC1450.06c,-1.0711909873063683,-0.31762236376657405,-0.16146184900034916,-0.3591719824990389,-0.8222901548100763,2.0266593799752513,0.1718011899147826,-0.08970263255503508,-0.010762097782895497
SPCC1450.07c,-3.00027364107987,0.47376620686436993,0.114227884606701,0.1596450007616743,-0.08632117978387033,-1.4507133312440035,0.23358647892653417,0.14101895536993803,0.007825596811061208
SPCC1450.11c,0.9755287957305225,-0.1757970538674034,0.48797253212092706,0.5600686855461909,0.0037929273894068416,-1.1612662333408124,0.043166007834675835,0.2005333032365645,-0.04508757054418455
SPCC1450.12,-1.008877046595838,0.3407552143450431,0.4489323552945823,0.14195747271507209,0.12669498716309208,-0.49766314837183406,-0.19747832303051593,0.10250871818299337,0.3030346977308408
SPCC1450.13c,-0.24303937979229184,0.4672512472497662,0.015087793536884941,-0.09586052907026432,-0.5375042349950343,1.261860463925709,0.07227422880601053,0.3276234110295524,0.7052536390460136
SPCC1450.14c,-0.45241972648718276,0.37679192917840054,0.5789419549186045,0.9012083070290844,0.136618035369382,-1.5954765253268084,0.13325685393475206,-0.2262219254771416,0.04396210640217879
SPCC1450.15,-0.3248630787552369,0.12748673110756675,0.6632703508131991,0.9297388670802564,1.6510423129273706,-2.521811247537855,-0.5368283730262099,-0.23591148654029132,-0.6679420252336952
SPCC1494.03,-0.041375451316032485,-0.07499778248325878,-0.08697673983034834,-0.27694156432770434,-0.3424943033137402,1.143642980771504,0.6226150160112274,0.2489097284601125,0.5588585314211305
SPCC1494.04c,0.012652436108937501,-0.20363951704975236,0.014522897622731346,0.2516190087639877,0.11082639127346013,-0.9942463978633377,0.2379282534995485,0.1363094764277918,0.03143579034658284
SPCC1494.05c,1.2521075296653055,-0.4716446674853374,-0.18540421019208714,-0.10766746696303574,-0.7630860634001687,-0.059900425167610405,0.03272535090177098,0.00015963882630176673,0.0006070843263884518
SPCC1494.06c,1.3472887162710125,-0.7113138194220989,-0.31743221162962443,-0.3180282959247186,0.5813391409738384,-0.34882479443972025,0.20942679920560303,-0.04562326856206557,-0.07332800505537779
SPCC1494.07,0.8113448802382823,-0.5216258128408896,-0.16658498056827586,0.03639508600545743,-0.24666004128809565,-0.2369269072628345,0.09578477448722317,0.14314890117130225,0.09098174050576924
SPCC1494.09c,-0.06274344475651786,0.010511741507484976,-0.050144714120965404,0.1789779599612343,-0.15949652066728054,0.6599268397118195,0.11893306718108776,-0.28273523312494975,-0.06791927334401437
SPCC14G10.01,-0.1271887235499093,0.19065375866443268,-0.09447880197577718,-0.24990270389420843,-1.1045380070819057,0.5795877054257148,0.006018628775790236,0.1389516938638867,0.22392930187849647
SPCC14G10.02,0.7813344887492008,-0.4036575936558935,-0.21358526248542153,-0.07193846820527344,-0.36351017769945543,0.42901038298092947,0.13669630243850875,0.14915817904254444,0.012748637850923145
SPCC14G10.03c,-0.3148427759567367,0.22424126383641307,0.2134430483292462,-0.04415479099321374,0.2215992646447946,-0.4022824198119325,0.20937559224493013,-0.24924375852291514,-0.024600897555978524
SPCC14G10.04,-1.1709743835647783,0.3929845097410264,0.5870002386263143,0.3206363177490531,0.6043421541433193,-0.37555310938593234,-0.6388202211243121,0.40553102900806626,-0.04439092484487628
SPCC162.02c,0.18295458362464379,0.4015471786545659,0.16732425684403385,-0.15406646873237828,-0.4784365317148884,-0.20891637691412268,-0.0954986086523546,0.026297506412158222,-0.2119316056769902
SPCC162.03,-0.27379178996062015,0.5564460076549778,0.2830595845167903,-0.1653597677830438,-0.7966032935355437,-0.7704842392365643,0.018497078081904927,-0.2041248002845384,-0.11861302773564253
SPCC162.05,-0.44270660979776466,0.9197910719522495,0.4770069605583409,0.43507044169226994,0.7878145249943238,-1.194807518101333,-0.4532379663631567,-0.32858769241939245,-0.17669433029500076
SPCC162.06c,-0.7853823367747911,0.4886333807686569,0.10864185519219538,-0.007456976187679709,0.6802940746303741,-0.541592250950834,-0.052062548889308946,-0.07796666895704885,-0.10530718191574506
SPCC162.07,-0.9045701408841704,0.14810072564950044,-0.21173771693679327,-0.46512987932030614,-0.718329797902254,1.8101692358856556,-0.16471979387004443,0.1655063849580457,0.16380357852697003
SPCC162.08c,0.13586483560314447,0.43486441900552164,-0.18867866500651048,-0.8953714885561058,-1.0384566376356505,1.0600717269284092,0.15173375917403786,0.06966067087552175,0.24342691426644378
SPCC162.09c,-0.14856388753696104,0.07323016182352138,-0.24145928534669148,-0.2077996569098024,0.006592619790222409,-0.14677014472210304,0.11081749638779415,0.24225887019161818,0.12110848636119198
SPCC162.10,-1.2948051109893048,-0.5976637698547577,-0.1074108483299996,-0.09470949622534083,0.5554548192939398,-1.1044832185928202,-0.29083409105031666,-0.49744554831432586,-0.4825599454725884
SPCC162.11c,-0.037559776926464145,-0.48529520112183266,-0.20490035555377306,0.13466611656196648,0.035531768386331986,0.14193756587107278,-0.24602663103143171,0.13566776036412775,0.030573347279606533
SPCC1620.01c,0.6390431053313194,-0.0709648623976791,-0.27131141278869725,-0.4307045868733125,-0.5047156189649447,2.0310295491036587,0.37132533684472513,-0.2759633300955826,-0.09299478885803403
SPCC1620.05,-0.13836015361068277,-0.21452122572727467,0.007305905383886061,-0.16587018087396474,-0.8589187875239795,0.2996773561604873,0.12126109003243024,-0.03227661966427031,-0.057277596658311114
SPCC1620.06c,-0.3996457798049239,-0.2803069321371683,-0.11505087186344598,-0.6685223200971631,-0.8030874983384053,0.8319224409295554,0.026955302905866896,0.054791824106529274,0.12087726403845855
SPCC1620.07c,-0.31929879199339,0.41370689582283,0.3870126858188634,0.33736699473851894,1.2981002363944951,0.16074671015476882,-0.36966843308474395,-0.7157398879217702,-0.4628300518516679
SPCC1620.08,-1.0229366255818904,0.8338599416037541,-0.058733623470699436,-0.6714472986735593,0.30233390839234325,0.543283589889813,0.12931785005070828,-0.10969560055707284,-0.02247918693567552
SPCC1620.09c,-0.32166419079497177,0.3017442768206363,0.26419618941629136,-0.03013816756714416,-0.36757649994914154,0.17319640940892944,0.08067231385133877,0.06721951170137475,0.31278967577196093
SPCC1620.10,0.2505325058048198,0.007612391244755906,-0.14495930510245553,-0.6023152874795148,-1.1065736092882168,1.7571747544340217,0.16279448117340237,0.04159562140320627,0.27074653706251683
SPCC1620.11,0.5088591854447336,0.6615459899707737,0.22644103449412756,0.3930503328278331,1.6615872092978101,-2.017325366555915,-0.5091805893937822,-0.30595260010156655,-0.5769504938418318
SPCC1620.12c,0.1891888083932091,0.2727287728930584,0.40436000398985944,0.22230672021918363,0.7414455203213632,-1.6407061095189985,-0.1766724343230825,-0.18433082320588146,-0.16876543980791217
SPCC1620.14c,-0.35070672308612527,-0.06261034947199717,-0.2527253225735573,-0.07480219488038503,0.3939602093430301,0.21762352205434743,-0.2077528690836189,0.12411862733124934,0.3429521285801306
SPCC1672.02c,0.1501381842145002,0.8676111128898631,-1.1747964540741804,-0.4122966745952681,2.063890090872328,-0.6604675593810674,-0.6458806279421044,-0.3857849201235438,-0.053577409552156785
SPCC1672.03c,-2.5042305336247512,0.5803256532106786,-0.19039782319878706,-0.3933096993747065,-0.5606265639089367,1.3022499965828442,0.07223460456962005,0.10464215322337772,0.23850504917631388
SPCC1672.04c,-0.016686726402977248,-0.0828513518265491,0.3179178069573294,0.4719869342285161,-0.0395662619154028,-0.8722819812491142,0.2764888515377471,0.0012723608970684475,-0.05501000187469496
SPCC1672.05c,0.5213314864874401,-0.04336466762472535,-0.47676961536474294,-0.1793303387023225,0.21990909219532706,-0.7979107368097413,-0.2598357047579667,0.16501055796706665,0.05400635199473536
SPCC1672.06c,-0.45867098436060255,0.6175777833274021,0.14301404592555145,0.1322749455089085,0.8752278292335263,-1.4234963025832175,-0.2440084766067189,0.17118991402679884,0.11513666034201596
SPCC1672.07,0.601280480800993,-0.3965305471848964,-0.38397089438061865,-0.1731055681015362,0.5428273474734753,0.7180217653752359,-0.14157079068663414,0.22894202324648655,0.04232338380342848
SPCC1672.08c,-0.10008466343107877,0.1500763739867292,0.22880010183449112,0.32967142603742383,0.4555307373025309,-0.7710809915133467,-0.17824687250603893,0.020342223891679834,-0.2016812437810136
SPCC1672.09,0.37689041031159676,0.21556299756659036,0.39229832870453796,-0.08624280654404715,0.02328157165255773,-1.0823550222078033,-0.11529660853467025,-0.0252901956726877,-0.0775111837416752
SPCC1672.10,0.013754929785223358,-0.12056988983698202,0.2713871500858963,0.7078088222188897,1.2186200404128642,-1.5935833043471461,-0.33495212194015656,-0.08590376385865914,-0.3109642207830644
SPCC1672.11c,-0.3038614179765113,-0.008521831263547053,-0.10192675889010966,-0.11534273086270708,-0.1380695269116144,0.7838011123125845,0.009657864807375294,0.3234151825060398,0.19584436659892657
SPCC1672.12c,0.11293010174664969,0.47774919580348585,0.25843971129744314,-0.25592955975871295,-0.1894439385520581,-0.36271964829199155,0.049604124563602414,0.09146474047546513,0.11301413316069257
SPCC1682.01,-0.09255772500406811,0.12445636149306513,-0.21897357979032622,-0.0628682038211191,-0.2050465031148918,-0.26515571463868765,-0.0319687688885707,-0.2226243207323223,-0.13969612782829244
SPCC1682.02c,0.22584502851453048,-0.2485684138830898,-0.6109348290756795,-0.5456293643952679,0.019284862069466113,1.478926996577168,-0.09291037431255852,-0.03848511105688296,0.0005655173230220689
SPCC1682.03c,-0.2776107845171014,1.1074507364224309,1.055217308778611,0.6798286879157653,-0.04674666452040066,-2.400266112577781,0.011424590507923105,-0.16474923601448965,-0.24553402986000666
SPCC1682.04,1.196929934918781,0.3415571549079437,-0.06266124858079292,-0.4473930370852286,0.49811561540143656,-0.7492237282310525,-0.35261828424005254,-0.3557984279935471,-0.323294529486301
SPCC1682.05c,0.3308182434673748,0.20222975065614596,0.14235806833742903,-0.054969864046854444,-0.0258632000449944,-0.4247756775540174,-0.14621960025970315,-0.0745357803551005,0.004338245987326239
SPCC1682.07,0.5085966511722172,-0.04452237372192683,-0.15770337731029124,-0.6269954811141334,-0.546653511306691,0.862722197178358,0.0741954256187696,-0.023038571943780256,0.10489073115434608
SPCC1682.08c,-1.639513303970233,0.09678473701906909,2.8507843213862865,1.892980042355193,0.7698816815338141,-3.075730660042306,-0.28451412423098277,-0.3376406700402842,-0.8324151646380213
SPCC1682.09c,-0.6109652370444267,-0.19091513772919083,-0.7377385217751489,-0.11010181248187578,0.7059463074763416,-0.021893455884643198,0.27061108540732237,0.09858083467764767,-0.03532691632994428
SPCC1682.10,-0.1747019958401664,0.2957322297827003,0.28334513529069033,0.22518959096448232,-0.13419854132773273,-0.6746682130365137,-0.02611962004756213,-0.08637886474001671,-0.038381669998246215
SPCC1682.12c,0.7749636812062375,-0.33356557001755915,-0.4136830389777934,1.0654019730846824,2.3693085956251156,-2.038527618864589,-0.41807158493823837,-0.36368060355398235,-0.4652533243878544
SPCC1682.14,2.264375815635433,-1.022950660156425,-0.9018587699288245,0.0995054044474959,0.5738309740540852,-0.5980125503001072,-0.2276902635919935,-0.16149062923037993,-0.12975110599325146
SPCC1682.15,0.3752363951412431,0.4990332452406039,0.8543406621821599,1.0219884037555294,0.9356846841047926,-2.9564826292283533,0.11521753454454009,-0.05485588844321754,-0.510112940449609
SPCC1682.16,0.1333876335184112,0.2188835841757995,0.2289856023945065,0.18715636369715372,0.1593290262094047,-1.4835493118323668,-0.08876715982043981,-0.08871780987064803,0.1077586209260406
SPCC16A11.02,1.0532297982234125,-0.3881955547540319,0.041571458404623784,0.4261926726511584,0.07735242742563475,-0.7902982514679794,0.14251365809636338,0.2680681735756064,0.21860639556190187
SPCC16A11.03c,0.30813819874655773,-0.209592969014408,0.12551098801395996,0.05481425797450305,0.379471729499677,-0.6898541950100705,0.0537773426333811,-0.038316165409660985,-0.04283546002235955
SPCC16A11.05c,0.09833554994501381,-0.43707389526021156,-0.448133503152079,-0.39157989256586256,0.07925942901409802,1.071248005438942,0.22258990581526006,-0.101889983557091,-0.035394855744697695
SPCC16A11.08,-1.0553280470529356,0.27777888065632395,0.3974368839499913,0.19825803194381164,-0.8156760906504392,1.0255915950830465,0.26805443224649284,0.2788861270953793,0.3575512662500082
SPCC16A11.09c,0.03284437297432441,-0.23055725840797625,-0.068656037297671,0.03716597255031351,-0.18027599721514753,2.376911643845273,0.18518342276543787,-0.2805172808703179,-0.08504837992726222
SPCC16A11.10c,0.30282122810380974,-0.13053621211501787,-1.0677553962432276,-1.4588231725327443,-0.925467514403429,1.953092750611241,0.5692806170974685,0.020575209067657196,-0.08560984765411339
SPCC16A11.13,-0.11573236916363042,-0.1698335111543739,0.15546001814743848,0.29691213087121404,-0.27407587391088767,0.320060645895451,-0.09938221254813259,0.08353085476862784,-0.06244695605263151
SPCC16A11.14,-0.8732883357907754,0.3150584173970571,0.13649226044920465,-0.051705193193947285,-0.2944351919177733,1.171143263161207,-0.23825603057213735,0.056296159525952294,0.06089639646225409
SPCC16A11.15c,-0.8265127135357724,0.48441373899079565,0.7677098397937312,0.4667710480921743,-0.821683958992367,1.5202590841133592,0.23976688225099396,0.4725295603755022,0.7396567370394322
SPCC16A11.16c,-0.3881240839785583,0.5983654016895295,0.5829703640114574,0.6223793195351883,1.043443635304728,-2.1674122008088705,-0.07725014946846623,-0.22604447607169648,-0.02442410938408445
SPCC16A11.17,0.9711494332401892,-0.00025458400586664265,-0.16287169758117878,-0.5999065111456349,-0.18898564555025804,0.34334986257729017,0.2190591499995028,0.13885268421630734,-0.11646722637827303
SPCC16C4.01,-0.03542860941090131,-0.1245975539167471,0.3098194313420819,0.4380349051767175,0.9039913000716162,-0.9709340453383455,-0.3297603820962356,-0.09103855778991732,-0.20860565472913706
SPCC16C4.04,0.16696538223107632,0.12618975787904813,0.1813053783980927,-0.04800459931214074,0.10284701649351957,-0.5163037918392334,0.008539007627602124,-0.16815683772071988,0.052639659878833164
SPCC16C4.07,-1.7112889562418103,-0.32072712148403104,-0.04150936157165219,-0.42426534421705697,0.3002675103104375,0.5545046420051125,0.32065149407473714,0.2274074527728993,0.17218301624516058
SPCC16C4.08c,0.31736487510072975,-1.1197503730422684,-0.2058036157607639,0.2538301553499489,0.44687877485604377,1.3508864976388506,-0.08503819370523769,-0.3300692621969976,-0.1649890846399289
SPCC16C4.09,-0.7700957600892433,0.05510305281044653,-0.5047764096259518,-0.7267099773670729,-0.2985945717976086,1.0322691447531853,0.6484209966441219,0.6897013252920555,0.1738969834504699
SPCC16C4.10,-0.40924218367478615,0.4312936034259452,0.17253468989572807,0.15877905307697046,0.8523928316574348,0.9543459113743888,0.01815204411472804,-0.0951901851606467,-0.3891760633177179
SPCC16C4.11,0.10775106175025345,0.16197705583811406,0.264284430702688,0.06924998478989408,-0.16943562500635068,0.6150387809594233,0.05778957162389653,0.13482828871906594,-0.1321354127982659
SPCC16C4.12,-0.006237608753387747,-0.18279400744624041,-0.16418615184379798,-0.06183932667028663,-0.4242220613009453,0.8081923873894078,0.07507071512257235,-0.001458554849016691,0.03579874248902637
SPCC16C4.15,0.6938749358772811,-0.002329698053148345,0.14152843870972126,0.2508334692673492,0.3185371346326512,-0.382029535664923,-0.07374545103171248,-0.0994157120834373,-0.05867588893704476
SPCC16C4.16c,0.3964831029589549,0.13508141742861723,0.003184615210647612,-0.05291434264776734,-0.464978385196975,-0.35092185495878514,0.08144205089352713,-0.061261512524605766,0.1404060009652331
SPCC16C4.18c,0.18681236737354628,0.09883876759195254,-0.13425831746781114,-0.03379214432908273,-0.32052927027917244,0.03294321924732191,0.18333498519843544,0.2130241845934463,0.12084655641319261
SPCC1739.01,-0.8441116601715177,1.3169940242283387,0.47318018533718276,-0.3710949627754997,-0.4239325428075615,-0.972281332444308,0.3300343608976839,0.08121386881141873,0.2533588224970604
SPCC1739.02c,0.8388675188758905,-0.2393429426136116,0.04961566235176057,0.10042553600156667,-0.5139900446664534,-1.0157526359746802,0.011840171225347862,-0.21751702819586216,-0.04951819438349503
SPCC1739.04c,-0.6862166306031059,0.343138735623634,0.26163518874609637,0.5192127776055545,0.5607072473839918,-1.2011099495149056,0.11261096255708514,-0.11082386969731184,0.057015738051414244
SPCC1739.05,1.1962088493778449,-0.9682762884003844,-0.5364089798832137,-0.04417277835736111,-0.7524668088052422,1.2808018670347465,0.3664493128518759,-0.010790127418296644,-0.2190210258120665
SPCC1739.06c,1.7663981333814325,-0.09207332821806266,-1.1049609122865436,-0.5843917211278697,0.4361406556241565,0.7959298475042754,0.21516361027720798,0.13397390145421678,0.3590125207343193
SPCC1739.07,0.402115353000966,-0.4596162432053008,-0.009382892302135959,0.07232537006777584,-0.8020524316160716,1.0527589962544317,0.22497566799152807,-0.1829497853286391,-0.0034932527037457306
SPCC1739.08c,0.2862408244127299,1.6889843269423488,1.3587348646819626,0.1201030064077262,-0.34108563676175674,-0.27134172706605675,-0.23418697463810734,-1.027088535782875,-1.3467410026295248
SPCC1739.09c,-0.8666958826318092,0.3467635525595183,0.0448784284445945,0.35235654030176683,0.8572464700596115,-0.5279308826103389,-0.7566486488869277,-0.21060203742838202,-0.11139665708768057
SPCC1739.10,-0.3914608113567273,0.6455201935632096,0.750510141021538,0.30955502755991393,-0.9788117072638294,-0.8069930870176392,0.4749643144836029,0.07384351978246384,0.036710186390835675
SPCC1739.12,-0.32387934920659767,0.0802629490119513,0.031937279727519884,0.11442032164471574,-0.04643499763966409,-0.16750758034956836,0.1604654254923336,0.09490606403166113,0.1584490782251465
SPCC1739.13,2.0157212336514596,0.16048032619251618,0.1117220370308174,0.30055574162225573,-0.2533047904596828,-2.2582999587403507,0.007862604417051555,0.27030985671970775,0.11843377786747045
SPCC1739.14,-0.0667051457433731,0.402218066412118,-0.5206333868226101,-1.0105197307584408,-0.7492246978649626,1.9680144952679504,0.3953477123511472,0.11391801273961732,-0.03507949375384753
SPCC1753.01c,-0.4951537128695195,0.11676816988437022,-0.11630406273273597,-0.47306672632797153,-0.634756966128923,0.8136355836985529,0.04829112444877015,-0.08651515389423803,0.12384489665111609
SPCC1753.04,1.4008128674957931,-0.1475242582922371,0.03815370312631439,0.016555518775914477,0.04806989018909978,-0.4942055759360279,-0.4358805875637176,-0.1321080271245656,-0.08753124087990405
SPCC1753.05,-1.2086360145127795,-0.5783560389424414,-0.10539359630796871,0.014116751802466184,0.7014441496882226,-0.9965200981211183,-0.23286865487412234,0.00981006138933399,-0.1769660984227422
SPCC1795.02c,-1.624410227104397,0.1888138556578962,-0.07341103352494183,-0.3199511170760254,-1.802046335904473,1.7367839580502273,0.3461580591348896,0.11879865896509734,0.4731987473183743
SPCC1795.03,1.190870449601938,-0.1799016292424349,-0.5567128591289295,-1.6010057036041194,-1.1662434886721633,2.589005701105391,0.44152233401791224,-0.3027801816026466,-0.06461512167486073
SPCC1795.04c,-0.5758450038201596,0.23063175519812737,0.20831582611269786,-0.21806831509013566,-0.06365098062578758,-1.4341338553123455,0.24592125303291712,-0.13013638493696034,-0.033475628538095936
SPCC1795.08c,0.4746822197576007,0.2530120852270764,0.5935982653585262,0.24029974458417147,0.4634390585535928,-1.2208941039226906,0.14236723726001466,0.05393376928534521,-0.0682157582148124
SPCC1795.10c,-0.6642585091019375,-0.18326811873195759,-0.07524296751105308,-0.030356843289444102,-0.37521850663470535,0.9465084611844793,0.45602141086132153,0.012209479195170209,0.05844605795732888
SPCC1795.11,0.8656348312964075,-0.02352793070966297,0.24897019679156293,0.2235274702946488,-0.5831837705871502,-0.8049829590959073,0.11795526420489377,0.3602777848620978,0.07057420843202722
SPCC18.03,0.7252818818055271,-0.34220372380599784,0.1633327294728174,0.4385404242717664,0.826412953328681,-1.687833618031861,0.018826898361975097,0.14386265877501248,0.2476933049672354
SPCC18.04,-0.6141851777465187,0.06982114078587187,-0.1724791330168015,-0.39860182745439454,-0.17971981617780264,1.9793451600040923,0.10440540557534972,0.09178580879928633,0.11961853567947034
SPCC18.05c,-0.3385182652744065,-0.09292690289665234,-0.008723468958957536,0.22707251760163327,0.12190813880562297,0.8402331138595884,-0.0020485915641701435,-0.010210793931014761,0.07361942808864919
SPCC18.06c,0.22337716785497957,0.2279140113019792,0.14005801040791033,0.1391569592228426,-0.3993107659595977,-0.47648618581929214,0.45024967250427084,0.04403026230052934,-0.008632537975359594
SPCC18.07,0.7975211696611741,-0.6366132514226048,-0.33316885898379106,-0.033570019435303244,-0.40428944205320305,-0.24516779907777342,0.4992990300952954,0.29878894376275367,0.24105034287669258
SPCC18.08,0.20446934387370827,-0.1664327013043317,0.04217717763632656,0.13478297352507476,-0.753074921544378,-0.5134321024987516,0.28343206419740397,0.09055438220733059,-0.10220259973005186
SPCC18.09c,-0.4892207091068599,-0.30775394204355283,0.1379894116822662,0.18987092840476633,-0.5635291431876492,1.0219007061950003,0.14354295553296703,-0.032607797844220965,0.09868637871328212
SPCC18.12c,1.1460918771302857,-0.5870762308224244,-0.10950105278002159,0.02270120897593525,-0.3973697202881361,0.7889356775253918,-0.11505863769430377,0.10424792419739073,0.033316293447602986
SPCC18.13,0.9613044277603124,-0.5147952523785898,-0.17780545376673224,0.1516898940808293,-0.05174000995316286,0.4936249977407242,-0.09989279992353531,-0.0365803879908726,0.02363102712456
SPCC18.14c,2.5195019111285193,-0.7963213188391068,-0.6371752995485966,-0.006973227707828933,0.009991089157865618,-0.46299522455621145,-0.06000998924053258,-0.1847514634771914,-0.018110940209834947
SPCC18.15,0.44870307311048113,-0.13327770683185886,-0.49809902940644646,-0.026925631878858464,-0.4873900836359619,0.7766697934004281,-0.11351627835660053,-0.23984049309529473,0.0011319455197970618
SPCC18.16c,-0.8902086352343216,-0.26908640376087933,0.014359244950477357,0.14964756398787749,0.19155580185386084,0.433588976462031,0.1408677369701073,-0.19621037433021782,0.008877657180212148
SPCC18.17c,-0.16852805305507768,0.015533622836674699,-0.43918957997381947,-0.03067679144026525,0.22250467367846594,0.4848021259371017,0.22563228695095422,0.13681500428978768,-0.0091672455689355
SPCC18.18c,-0.725823825031489,0.5054056637274351,-0.27601212225486144,-0.39008229721476995,-0.06256372401582155,-1.2768737922504325,0.320192998509923,0.14822273902793026,-0.13992476047694669
SPCC1827.01c,0.13610612636989255,-0.2615053237732785,0.04660152165526782,0.49307327235066367,0.7159338151778076,-0.584086459471679,0.07827531806492277,-0.06186987260884075,-0.06890836176043624
SPCC1827.02c,-1.1954093806940191,-0.23377408078235762,0.12124437583034009,1.3872104378969277,1.8217649847103583,0.10665907275466502,0.09110739977347304,-0.8635046117992144,-0.6600781215689222
SPCC1827.03c,-0.3552312651563523,-0.42711993025661443,-0.5592891571436209,-0.7615290440216338,-0.7380211923059803,1.7251056728798306,0.4202357045368377,0.03197775635069533,0.18653219496705464
SPCC1827.04,0.16718635112246566,-0.15624062211633938,0.08780963784802985,0.2402537641531698,-0.6156148683527574,0.1953612420923801,0.12162377493556997,0.08295039473190763,0.19538518429582102
SPCC1827.05c,1.2127712637986667,-1.162045676653765,-0.3679520809763377,-0.25776017223820213,-0.7488686949391452,0.9992394679609271,0.23557469019684668,0.031596768421821686,0.192795281669445
SPCC1827.06c,2.5784744699921025,-0.8421548298735384,-1.2930850076381561,-0.684974813188485,-0.1957843059297648,0.3159520287173252,0.2973412314743782,-0.003884080746682672,0.28815995189718024
SPCC1840.01c,0.24475931745600488,-0.675582111626199,-0.21825146587044775,0.24374837031259214,0.514067358078149,0.19406930680330792,0.012816148849376097,-0.5834971254710315,-0.09775239769276226
SPCC1840.02c,0.045902996978246735,-0.4605450135861907,-0.02132439202913583,0.6200223101708815,0.6949210298437698,-1.3840070875061694,-0.3269835853804217,0.027295645252524592,-0.3318930069137922
SPCC1840.03,1.0567985609151451,-0.3151565962901144,-0.26752422139110615,0.1532063310233651,0.7555361039829447,-0.3903081794374974,-0.2276121547527633,0.015391179580896214,0.005638896365840661
SPCC1840.04,-0.011364171550599017,0.2038061234139461,0.07001091931810477,-0.1669037159077108,-0.3648624190206249,-0.7936213603965253,0.1874242569941479,0.13451750703707943,0.10325309021511747
SPCC1840.05c,0.4748057432451108,0.4551600070638616,0.2735884519140179,0.28998855209953844,0.8950499501910367,-2.0633595315374875,-0.28982961407636987,0.005094845633587197,-0.15832440441655277
SPCC1840.06,-0.6881248665076767,0.2181316178724499,-0.14696979676857108,0.03420127399040804,0.6363838027631028,-0.4958810446275458,-0.14563036862221218,-0.3049487236292363,-0.19050927177686597
SPCC1840.07c,-1.18112096581726,-0.5239724512441966,-0.6132880374918395,-0.03410290110028713,-0.17348534848210484,2.0342077046630025,0.16300449275614198,-0.010856062670565936,-0.1513176262196418
SPCC1840.08c,1.5991892224278144,0.23481972499154014,-0.1350655156844427,-0.9957183443112718,-1.587640206586072,0.905816709687674,0.5736825718210137,0.06517468099982364,0.06932832645648684
SPCC1840.09,0.03397631399894577,-0.033205226062219206,0.2563892308520952,0.07128141798923895,-0.801548097464956,0.6880377812073039,0.11897226086175908,0.16902386593484123,-0.10445208012210483
SPCC1840.10,0.1112466439879615,-0.043523622671640755,-0.11904045972283689,0.17015934860961132,0.10143077056088826,0.3608929737845028,0.043569578930653385,-0.0039873310820463526,-0.044456704861118856
SPCC1840.11,0.7569915611543714,-0.31958019168756685,-0.2111398987871833,0.06686612561163285,-0.4061390982979194,0.2931721251225624,0.032165553401363595,-0.10599058215922716,-0.09958993144407885
SPCC188.02,0.7578975081112717,-0.05477189215735723,0.10636601361631626,0.1033523279292552,0.2662129625078058,-1.7170849090715947,0.1814661731671915,0.009858410343355217,-0.14414352481207177
SPCC188.03,0.1005724589594218,0.3944430637571184,0.40647875171170345,0.286011329336351,0.5612701890924621,-1.8609563481010776,-0.08627921032986012,0.013225070710965126,-0.43079645647623266
SPCC188.06c,0.4261119814124983,-0.0456197446596667,0.13173259455680658,0.0847165702300281,-0.29092660095446593,-1.0834527070461046,0.021847752838531243,0.07233285480171836,0.05619719494126463
SPCC188.07,0.3790958566704214,0.24935442412201492,0.4253803162140666,-0.0290547345137111,0.8765703696439877,-1.7121358179332578,-0.08220092293671621,0.04398289778454667,-0.004824673371132238
SPCC188.08c,0.5692620645791036,0.3900660754537147,0.42842400689057064,-0.7013087578586479,-0.39482045584066794,0.20178321371139882,0.1748960897771747,0.34472495912310763,0.19657971756910092
