,prot,prot,prot,prot,prot,prot,prot,prot,prot,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC9G1.09,0.15745444445568654,-0.0788414821819308,0.2966695915935081,0.1331107722732025,-0.05091431647026075,-0.3963288425369488,-0.14150511747262845,-0.04334380633977625,-0.2967420667982045,-0.554958877665451,0.422298032586952,0.4444097213889061,0.17617448584001982,0.7090182293199792,-0.9497914226002975,-0.1199513046360079,0.019700594476643407,0.12689392586887627
SPAC9G1.10c,-0.038789252562932086,0.06957991348051606,0.2877128662249454,0.5817674027072179,0.1725616525544971,-0.11284856535411836,-0.018225198237181273,-0.08771319555273746,-0.24142452636463604,-0.10410166949098038,0.2997333232278964,0.5444489175368721,0.639523134520849,0.6727260909488018,-2.0858668215539793,-0.12244470909761668,-0.11184935001126672,-0.06482769495030793
SPAC9G1.11c,-0.017805710465062463,-0.08901013012592006,-0.05184945772382152,-0.10324517515688246,-0.040300104130549325,-0.0287487988278404,-0.030642483206325677,0.017655478677201242,0.06615190825870512,-0.88600748762042,-0.2444447094553731,-0.15994327818012266,-0.2937735190028654,-0.6011927507532391,1.0853710331432365,0.2837184422739824,-0.005018106483571594,-0.16401670663429807
SPAC9G1.12,0.04968620836704618,-0.2595609070189783,-0.18664216593952773,-0.17771780583215524,-0.08700539741292475,-0.119944148040983,0.06867838896847864,-0.10451133327017303,0.1563257723470432,0.8536461052245153,-0.4702546197949401,-0.12547732073173373,-0.23838808707185427,0.3957592673536691,-0.6777215284355127,0.015588408894914751,-0.1992592721047599,0.10480027417434323
SPAC9G1.13c,-0.08815820991054418,0.1303985614151123,-0.05886681438647717,-0.016943527269331238,-0.15662301476267276,-0.3637807480450837,-0.18699709748389842,0.104428148309025,-0.05937019634007887,0.5470102257304648,-0.18804655038113086,-0.032843044307916736,-0.10185659795841595,-0.05888496120123134,0.190117430797056,-0.02103469750888655,0.0012451695781811878,0.22653871280318527
SPACUNK4.06c,0.14800262962233401,0.029305774059916703,0.030878024667237394,-0.05095330670085187,-0.03541154817873094,-0.08251831480079634,-0.14485659796255657,-0.08070994441856144,0.18965419748558515,0.04476696576382444,-0.10253910107141567,-0.28759784422212054,-0.1909119657647005,-0.04536447021294532,0.18393455623469612,-0.16930074080218277,-0.07459437703647204,-0.12575052519431784
SPACUNK4.07c,-0.014652238924113256,0.012486474547374282,0.0313443165127254,0.004159861616613705,0.07888500981299267,-0.01660793079114411,0.06383918608264656,-0.07873622484791659,-0.21050451751682864,-0.28299414092643715,0.08775926807192552,0.025432348016666273,0.15236029069360874,1.1924554121450812,-1.1500430569135713,-0.5013613205973232,-0.04443632505524986,-0.07700625535397643
SPACUNK4.10,-0.06478667571888419,-0.06291772252628025,0.0772182765695606,0.29508703682975446,0.27555267253398075,0.3804807586950705,0.2768557775527632,0.04909096824373042,-0.06400845292831457,-1.316049731912056,1.0230592605087308,0.6244537174545779,0.22045879262624446,0.8625152858349405,-0.3906951649219237,-0.13582364878114928,-1.0107545605452648,-1.2094361143255294
SPACUNK4.11c,0.023630369342412583,-0.2242768155755589,0.04206989466418032,-0.24587603299374886,-0.0011442075320846623,0.009708664270889525,-0.14997628436955834,0.2209627150950835,-0.007821310046232599,-0.09942651713441752,0.09440264232719842,0.630362177995721,0.4514191015753308,1.1942663211369051,-0.11974107078786211,-0.052402067195287394,-0.8871674856656615,-0.2444285666577124
SPACUNK4.12c,-0.05350830564913078,0.08705874598730379,0.481210259221154,0.7522366864712825,0.6949813791117562,0.8395531497009527,0.3777876418944561,0.06782661250173239,-0.020636125151540785,-0.15469406249494183,1.0385138580901483,1.0795508451660254,1.0147193832964971,2.070734259112646,-0.39477793821484486,-0.4904642263044221,-1.0846014440611311,-0.7945611445696374
SPACUNK4.13c,0.05068474100863407,0.06579138101363075,-0.0011050640024521385,0.0036514155013745997,0.10019792410979919,-0.050610257930402885,-0.038844427054270936,0.029785539272208006,0.07679896636938452,-0.0787450763787145,0.1378302779601566,-0.28425365959405496,0.17726492045047898,0.30042713584414255,-0.3015394747695678,-0.15087202576502529,-0.1902469633203891,-0.05152469281497932
SPACUNK4.14,0.03917834348803846,0.02004339996061706,0.17272572030042266,0.2618252735982459,0.0047546026049714585,0.004711667019529464,-0.1121389639671973,0.04612398151128416,0.13870673842478487,0.15152464000282315,-0.10431829247887334,0.19846493222321676,0.051717079537753397,0.08714524053696504,-0.24061503517165125,0.11463572778532152,0.0852040088690747,0.08821948001845153
SPACUNK4.15,-0.04327593708527355,-0.06604797916114002,0.08648277732983622,0.4357773378828115,0.3899383111583422,0.15088931500591296,-0.022608252880438662,0.05248541429271536,-0.02759550050372106,-0.9525818126634501,0.7825136367159641,0.3759710591690457,0.7218370791316142,0.9062017330414338,-1.4367736507414743,-0.48785829197621255,-0.010165778440387019,0.13534187628638816
SPACUNK4.16c,0.11061463848782527,0.09859333803826964,0.2125506148809116,0.14395849193397553,-0.004525549458386735,-0.051652495888671046,0.02538683969591904,-0.010302162134127768,0.003305484686233595,-0.1358776469552524,0.20430695281454925,0.25334920534347605,-0.005575503653939329,0.0945244887398673,-1.4717805631866505,0.01911188014263615,0.3084719389082075,0.4132862554365564
SPACUNK4.17,0.5360019482794076,-0.2542677033326023,-0.4270490564488468,-0.06355800221587093,-0.002202103135209743,0.04436313284087917,0.2912107100084993,0.717345540644506,1.3089752631728069,0.12002779114327143,-0.022756066363709304,-0.369837931967542,0.10425991367079862,0.45119170311490747,-0.8012285480223635,1.5605751333511204,1.7336974839433548,1.046188004931571
SPAP11E10.01,-0.10667488981339146,-0.12211602247178255,-0.1600891680835842,-0.0857557330422552,-0.0661182151697598,-0.07026844791326942,0.012837454831836792,0.12302300641566866,-0.047391535928536066,-0.7875826042966686,-0.45795282386682695,-0.16561906964023465,0.11273010885819379,-0.4644290635632964,0.05755502593781414,0.3836210779952388,0.04061678224458365,0.28299210862363755
SPAP14E8.03,0.06979513082311783,0.12299550224414468,0.4124534611087649,0.5287749827283796,0.37956691637287354,0.20165778716973226,0.11863094113068151,-0.028100744188143456,-0.14317131993483312,0.015134320190616057,0.4830004881082496,0.524927282313417,0.2400497201663112,1.5481023676127106,-1.0038956839567694,-0.7069735591191519,-0.38286941237436123,-0.41425513263326474
SPAP14E8.04,0.00845734434484402,-0.06437223503768225,0.31214655691908,0.18821060896135328,-0.038621364220161415,-0.0031592315864774957,0.15045797852049,-0.050304690148966685,0.15153237940328926,-1.001183296047861,0.21908810087478436,0.3252387087782239,-0.4272323050005685,-1.1374023987674002,0.7164242553769185,0.15222617819052342,0.19284883129140679,-0.02875888773782137
SPAP19A11.05c,0.1528344440405479,-0.11604106716836687,0.19018732975074504,-0.4001602455013625,-0.35581909661819217,-0.062463322688632555,-0.1408991308192838,0.1118416425436008,0.11529820894030215,-0.11982542829872445,0.015444924239686908,0.23438370269297382,-0.17642342630322638,-1.2547782352207966,0.09804221005998975,0.31067898273445416,-0.04172357907687696,0.39181543783740413
SPAP27G11.02,-0.12605936551277172,-0.0701782979267818,-0.11140238660095408,0.17954483280829625,0.028574892650028022,0.05353916027118746,-0.018583645760001252,0.00048498045982357796,0.19168047195182195,-0.11142269562513751,-0.17199056032333737,0.16195862171574799,0.4144196517516307,1.4595728688012841,-0.9241219171906212,-0.3675039959093951,-0.24426288408901953,-0.10315581283751565
SPAP27G11.03,-0.08614144986636979,0.009999049337863664,0.07318513754243067,0.25572170098934854,0.2658412510541833,0.1224029368116514,-0.016354442067509467,-0.022564959254011363,-0.15412912138233092,-0.17595938457580987,0.08587568903604473,0.18248875914447976,0.5564305435278052,1.7390382185778552,-1.9467869254076189,-0.271901186623018,-0.17176741964311465,-0.2578821911725199
SPAP27G11.05c,0.06140183776426922,-0.2928399519027206,0.5293439991465,-0.10499009335710968,0.1873463267422325,0.05063715571528825,-0.04117417127327959,-0.1838515803187879,0.2957598616975431,-0.5189221130666664,0.36216659012264796,0.5128601063299506,0.5261375254050223,0.3604720755818762,-0.5171823810478751,-0.2341700848836522,0.0701627721730288,0.06007086424776675
SPAP27G11.06c,-0.13639310226907536,0.04322932331779006,0.20677159367152054,0.24366469629107884,0.3259799453164188,0.016938526561998346,-0.05303877332661133,-0.10528666605944342,0.14713880249051509,-0.36420101962654183,0.20088538746127135,0.2996625016299172,0.530060479650838,1.2131175191787347,-1.2719593742673725,-0.14974639644377924,-0.186565596690855,-0.15376192707958214
SPAP27G11.09c,-0.02694288050153068,-0.09385290956482717,-0.03763809460273532,-0.026490028367636087,0.08728120346505519,0.7218508074862092,0.6924819479158161,0.28505724854541903,0.2865116284898266,-0.022754050245394675,-0.11206532832500393,0.05763891381688502,0.7230602969078224,1.2951497351195635,0.49991076302169457,0.3718891001221101,-0.08622490817188577,-0.5237117423463926
SPAP27G11.10c,0.007545100881193811,-0.05193633661811828,0.015656975558715897,-0.09579956504440545,-0.04206228048381945,-0.2929241957318231,-0.10153302085136906,-0.030312632375225246,0.1423925591144679,-0.11849896897011503,0.1219737882510028,0.1687336830469933,0.19797544632194894,0.6783532313413422,-1.1772431469326197,-0.07593173036189776,-0.02548753069804094,-0.08287775065802006
SPAP27G11.13c,-0.058967558588735425,-0.18363784997991756,-0.15422060562912485,-0.23222738522634723,-0.09588396787014393,0.04723497503909854,-0.2079016085069031,-0.043953176160380525,0.06311898392183579,0.37111949903841707,-0.5496451015215271,-0.40896017033733323,0.07574639456349419,0.4514497706211061,-0.19668960666906588,0.07840755913506403,-0.37260245157100186,-0.10244976096991909
SPAP32A8.02,-0.1566662159214556,-0.07814247100470115,-0.006873348694195647,0.07800100791857174,0.012132218380804268,0.1337939701750631,0.053961515436588114,0.05474509483056106,0.0972203922664936,-1.206221486930789,0.3028186258296812,0.18108403960540054,-0.04486197881612827,-0.3452861687559271,1.3330753840453364,0.08022707760779457,0.035174621653634164,0.24870749995874664
SPAP7G5.02c,0.14769156915903392,-0.1438172694914439,-0.19262703584116886,-0.1316992662827155,-0.0984283397833094,-0.019625476511328455,0.005300094529511301,0.020061148243764815,0.02758311162261151,0.2285565717066585,-0.8729401343638443,-0.8589745133945715,-0.3575972391292215,-0.30530421455621015,0.9699469958037001,-0.17233158770851986,0.3081057812447747,0.36225504619850313
SPAP7G5.04c,0.005512954262055114,0.8672106511508826,-1.5193566832984853,1.382476724237449,-0.22248225377284703,0.608003849915224,-0.5229447881771159,-0.09782777774787466,0.015871157813966974,1.1751059761661535,0.22399402890903958,-0.43506848300154227,-0.23063386342988001,-0.27952194820735077,-0.48769620365820776,0.0955076121692302,0.10567617012107378,0.1962165186040732
SPAP8A3.03,0.19229926686768217,0.2951913395056401,0.2008072241041151,0.12305331867657136,0.0031818134574933266,-0.010157497390248106,0.07015636012276974,-0.007629642758197205,-0.16733024221604934,1.048451704501487,-0.28617411237508095,0.03092225015924055,-0.2732335699646631,0.4796294045994487,-0.3401641746734192,-0.37652895144460874,-0.13930255615761347,0.14997481797009024
SPAP8A3.06,-0.09901662789525292,0.07408201488558344,-0.0426385823204527,-0.0973026258075441,-0.1566918008017189,0.13118525294131983,-0.23635827410574264,0.04482004840468151,0.1876562019280667,-0.18947740008489905,-0.22440244622449587,-0.543168984023102,-0.41398754544332705,-0.6732671192289483,1.9011005168633681,0.21190415317056638,-0.026840885263410053,0.2163807104883806
SPAP8A3.07c,0.05558504784206608,-0.15903529347640588,-0.2318174813185887,-0.17213341619203415,-0.10468940253836526,-0.022156693985600856,0.041196018667065265,0.06652793840120355,0.04994502575422516,2.308841963529728,-0.9010354784449959,-1.058823191892745,-0.46872902290160656,-0.08016197576778383,0.7996658072730973,0.020868044359702465,0.10113005106424233,0.2562865037940365
SPAP8A3.08,-0.09611552692664521,0.26896896261890846,0.2833295943359506,0.3446813322315065,0.25217670392428027,-0.18213817370225638,-0.28400449074282685,-0.2991875064391785,-0.48445933700751337,-0.12376490179235278,0.5585957642163732,0.24696078429305013,0.2542822326135481,0.8120905757343295,-2.0085314618387295,-0.10227330057429224,-0.15095935022738338,0.005065837539179885
SPAP8A3.09c,-0.03826939990502737,-0.012387340052390894,0.05572278649074397,0.2159415613619409,0.11876119297373172,0.10355975872518644,-0.0031543732242260147,-0.022740119001257247,0.03671523288249301,-0.4327721215084591,0.2149028743942895,0.16960951520149803,0.22975533230556294,0.7998734482686991,-1.3239618289521116,-0.2874639889446402,-0.020396288270862928,-0.06214725487591455
SPAP8A3.11c,-0.05840645188250404,0.02763903711843213,0.1839484388363813,0.5266643508500057,-0.09338327721076312,-0.29045263621953427,-0.304000011329126,0.023527513196481525,-0.3007273120461906,0.7273002412665237,-0.3684645700513599,0.21550849056182908,0.5455314151400443,0.7187853831951718,-1.775802664913188,0.2029631856977932,-0.18694232586447812,-0.052905652298900985
SPAP8A3.12c,0.15191006340664337,0.38991864157464684,0.6527242618250753,0.6343459876985615,0.1307747730378227,-0.12712450329140168,0.022780607076680948,-0.004059148787256217,-0.046637231843915106,-0.7474590216138486,0.3741930121087092,0.5396641793813461,-0.02062943337131168,0.14495881864964594,-0.03722247263352568,-0.4496414004543917,0.08233255983110926,0.09520141585634748
SPAPB17E12.03,0.07837805701888967,-0.046047565863606366,0.3328988636881718,-0.02241031870067417,-0.03162814285267944,-0.09568545950328566,-0.12111773569546552,0.024108647341550993,-0.04234869409925868,0.11709094662096253,-0.1950068851913819,0.3340296166827972,0.042499999694009305,-0.3428203002430059,-0.5269676809945325,0.00893760545622252,0.0866887762314476,-0.09713685669495342
SPAPB17E12.04c,-0.011043864682584115,-0.0017746559462232803,0.3096653352551527,0.5948896090509261,0.18853552867936735,0.0014126960603689787,-0.2356346765585869,-0.1273269729382855,-0.1947665793420413,-1.9819296198230725,0.9169251317819902,0.6877568085296533,0.23821210565133177,-0.9040929139124005,-1.5594490728031252,0.016732556301498835,-0.04552352316356556,0.28016358145957954
SPAPB17E12.11,-0.09413246049602139,0.03081045120797754,0.1580390691143299,0.10424444715537806,0.16980357042550864,-0.041139124911605346,0.06811168608760923,-0.032181653754137104,-0.07645923878101218,-0.16763749507878523,0.11742834692641091,0.08469514281971935,0.11441584515820993,1.1137231665533494,-0.8980006189175033,-0.4297554282483864,-0.23448521645128845,-0.19478806465344967
SPAPB17E12.13,0.13042845343643633,0.11614514261737174,-0.05853151291229067,-0.10211417693942829,-0.06682735658262198,-0.034330977129792585,-0.025404977040596993,-0.046838529327459785,-0.032184952587049565,2.630507649356525,-1.0092756395908602,-0.7997524149362217,-0.09171638127698833,-0.19932273649011223,-0.30016341361824117,0.024999739832515244,-0.06437661984871657,0.04294068354790048
SPAPB17E12.14c,-0.04062003576114023,-0.20337735299380513,-0.010164868519219487,-0.10014176536635548,-0.10852163166844672,-0.2218076652132713,0.06738101645233352,0.08116684803875845,0.18769286802349,-0.42093932127295264,-0.008526080892058585,0.0279130778686264,-0.19859144946130436,-1.0807465753933712,1.780916458986941,0.12923017470425346,0.28402739613009,0.19795285194573403
SPAPB1A10.04c,-0.06867118821303841,0.03602031004338868,0.2574108780763249,0.06254172318664919,0.13016401521287757,0.07097890237543925,-0.044307089468092586,0.01591876971402706,0.0904859133853233,-0.17071665580803586,-0.012289376981551053,0.0810371548172776,0.058602695883478786,0.12410676902229584,-0.5966425422810421,-0.26104993032803747,-0.1176949552365758,0.00446458077168721
SPAPB1A10.06c,0.19670051272480482,-0.11312529214370082,-0.17259922051281945,-0.11366532934551132,-0.19457035992534324,-0.4935566814459038,-0.3910789618617052,-0.03427817692254265,0.3359948740262023,0.5790509702293217,-0.6912316441715637,-0.5125883078395407,-0.7738851730532117,-1.071098095952441,2.1818365871737333,0.1883563861157399,0.09045543260221411,0.11590010898880705
SPAPB1A10.09,-0.10205672704362495,-0.04405510365082721,0.03531817633899148,0.03747341214283689,-1.1283079895755432,-1.2924122718189581,0.3414542606181996,0.22222682096453683,0.333467768507258,-0.5138148287498564,0.0848350098567735,0.2266539530197555,0.17566373103598767,0.13580287546732758,-0.8155347574894416,0.23108894457368523,0.1883285841511811,0.07270766773622633
SPAPB1A10.10c,-0.02882852259175539,0.09405874630569827,0.1327507557976405,0.025199070607116514,-0.11077557585601294,0.06330490128231614,0.08532754779103618,0.00262567196984434,0.006725182505073035,-0.2520081508492218,0.21769850202520635,-0.2354205477411327,-0.30857480219793787,-0.6528656387787714,1.2763747572618267,-0.04274729246548159,-0.05395060399942575,-0.21413352823472237
SPAPB1A10.11c,0.10427329818467101,-0.1134474184050742,-0.055296724838467086,-0.015155043143748104,0.0568817778356155,-0.06668923328778902,0.041368416837019,0.22327782119896755,-0.07460152074495043,0.3170760300577572,-0.3926427342718154,-0.13772375619623667,0.3445914222793611,-0.0047087912811619725,-0.6690808715798899,0.22393017779195123,-0.037600998876996194,0.22554878950603952
SPAPB1A10.12c,-0.08573532264126865,-0.12276051927303268,-0.0022803064364929943,0.07718478694911428,0.0063029979916713885,0.01190889019998878,0.049436854993590726,-0.0411462932380961,0.1116200080735964,-1.6302350163660984,0.11328661997642064,0.5669418776432888,0.49703706808847026,0.759205045091985,-1.3477982864851408,-0.12491286717556749,0.004473610285395058,-0.08788639641785534
SPAPB1A10.13,0.11405460391918867,0.21353026997958333,0.1926992772049755,0.013371474409405032,-0.4748166253436509,0.038942030180797116,-0.06893672275658921,-0.013260753405142545,-0.20425017971878523,0.09369117962466463,0.3828410225535545,0.32482893434911214,-0.11307359121634519,-0.020343784964564016,-1.164205450780651,-0.09971618085455192,0.0601555127834722,-0.029603483746380888
SPAPB1E7.02c,-0.24434040961691256,0.1473233354766561,0.09748386278904023,-0.07611997756985492,-0.12395818196304519,-0.206074759416571,-0.06571721869700892,0.07611701013678099,0.13750084541981808,3.037139673397814,-1.0634726682033806,-1.0855881110955763,-0.1900604587441148,0.20674481791980748,-0.43868511879807714,0.09590461962545205,-0.04366533410104623,-0.04868262058650541
SPAPB1E7.03,0.17868310582783606,0.02735698536506076,0.040565682402416064,-0.1102997829822504,-0.12640534629820027,-0.11480214844172561,-0.1968607755465422,0.0012049383252838997,0.13022961513738504,0.032552827332124445,-0.40543966879848453,0.013789469882205196,0.36752024254979376,-0.21674115397449767,-0.5387626858539554,0.20855627576828728,-0.015817462960762807,0.011688908930904462
SPAPB1E7.05,0.15239928807759823,0.13127623613283845,0.11899012940412104,0.24351029155560813,0.09336517419982485,-0.04290043319097249,0.033989013883821154,-0.013541711088241773,0.0009747082830275366,-0.7731487216998316,-0.3183531680557107,-0.46151519676663644,-0.001901036580415738,-0.39335292972893554,2.1267183161236147,0.07809921839612306,0.033457136108517714,-0.26464747696348473
SPAPB1E7.07,-0.09437975728441511,-0.20281483010101753,-0.20903825199323975,-0.1825563070517296,-0.11209697224787199,-0.11307052888051472,0.08128126697088628,0.021473882905298614,-0.023591838881915128,0.9735423795925784,-0.6706810927617898,-0.8897460280949694,-0.38570981342658306,-0.11399764826135117,-0.058948153892111055,-0.013259660909920257,0.07104219316824678,0.11327046759724135
SPAPB1E7.09,-0.08400973161933777,-0.08736489216674692,-0.16915846777669444,-0.08879660195435246,-0.1204653381222251,0.11236744074594174,0.15525209480941016,0.07443830519569941,-0.06716674498734607,-0.8501907929181404,-0.36626872211833383,-0.39499021357004893,-0.10074644811696909,-0.37130208334021875,2.0541890614365745,0.22758107383157644,-0.16479766535703805,-0.14931094150725838
SPAPB1E7.10,0.18449697655628758,0.08953365743699318,0.16032196583644828,-0.031711625277828226,-0.07291602550967277,-0.05178617028938437,0.023269240203964925,-0.0891907670236039,-0.043896836171803316,-2.920588366189571,0.6657189289422547,0.03595877594160779,1.208412203146376,0.8011147233205248,-1.8349388466749614,-0.03392934446730056,0.04742775204895455,-0.22029211545399674
SPAPB1E7.11c,-0.05349615220723487,-0.03984567869563399,0.06875893498293739,0.04507304878691166,-0.10703473069427508,0.10836371573900627,-0.002354168854603378,0.06496400529882969,-0.123117898344492,0.8729209481029212,-0.4079473401046234,0.18573864018446337,0.1040823225056729,-0.5501435292887197,-0.3856786838877126,0.21395981006297593,-0.0029183637325708167,0.10305588630489493
SPAPB21F2.02,-0.02543138483593363,0.06538775318691711,0.09359911910030388,0.2032707956387141,0.14705098388363716,0.005569808450183844,-0.028670754392368936,0.017030003802202542,0.0426684606943194,0.30845105890296,0.03775416848176183,0.39802197583367016,0.520071168074558,0.43729162875700855,-0.9661340966783956,-0.053685394289182176,0.22097344396582952,-0.2864376774010518
SPAPB24D3.06c,-0.23044440084684933,-0.03568620250906812,0.08232086704853273,0.10504525739161863,0.16487897003334517,0.07263966850818539,-0.019965268955356982,-0.01094660916799342,0.029537898096825374,-0.4050727134253362,0.19372462087182094,0.09496124451751017,-0.21538778300578137,0.27238198987965084,-0.5597322492450256,0.530640904108414,-0.07759773771446755,0.036873877778180575
SPAPB24D3.07c,-0.2914839333202437,-0.30682295189110986,-0.8487483264282938,-1.2657279290798062,1.073899010862909,0.6653945222550379,-0.482586214403514,0.5608791393229646,-0.2422902597765173,-0.141048705369337,0.035704244899699145,-0.2975355988246158,-0.03960163758886903,0.6579778315528126,0.26966580400337525,0.5887857911011609,-0.11793555720111748,0.6232878863107766
SPAPB24D3.08c,-0.10333204548944583,-0.3183155170575313,-0.12458520330372191,-0.08281636097656497,0.21063029685667237,0.28637415564864477,0.025339078271828575,0.12142739681589888,0.26671839295696004,-0.9384302333376526,0.10243651240691642,0.03918458369211608,0.04454387835475648,1.5623484715339402,0.7220215682744624,-0.46241917576460817,0.13984112067072413,0.3531967060060163
SPAPB24D3.10c,-0.1435163181299064,-0.4068797133091182,-0.2757312960993322,-0.30761731356513755,-0.07593494800186562,0.3522394933569566,0.26361739097920656,0.05514432862704388,-0.04314847872333161,-2.825191540110735,0.42171785686912955,-0.21924690508014244,0.3322248317797666,0.7932761071694403,1.4449177984754629,-0.7140217372865858,-0.14360792765634378,0.012558371523356149
SPAPB2B4.01c,-0.03789357013194483,0.02444040531041114,0.30712790751570973,0.613568803195362,0.4255936585704102,0.11268096175099229,0.05186433042490579,-0.09722911502548737,-0.14541679846246164,-0.9899193840521026,0.09286901932852804,0.6181234979725503,0.512299767414288,0.5427017392844324,-0.34414439488572435,-0.672056094455245,-0.081118556533611,0.10893268131784817
SPAPB2B4.02,-0.2217089425757317,-0.10776138787344916,-0.002485922412650887,-0.01077919951188791,0.06963049542751147,-0.06978044245636357,-0.20078700703858623,-0.17523332656198787,-0.34674290253489104,-0.2162083971579743,0.28961999297178265,-0.41045733565638454,-0.1503934021216079,0.8064212591732658,-0.149874743810452,-0.4962981480365442,-0.25985980749953264,0.2574231747871282
SPAPB2B4.04c,-0.10826935905613154,-0.06490523307334667,0.052466700908644553,-0.18962589450204845,-0.8037143585140709,0.7137723490430881,0.05329962762159063,-0.04354757654542862,0.19757785235357073,-0.71434276075356,0.2521022461215687,0.1841693915302808,0.40923184388133926,1.5687838507199914,0.5053132225583767,-0.997094624651071,-0.06637641777917369,0.1167632802388463
SPAPB2B4.06,-0.05541300221492268,0.0022290112244806592,0.10546943976284633,-0.04004339223273602,0.01600293385529515,-0.1044205189953407,0.22773874228618501,-0.06261814054981303,0.021686114483732612,-0.28851128970703444,0.19851467219761376,-0.011649708157343452,-0.6590331248957579,-0.8096740773280493,0.47046540929433794,0.3694014408408212,0.12666065741948368,-0.12907967467183545
SPAPB2B4.07,0.11793112342760298,0.07826028731079965,0.21957465696915102,0.07060129638704088,-0.24787790654266556,-0.009805206731335198,-0.10246910585647453,-0.1310983417118382,-0.2737703806555941,-0.5792464871462074,-0.0632465329423656,0.14723919868159352,0.17735121697340384,0.11571338232144235,0.26359027972054694,-0.6698453090902252,-0.22542241738036678,-0.3088573192524765
SPAPB8E5.03,-0.0723155257068766,-0.06513929608221936,-0.29553941302504216,-0.2923973696879862,-0.3091983569847849,0.05213533574721102,0.30606476846959857,0.022444198108039253,0.24862397355688723,-0.893860568362697,-0.49180343932250714,-1.7097076219202398,-0.7032297632824673,0.9053601691495228,0.2785278184724298,0.21905677329454054,0.17032203110605115,0.5770403700083588
SPAPB8E5.04c,-0.14439065015709115,-0.22515590679614705,0.11839559482103626,0.19786188610257116,0.2349824343308276,0.23604980123966277,-0.07417092511933915,-0.0036676244994593987,0.19425931168866334,-1.9221865924475843,0.22783650246424378,0.5477545317641745,0.23661047090037246,0.18281482035060082,-0.11060943945936685,-0.25617710019722906,-0.167831356967858,0.2052801473822008
SPAPB8E5.07c,0.4623534219514197,-0.16963249601863528,-0.2798753076886753,-0.23784448027663618,-0.2529805715482785,-0.254313609621883,-0.1302495005860172,-0.11685885892310562,-0.06108623545577338,1.041611537356824,-0.5484930373861961,-0.45937799078336883,-0.027453877016072603,1.2838811380428845,-0.15505197466832177,-0.2820691564809299,0.019283832735010276,0.13272129527409882
SPAPB8E5.09,-0.05634904820188924,-0.13898424311895008,-0.05007211017162237,-0.011415773249210164,0.02650876034935055,-0.013703568089118493,-0.11657568538621862,0.06606716212513829,0.08671840108379589,-0.058352286150945565,-0.10604364671172894,0.045886844093470214,-0.13068814117156768,1.00221816822604,-0.7866657846818855,-0.27694947473745746,-0.026989922822343804,0.2499702173685212
SPAPJ696.01c,0.057427581637602754,0.20216722402724568,0.4280834626912094,0.3294214348331362,-0.029886587839676293,-0.07009908599632178,-0.06496251446597004,-0.08119215090764723,-0.161049161911833,-0.14043461357474094,0.35285675260224214,0.40466568952081194,-0.09524756565198023,-0.7781850479152281,0.02090586539706768,-0.12262740500946573,-0.020206839391083614,0.046773301839091286
SPAPJ698.02c,0.08948500677977558,0.11137150946220167,-0.07095659111072747,-0.0935146034475084,-0.05733419704672942,0.041593121241733505,-0.008287207096198127,-0.04100026856637745,-0.015988807489297693,3.031652935677551,-1.0186476427151436,-0.9253217554097599,0.024774167204210773,-0.495956373983488,-0.48869851216239546,-0.02389531396386957,0.009254546173280698,0.2275875793887705
SPAPJ698.03c,0.04500433971740575,0.16207818295466114,0.02945179831261345,-0.049568666410013285,-0.05236371892854494,-0.39993265730196076,-0.00025480893184859355,0.025926332160583376,0.22611507795749525,0.896544524152117,0.19708592896799138,-0.4925815571976385,-1.0692704702593754,-1.235411800559624,1.3771990471959197,0.6905422955983358,0.27882565194699244,0.012255162628680809
SPAPJ760.02c,-0.08020503719658001,-0.008619037883039665,0.06771195632610799,0.19831200247935438,0.17994307047405544,-0.0428771991768328,0.04905119599204444,-0.044322716613765745,-0.10606129787652427,-0.6822497705555112,0.4451296296783389,0.6273886266138986,0.07802214919664763,0.3068482721375453,-0.8211266856397031,-0.2487809895974383,0.06811439203349756,0.02291449490677061
SPAPYUG7.05,0.08705219903509234,0.024503979987146485,-0.020424865157403715,0.013426088303907555,0.03184332714648841,0.013365824611747679,-0.0066129290011667785,0.02235473501644756,-0.02945893357118922,0.7730284081508967,-0.3696906182889447,-0.13712978498004802,0.2774521495596065,0.14661717807940902,-0.7219890934403498,-0.18667483584463207,-0.197176067402266,0.01955826770171032
SPAPYUG7.06,0.46962468935858803,0.46847789083306546,0.05183835610278387,0.8736338555569575,0.4741118911377039,0.5274476132307138,0.3158676706446404,-0.3531969823543657,-0.3532357152791539,-0.3725163147916605,0.843056184045741,0.4984815775432978,0.667039827619476,2.2334989665956857,-0.42584866661288645,-0.30692478302847004,-0.6726734586325414,-1.055567384524326
SPAPYUK71.03c,-0.07266653186174366,-0.1624030738027573,-0.15460136465244956,-0.16117032420385868,-0.24359333280423814,0.19149417365152832,0.1579195558522966,-0.04364863455295675,-0.13511889567716143,-0.7777323896659772,0.1628046057072357,0.17972089737342817,0.11681496995794516,0.6595482360790204,-0.2679018654837174,-0.5548593680787264,0.03984005554044934,-0.09862632705112842
