,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC17A2.04c,-0.5333374893472766,1.53038816608386,0.571546594328623,0.17150057140177102,-0.7521797207396718,-2.234155375239816,0.21100375656505946,0.5293977340178431,0.3139146005789719,0.19192116235063578
SPAC17A2.05,2.4401667384913925,-0.15680542534071748,0.19114347486740788,-0.20591262377771208,-0.6335623888711076,-1.056874403177744,-1.0445183318280988,-0.24948664778790017,0.27367742253655797,0.44217218488792187
SPAC17A2.08c,-0.7999879057409199,-0.7108956143121656,-0.023563115022981126,0.6584493139075048,1.2617826492045876,2.0318304918393797,-0.31218324146932974,-0.5452788801056156,-0.5699837258223819,-0.9901699724780785
SPAC17A2.13c,1.9075572093133,0.36297272132002645,0.6147583881967557,0.8271494976566158,0.5791814727503837,-0.5632453542732909,-1.0065253727785817,-0.9625435882815889,-0.9969451571505656,-0.7623598167530536
SPAC17A2.14,-0.14173129051895164,-1.1959031533798912,-1.3749920921316874,-0.972999414357081,0.6020060069388351,2.0010312964473678,0.43025259360185664,0.11254824097719511,0.30445871085152365,0.23532910157083214
SPAC17A5.01,0.5860279289303233,-1.5543589444152301,-0.03605591041512244,1.0757996343488414,1.3673310368218743,-0.28974044059538606,-1.621983497976256,-0.31780748816070725,0.19064237736342587,0.600145304098237
SPAC17A5.02c,-0.8631329491635552,0.7494861070965653,0.9076167748085303,0.9628454748511585,0.8550560943472205,1.2202066827087055,-0.858198105398052,-0.8470852025015595,-1.0054248427532766,-1.1213700339957364
SPAC17A5.08,-0.9196265256268824,-0.3992228323906892,0.3352357529256786,0.5231691321956471,0.6288093757597106,2.12911152618301,0.16922127457089342,-0.25106717358674385,-0.8488536632780979,-1.3667768667525242
SPAC17A5.09c,-1.1489896207485089,-0.9471126260777831,-0.6220152874495816,0.11137978535337661,1.3194508798063878,2.107222234602832,-0.05521437831183284,-0.25217219993205575,-0.30189952189797237,-0.21064926534486178
SPAC17A5.12,-1.5228411352748994,-1.0788678092309292,-0.273199183372544,1.4788424169021255,1.3488286669667742,-0.8488531074894592,0.5374299412365522,-0.28425601227335834,0.5852696077182726,0.057646614817467745
SPAC17A5.13,0.7165841083034209,-0.4099782943294009,-0.6511043542714676,-0.7027435045322008,-1.2439178111220206,-1.4647794095749762,1.2256689987188647,0.7679609078697791,0.7039064463128498,1.0584029126251515
SPAC17A5.14,-0.568222986226734,-0.6330909132149594,0.2698990164073336,0.9824780410982106,1.4564384024170125,1.6233519892539523,-0.6416363364481761,-0.8381547748553307,-0.7779851914224829,-0.8730772470088259
SPAC17A5.15c,0.26831374497838345,1.0652861845022576,-0.16285985417057527,-0.7927906627675257,-0.3105380289898387,2.3086389722828553,-0.2646258980056648,-0.9206590859129491,-0.801881882873026,-0.3888834890439165
SPAC17A5.16,-1.4684565504441904,-0.45825701689966897,-0.19157214752756083,0.3348545262332299,0.98029495585885,2.2213427686679377,-0.596725957664295,-0.1991667252556118,-0.31748184858420414,-0.3048320043844867
SPAC17C9.01c,-1.0858087065104027,-1.0608906058021303,-0.4504621836639413,0.28232829836270906,1.028092723287154,2.1566889024705698,0.24707349325908995,-0.06312967772935058,-0.32170436099811817,-0.7321878826755818
SPAC17C9.03,0.4256904141839629,1.748816515715494,0.589475338599722,-0.06525032483198925,-0.06837262455789181,1.0296345482381715,-0.16542878129189334,-1.44141828865775,-1.2826088618879805,-0.770537935509845
SPAC17C9.05c,1.9382593139117639,1.1128605891205854,0.12712012596783362,-0.256559559978969,-0.7271469577350866,-1.550615870463267,-0.7619251094316755,-0.2524064835540857,-0.18675765785353468,0.5571716100164351
SPAC17C9.06,2.0236272220384364,-0.5881295879821391,0.5351357217873485,0.9410040481463091,0.5228197173020653,-1.287942121725589,-0.9721749833804543,-0.5516568861727806,-0.3879103912852491,-0.23477273872794732
SPAC17C9.07,-2.3050294732700873,0.4466141965909945,1.2031854307525083,1.2293283122744412,0.2798783685999199,-0.30382002348494247,-0.300000665540815,0.2519281004870627,-0.0531524615766557,-0.44893178483242635
SPAC17C9.08,0.610156721738487,1.0579313560919714,1.266914604619545,1.1846792524408853,0.2820128992947843,-1.514280130488518,-0.8920830321057129,-0.6276309367434454,-0.7180666370287018,-0.6496340978192956
SPAC17C9.09c,0.7997314193128077,1.586740422960742,0.6326611413534821,0.7693851358823633,0.512956815608665,-0.36202121754772865,-0.9969898338098075,-0.3639022723604437,-1.2373999858604303,-1.3411616255396506
SPAC17C9.10,-0.22417706666501852,0.11060512046940983,0.41608887365439146,0.2936513977268452,0.4692911653499703,2.1638999009548257,-0.04752366012435484,-0.6143716156461674,-1.0603421480881798,-1.5071219676317222
SPAC17C9.11c,-1.0508464781425264,-1.5848136503551586,-0.7476507482665851,0.004114723439735196,-0.019684103784508505,1.4680691623508004,1.574727722024724,0.18522725790037647,-0.17990364982292065,0.35075976465606323
SPAC17C9.12,-0.22060281734046094,-1.7944388264949025,-0.7910594188571192,-0.4807484482174305,-0.5931274088955544,1.1543407519489843,1.638728949163198,0.11511729744013191,0.38777631048891664,0.584013610764237
SPAC17C9.14,1.469881566913841,-0.5430264962292649,-0.5244792118203879,-1.4057752863963875,-1.2976609480636099,1.3585478911739688,0.7834110372135673,-0.07063896935205433,-0.1286441123489304,0.3583845289092586
SPAC17D4.02,0.5199419935536114,1.24911370883772,0.327626343859829,-0.4492128435655345,-1.1653068561135853,-2.1272142527007025,-0.048549296779786665,0.46845643901179973,0.5627466647004454,0.6623980991962028
SPAC17D4.03c,1.656538017613593,-0.030985461820617913,0.24894989564978728,0.6302417524010002,0.9685504232166162,0.6405870428824014,-1.4088708460328843,-0.9856624001136329,-0.9395878199903516,-0.7797606038059114
SPAC17D4.04,0.07172479325172171,0.7742910949971633,-0.017763934170896837,0.12134789256557986,0.7429614850709896,2.0132372003780867,-0.5159885636170454,-0.8067511022003867,-1.0951036227518516,-1.287955243523361
SPAC17G6.04c,1.9045802809958736,-0.9338912636643998,-0.3055650338148736,0.6780368208870715,1.097311639657421,0.28736949895853303,0.08340339439732546,-1.0121018487902982,-0.8258216520789863,-0.9733218365476662
SPAC17G6.05c,-0.5810378043126758,-1.8223953463792275,-0.25293577670154216,1.3538298945779623,1.5174505677853356,0.7253063506625697,0.20177569654547822,-0.6626222759977555,-0.3422349483667178,-0.13713635781342964
SPAC17G6.07c,-1.687153125324335,-1.0507938238033347,-0.7744516138844049,-0.33210913311641405,0.14793831158880424,1.0312634243552632,1.1868105281497454,1.2212540111394676,0.5291314686086682,-0.27189004771345904
SPAC17G6.08,-0.7964690817136454,-1.1263127433449553,-0.40336505162574354,0.31339601831679054,0.9754903020680248,2.2437741231083175,0.21052882116713204,-0.23850060975764834,-0.42442665198795837,-0.7541151262303124
SPAC17G6.09,-0.31386766472958944,1.168102116047692,1.2590066600386691,1.3016716049568642,0.6329563313955187,-1.3275435958491273,-1.051083724458244,-0.7426601390960886,-0.530276927415272,-0.3963046608904228
SPAC17G6.10,-1.7260766638309073,-0.40189907783337775,0.0649185884702695,0.7776372561608267,1.3484907311675445,1.5902601794217024,-0.0201180531491918,-0.5629462844373735,-0.4551363625798659,-0.6151303133896279
SPAC17G6.11c,0.3701609222599921,2.2032046776747936,0.8893453750541562,0.2611592643045444,-0.07823462830274215,-0.12957273200433514,-0.7786057322769903,-0.9048629365528272,-0.8099572191812879,-1.0226369909753015
SPAC17G6.12,1.3076244667185635,-1.5326773359552972,-0.2963825926768736,0.917986017990866,0.6978871750729815,-1.5034827189595508,0.4618619661362035,-0.712711837250995,-0.07252332782343394,0.732418186747537
SPAC17G6.13,-1.998229712664818,-0.018207476656510443,-1.0299534934140628,0.22519108971795515,0.5201977822637099,1.8078121336990043,-0.0022339161624757896,-0.25666101191680596,0.3138115133533897,0.43827309178061225
SPAC17G6.14c,0.32745043639145677,1.670574062449786,1.7973037325841021,0.27254036864364684,-0.5922507357845914,-0.5847763734489728,-0.6626166448243241,-0.695810156248493,-0.705811853917724,-0.8266028358448868
SPAC17G6.15c,1.207343590686288,0.3299136039959882,-0.660201015332464,-1.2776970646945935,-1.2233489282147902,-1.2749428223713675,0.4400627938064398,0.9689215311043262,0.7275914487996628,0.7623568622205126
SPAC17G6.16c,-0.959528487432646,0.7305051023455027,1.1201811747333106,1.5533440966814598,0.5549144664486722,-1.7040224391836898,-0.6313955570519605,-0.4898823820594039,-0.1662975228680226,-0.007818451613222395
SPAC17G8.01c,-0.2568442638091375,0.33668409422611656,-0.7852041243050963,-0.7475256483086357,-1.1072012719977948,-0.5589670127851939,-0.8364506287839165,1.0901580602616012,1.1941548392508379,1.6711959562512186
SPAC17G8.02,-0.7573774577207932,-1.3475719924513867,-0.962774243338076,-0.17462180171542374,0.9877701989740147,2.1498142736032055,-0.1567769832457308,0.15051366104353048,0.022239584255171498,0.08878476059548839
SPAC17G8.03c,-0.07423036365266775,-0.009248948228791357,0.6461558380277398,1.7319415130700089,0.7920394862956571,-1.7049172010923672,-1.2858262819639448,-0.40505777468889215,-0.14374874673913315,0.45289247897239165
SPAC17G8.04c,0.6022960934498256,-1.6425187277925166,-1.138847446120671,-0.9820008169380807,-0.5687250447869202,1.1402931920521406,0.9293935933500711,0.9344753853751699,0.527235424679446,0.19839834673153606
SPAC17G8.06c,0.33589393398813794,0.20743382621542603,-0.8549611347143434,-1.4790012384219295,-1.4103557859246918,-0.17245827970907723,0.4027853058735616,0.4551561828907226,0.8255461203186208,1.6899610694835703
SPAC17G8.07,-0.3405360721419995,0.7167420376755768,1.3548210211869673,1.0606987685193783,0.9427161483479537,0.3897672150875397,-1.0857888445734285,-1.1741591323272131,-1.1241462659540313,-0.7401148758207431
SPAC17G8.08c,0.581511890650101,1.8438175010199191,1.1548208890855314,0.38586539028578276,-0.5866206035230814,-1.5111379561525784,-0.21502158544553168,-0.19992663692224985,-0.6568060447497985,-0.7965028442480951
SPAC17G8.09,-0.6129526596558813,0.22697762438094451,-0.48933369784139225,-0.5293577313082742,0.6184401230763809,2.4015163778379973,0.411313107662935,-0.184546761188293,-0.8790033057184355,-0.9630530772459822
SPAC17G8.10c,-0.6889472038896668,-1.3816394684849207,-1.14661742000296,-0.5092825361814848,0.5502681435502762,1.9485494507958203,0.8155276023215356,0.4429955500691372,0.18566696373010041,-0.21652108190783667
SPAC17G8.11c,-0.09005160874045169,-0.5277658963413102,-1.18630662844377,-1.281240721579304,-0.827038701819543,-0.42919707078640146,0.937407403931405,1.096146245623626,0.9920977903862884,1.3159491877694611
SPAC17G8.12,-1.1980058973535745,-1.3953274314247321,-0.6723513906947125,0.36121799447095826,1.3063222555624159,1.8102012625889303,0.11859744799650158,-0.14021963939596802,-0.10365471011353276,-0.08677989163628562
SPAC17G8.14c,-1.2020302561480378,-1.3792947553246973,-0.893118908193491,0.07367451616569914,0.8570660320657548,1.983931990814985,0.4094590710756842,0.09630500531354892,0.04491755514761891,0.009089749082934544
SPAC17H9.02,0.06590282267091635,1.1962243107623973,1.19681309553765,0.923907534040576,-0.0806540587314814,-1.8569715477148159,-1.3293278193981235,-0.20805288130481367,0.11406471724525517,-0.02190617310755933
SPAC17H9.04c,-0.6087827834815756,1.222977122782403,-0.3246848130295328,-1.1355819222953816,-1.239341682959069,-1.1803030491151434,0.574516260175771,0.7104132425147142,0.9093224307929907,1.0714651946148235
SPAC17H9.05,-0.281231426209381,2.558913396626934,0.28243460991396246,-0.8435658565471768,-0.2721087346354993,0.6244165901086177,-0.5350082639486583,-0.5685310258492178,-0.6278787441112437,-0.33744054534833645
SPAC17H9.07,-0.7171382277775203,0.47373454105515733,0.6450072854503829,0.4666558907385966,0.6259050304130516,1.871302492377163,-0.1389694495386556,-0.6810207255433763,-1.1981455156692467,-1.3473313215055522
SPAC17H9.09c,-0.4989167649451382,-0.17003107593697717,-0.44350109372827745,-0.39722767501613915,0.2801792243639475,2.2215106537400104,0.9522735066600736,0.08028135599414188,-0.5699208211127624,-1.4546473100188781
SPAC17H9.10c,0.6058662882569505,-0.5147222971147183,-0.4464467300559236,-0.0731256289778006,1.157035135950397,1.975829947334106,0.20413335963156026,-0.9389762607642547,-1.1546408461301672,-0.8149529681301492
SPAC17H9.11,2.2194337798104438,0.47741300725087943,0.43411009821260066,0.41185009333103223,0.059961962542908843,-1.4749631777071506,-0.3628498309861249,-0.4773753316882844,-0.889277081460132,-0.39830351930617425
SPAC17H9.12c,1.5535999048927116,-1.321908543628123,-1.5073493725334255,-0.9269341317950411,-0.49763479961318857,0.5558959497458495,0.5084845327605811,0.5573803900136151,0.5308226237196256,0.5476434464373966
SPAC17H9.13c,2.2795302460345943,1.2393631892752666,0.18255194851728349,-0.4094398605747645,-0.4096909576857135,-0.1690970112520747,-0.6570153321829459,-0.8189505131246528,-0.6544662209440123,-0.5827854880629788
SPAC17H9.14c,-0.5606247127667373,-0.7309917166359129,0.003637626650004071,0.34110507659298656,0.7101742412883679,1.5238230920757525,1.4363147145686208,-0.2611636178732221,-1.0794862494359876,-1.382788454463871
SPAC17H9.16,-2.5000922859220203,0.6517377749112736,0.35469519715418235,0.5043366948549016,-0.17209455781493996,0.956423495146979,0.8626356094460694,-0.39922763556329305,-0.30716491943349766,0.04875062722034755
SPAC1805.01c,2.2688103087042033,-0.35644258986893407,-0.1573609863808163,-0.3257298676958349,-0.09473782853054778,-0.8704549416884511,-1.3197306309665342,-0.356274789030267,0.2706088611248002,0.9413124643323789
SPAC1805.02c,-0.32261188400966245,1.4588056046493925,0.8435195572365483,0.5282263008123499,0.6338021433206883,0.6810755302056533,-0.11939934691064573,-0.796651959941294,-1.3152964106562857,-1.5914695347067451
SPAC1805.04,1.1204364307049497,0.4530815411963947,0.30768653038509947,-0.44316527544009093,-1.0863994529792902,-2.0894949299943426,-0.2325134174749641,0.2030902496015887,0.733513298965723,1.0337650250349317
SPAC1805.05,0.5856909415483901,-0.043597362550997915,-0.38815707647094966,-1.2080464436785352,-1.4128135910269537,-1.2437194669285894,0.757055604316079,0.9002782983524721,1.0990064113253526,0.9543026851137315
SPAC1805.06c,1.1793356816570753,1.2452930098303179,0.41838662846022107,-0.820596701819941,-1.0448223229549674,-0.9158026973647884,1.3521585975303916,0.2030954169899328,-0.581989070268532,-1.035058542059711
SPAC1805.08,0.9402889270042339,0.9323081750430259,1.1714684354355616,1.0487306227584785,0.06730271755901204,-1.7256967749674106,-1.0820467657075914,-0.3902420917584593,-0.42637605286768293,-0.5357371924991675
SPAC1805.11c,-1.0885804471990173,1.9491311560862767,1.0863469937446029,0.5196872322271264,0.4036712014960238,0.1958057728013404,-0.710035258905104,-0.7942222529491381,-0.7108670184620506,-0.8509373788400605
SPAC1805.13,-0.9582424097333946,2.25637954353212,0.9720027763667717,0.3017487995800597,0.18964969361874198,-0.21145221210379594,-0.572841708615357,-0.316782817901212,-0.6472873804213247,-1.0131742843226093
SPAC1805.15c,2.285538171549273,-0.7339273610593854,-1.056196928118294,-0.2635607964066774,-0.950510046164677,0.25694681210363063,0.48532342290779085,-0.6391147318174328,-0.045612506400844924,0.661113963406616
SPAC1805.16c,1.6767790803095348,0.40932597442708313,0.9370137040269835,0.6452929973787765,0.33990878253865453,0.21008953050937848,-1.2854973302504793,-0.9070600979781525,-0.8724094738975291,-1.15344316706425
SPAC1805.17,-0.6998578494989701,0.5330905022583016,0.3851265114458458,0.4946724858613358,0.6018250291865752,1.9368891429905426,-0.007590931584152282,-0.7921927328535051,-1.0191343591617235,-1.4328277986442508
SPAC1834.01,-1.8109063578235738,2.090512499681402,0.1455713435057011,-0.32953811386883036,-0.29926976748861994,-0.6962927029041341,0.729302204378707,0.04436326290438006,0.2915834571477107,-0.16532582553274175
SPAC1834.02,-0.19827365170687442,1.0994844037229723,1.553411383973285,1.048880940615315,0.16389680488638764,0.04467174246566166,-1.1484452231297708,-1.5075699271896608,-0.7018162811228362,-0.35424019251447864
SPAC1834.05,-1.1111243548505843,-0.5318840336707404,-1.435232517149939,-0.9871436329718761,-0.44135675777115924,0.8986905728285327,0.5325997960529189,1.0393833201905576,0.9511357499581039,1.0849318573841789
SPAC1834.06c,0.41367976257501055,-0.21725336921794983,-0.07975126023529615,0.6156694877233839,0.9873131034244448,1.9695076601268844,-0.7154235912989255,-1.1969704327615214,-0.9870920455580611,-0.7896793147779695
SPAC1834.07,0.39861128040927196,-0.06403025048664132,0.4481166548483562,1.1786802889781849,0.25596240709497714,-2.6090348068234532,-0.27644033530078344,-0.051085279774192444,0.22420998619388488,0.4950100548603953
SPAC1834.08,0.624709273086085,0.3970688404810799,0.6253223811719798,0.45227802411885976,0.05458253449918167,-2.234383866676973,-1.1961760796134466,-0.24983703581766759,0.4447987661408345,1.081637162610066
SPAC1834.10c,0.3131401763482501,0.12362880234806421,0.35888317619276894,0.9206932547401218,1.4512856723859895,1.0763722292657822,-0.788551905234194,-1.0832789199827282,-1.3211236255486383,-1.0510488605154162
SPAC1834.11c,1.2090357739081188,-0.9756423442513816,-0.3235544569109555,0.35362892127625567,0.6376331466310557,1.9219763005092345,-0.35789074048660996,-1.0213572968973568,-0.8676312334546421,-0.5761980703237178
SPAC1851.02,2.1440726398618466,0.3483205791025353,-0.45728651059375325,-0.9560903931294044,-0.6971491332451297,0.25933611377569876,1.1180154629169732,-0.13420758029891924,-0.720765609376043,-0.9042455690138029
SPAC1851.03,-0.23480947962387172,-0.4077355666374961,-0.7746050537301344,-1.376354513147952,-1.040747892351196,-0.3758267092443357,1.5495258110007164,1.3333012053709528,0.6508189175148896,0.6764332808484271
SPAC1851.04c,-1.0862474359847036,-0.9352259011335843,-0.6122627873123213,-0.41707155186583544,0.657603648945304,2.2718350908632616,0.7801678338954324,-0.04121928838505089,-0.2782593536614498,-0.3393202553610525
SPAC18B11.04,-0.29950184640924726,-0.9074597484404561,-0.9305179842388914,-0.6602801700508061,-0.6514472909222766,-0.4836033463867863,1.8594399058349238,1.5482259461900563,0.5217221491643653,0.0034223852591175287
SPAC18B11.06,0.15940944416868205,0.31377057500509287,-0.9492293740429951,-1.3939559967576487,-1.3117435714750163,-0.6642281062269086,0.6402867412662692,1.0932669884476727,0.9263062263801322,1.1861170732347206
SPAC18B11.07c,-0.26013815863464973,-0.660363076159902,-0.4602779349802738,-0.7698346505578233,-0.7066067611561158,-0.6877342037249126,1.8451001722556368,1.8137404717097472,0.0403761097826133,-0.15426196853432017
SPAC18B11.08c,-0.15974641000219636,1.368891572084114,1.2622694247469872,0.8345137977009586,-0.5311966961900061,-2.0443564672814123,-0.5325349399261033,0.09742799316560617,-0.06813910331731585,-0.22712917098063232
SPAC18B11.10,0.22997205871388174,0.023719544399762683,0.11951413066748949,-0.33515522596586717,-1.4770522311440448,-1.8164902532844218,0.18447242815848133,0.7475211747847113,1.0093071995542005,1.3141911741158065
SPAC18B11.11,1.5122303927388274,0.03946753994097212,-0.6501133820438246,0.5056771432539259,0.9410425024051592,-2.143531907680868,-0.6688789179611299,0.018813846929672556,0.2776870148493679,0.16760576756789713
SPAC18G6.01c,2.541351153935328,-0.8774109485991071,-1.1457921060454703,-0.5674238557119856,0.10359452331376359,-0.31762415547291173,0.023978090595123545,0.030488839307959422,0.1356182589713383,0.07322019970596175
SPAC18G6.03,0.34851950144485644,-0.7078618421906901,-0.40037177941193297,-0.19783960477277857,0.30647546404824133,2.3555531952278925,0.588549517910071,-0.3134167875886308,-0.7334585942987438,-1.246149070368285
SPAC18G6.04c,0.8911853272448224,1.2881348943739614,1.4170422928933013,0.8020276707306276,-0.08057967206402109,-1.2035008638792033,-0.8263525648570939,-0.8506557927182571,-0.7403440584442923,-0.6969572332798453
SPAC18G6.05c,1.051524041732189,1.695648934105395,0.9051257018410835,0.5096836113159422,-0.07528595571456732,-0.7330382883127599,-0.4603956984902799,-1.290366579531879,-1.1445086115384941,-0.458387155406632
SPAC18G6.06,0.4177986711963,-0.5912318845944738,-0.8179714364186175,-0.8733410593757704,-1.6923212198528563,-0.40002257801943863,0.876232860426265,1.0030519853645956,0.8296361581831811,1.2481685030908147
SPAC18G6.07c,0.37939399491501813,-0.2726573787058202,-1.3528412318603493,-1.3047132065508402,-0.7294551090622611,1.9336364323848794,0.8970738202481104,0.3076951333171301,-0.11443971177182509,0.25630725708595814
SPAC18G6.10,-0.20840787812172623,0.5178971685565638,0.9973176060518983,0.9932930484443273,1.0210078487089738,0.8919140078117246,-1.4645969346680165,-1.2082940529761996,-0.9676602017954082,-0.5724706120121364
SPAC18G6.12c,0.5157330530786838,-1.494073953547623,-0.9858909737793227,-0.3929809581557491,-0.16750667291797927,-1.2378161637981242,1.2951554021769929,0.9616082840049212,0.952018375641347,0.5537536072968536
SPAC18G6.14c,-0.936694084721649,2.3406344677258897,1.1597399760587537,-0.08337098233574523,-0.23420975992805174,-0.06110818693539254,-0.4207307489236312,-0.4903893386900637,-0.5888297446358046,-0.6850415976143048
SPAC18G6.15,-1.2438286750687348,1.292639497138827,1.5087416296225187,1.3081568930696268,0.03694424139004626,-0.8158603600789179,-0.6703060375813386,-0.400579171628766,-0.47970347367961347,-0.5362045431836476
SPAC1952.03,-1.5832020577183472,-0.3596875205856111,-0.7622492493805993,-0.3526234754326826,0.3780650557596786,1.8312766441713322,1.314603994684143,0.28246664254633164,-0.18195550181539133,-0.5666945322288532
SPAC1952.06c,-1.2506472478214177,-0.5504338170335292,-0.7105645500326639,-0.600162633248486,0.25562591544076957,2.044315425941283,1.1699551252764837,0.28168120359215487,0.11049011785992345,-0.7502595399745177
SPAC1952.08c,0.5190010570772007,-0.11276527196866692,-0.7066465321203437,-0.8642286028928806,-0.08406316343742543,2.281459175981063,0.9578702285738118,-0.721172349080692,-0.5447368256762075,-0.7247177164558588
SPAC1952.09c,-0.7044095468661032,-1.4435656952445273,-0.5553800606462974,0.24162501095545352,0.9452880829370094,1.9525534404060003,0.7259011142558073,0.010829776803228323,-0.3292906617810948,-0.8435514608194766
SPAC1952.11c,2.2103848456963746,0.09206610519476083,0.23546129191597362,0.16176494284697987,-0.7294495167666449,-1.8381427594060722,-0.27769835951637084,-0.07562518614726578,0.05612834053884374,0.16511029564341953
SPAC1952.12c,-1.274800389093914,-1.4353798230760846,-0.20243544771528346,0.055483457946731006,1.2078016960351303,1.932733013763315,-0.2493433289196705,-0.0926995734218471,0.07281567353939233,-0.014175279057770232
SPAC1952.13,-1.4682050011568357,-1.4511550122582781,-0.690272199713935,0.0772072365891094,0.2974678277706772,1.4983726247290414,1.1424171632353919,0.7443242975166903,0.08627474551077173,-0.23643168222263528
SPAC1952.14c,-0.3012339104175226,1.4127047775364354,1.3560432309067088,1.0012736392384218,-0.31075092988049924,-1.6314013276236368,-1.1040647311415515,-0.20262657747246537,-0.23220257719733892,0.012258406051447384
SPAC1952.17c,-1.2652325386107033,-0.8156435223588129,-0.034910467273486144,0.9924269890633243,1.4708222978552703,1.4100119314845945,0.30405155779410586,-0.5032822188489807,-0.6439781082835478,-0.9142659208217648
SPAC19A8.03,0.6195492591375323,-1.5897199161158664,-1.181838467653263,-0.13072853032048096,0.721475850009511,1.7846334476704602,0.6276393555636037,-0.020990758935077097,-0.07527884692927539,-0.7547413924271441
SPAC19A8.04,1.8136608760468709,0.8062517433367323,0.8936161908379574,0.525086774774909,0.17298577816554334,-0.33364583833086836,-1.1040928778716144,-1.0451447843861295,-1.004895907066291,-0.7238219555071106
SPAC19A8.05c,1.11209684800363,-2.1361652647342115,-1.0840987193009026,0.5472101115329614,1.0389990459936673,0.7610769314419347,0.07965790156140261,-0.21129067957653438,-0.12376714919712314,0.016280974275176104
SPAC19A8.06,-0.16836562212634615,-0.8561897344021708,-0.9397471970681319,-0.15316472953048402,1.038873228661454,2.3797213270269832,-0.09362706307541,-0.18288382663406558,-0.4061364892270136,-0.618479893624815
SPAC19A8.07c,-0.1344157789513542,1.7478083151699064,0.5124345587198875,0.14958068754249482,-0.6126701369229909,-2.230993337329097,-0.2291453763745786,0.13674903988700604,0.3308310916468309,0.32982093661189377
SPAC19A8.08,-0.8764741825675394,-1.0551062144746277,-0.8680999044711418,-0.3504666774309798,0.1535756283990271,1.0853713365447093,-0.5888224556914781,-0.3655147450465946,0.9560409818811082,1.9094962328575174
SPAC19A8.11c,0.4451119448705645,0.25505270675528735,-0.502054570242091,-0.10339024502614597,1.467087021720259,1.744290241697606,-0.28498161517651077,-1.2486595550555883,-1.070642099200587,-0.7018138303427933
SPAC19A8.12,0.3707335479917091,-1.1655309191945629,0.19801485820519116,1.2049006049852995,1.0181611519567833,-2.1054061024868465,0.3520581945141215,-0.015391188308197284,-0.3811983594871819,0.5236582118236838
SPAC19A8.13,-0.7047745860707748,1.1397594676598708,1.069486931982953,1.170081923779014,-0.047968664643453375,-2.045340919094092,-0.6803980630804856,-0.1276076354535303,0.13196884076122842,0.09479270415926995
SPAC19A8.14,-0.9230340408810624,-0.6195763537974469,-0.8594153771609505,-0.45226927497402053,0.022431596472118405,-1.462979945586336,1.1605658456341106,1.2425689561218372,0.9476036532200123,0.9441049409517382
SPAC19A8.15,1.416318757239815,1.1699634010034274,1.0462863730337066,0.34379017392796507,-0.31529813162560977,-1.7318162760400875,-0.9258456850894928,-0.5286228669211811,-0.4168050710088397,-0.0579706745197022
SPAC19B12.01,-0.11740930350833197,0.35334571856703023,-0.403418264455322,-1.0041870957228765,-1.3776245834137528,-1.1423063484516982,0.03350590021592064,1.0919412341854229,1.3103004357406085,1.2558523068429996
SPAC19B12.02c,1.8214218692172337,1.4420458217808003,0.06305346217166771,-0.9392944011426708,0.07820866195832986,0.4660166398445493,-1.204537137852646,-0.6943514977287847,-0.6330316180699703,-0.39953180017850926
SPAC19B12.03,0.37905148978624464,-0.08234799957306893,-1.2213469091066718,-1.185171465534887,0.11688832373153317,2.2185736290772176,0.693251878486797,-0.19127583301692525,-0.02060246404831708,-0.7070206498019228
SPAC19B12.05c,1.1140283754743996,0.7452013792467295,0.9142128836307732,1.1436250021009302,0.6322031816519603,-0.33171985884450905,-0.972938015295196,-1.2277314492057732,-1.1850689327803297,-0.8318125659789847
SPAC19B12.08,0.4985514444129573,-2.0378333227456076,-1.269684566080737,-0.4355764416499974,0.07482141319172458,-0.15347412228056112,0.8905875300907421,0.7783406570674146,0.8420143333938198,0.8122530746002452
SPAC19B12.09,-0.428355449234574,2.3049923094747458,1.2224178452288343,-0.47975658479841865,-0.4642542578511822,-0.7996478677091773,-0.31973681829515965,0.18536931297210163,-0.4655437935664918,-0.7554846962206764
SPAC19B12.10,1.2156040545750437,-1.9875820089154013,-0.8423193017109291,-0.09992316174184908,0.36233839627018993,1.5609173240828824,0.3831149352133755,-0.25592034041443,-0.2569646640846384,-0.07926523327424126
SPAC19D5.02c,1.316865600037814,-0.8509973412966928,-1.0405569324859092,-0.5950147510699288,-0.39239294694190247,0.4062225628133632,1.950054182476926,0.44134612138760776,-0.729829442571913,-0.5056970523493655
SPAC19D5.04,1.2613540744693452,0.010256435846639524,-0.19706280103910478,0.7056434912476591,0.42699423840875633,-0.7719397374284234,1.3005667635812121,-1.7868695374122177,-1.0906192512789625,0.14167632360509885
SPAC19D5.05c,-0.9733422866211955,1.7977764994741818,0.32211407344379145,-0.4329763530351428,-0.8056173281139862,-1.6689370506038996,0.7000091982934498,0.7297980593330236,0.25926711825325194,0.07190806957652504
SPAC19D5.07,1.8023000539695264,-0.7096514431615625,-1.0144556673622078,-1.1724567661706187,-0.27449721687780954,-0.9065628278620459,-0.07675504845945955,0.6281744767806015,0.687723169510329,1.0361812696332469
SPAC19E9.01c,-0.2563050220003567,-0.9421061399780553,-0.9164622664576252,-1.2737514226404163,-1.0588995358640576,0.4543992695066586,1.2597309585946377,1.2554863777834369,0.7651953035849861,0.7127124774707922
