,prot,prot,prot,prot,prot,prot
,h0,h1,h3,h5,h7,h10
SPAC15A10.02,1.07567899354528,1.1484952171815335,1.4154629460951433,1.10626521248159,0.8123807086794504,0.8484989540262126
SPAC15A10.04c,0.9989394474843544,1.2940257749337367,1.0616164765026468,1.0443137019423634,1.1075591239910767,1.1200842136094098
SPAC15A10.05c,0.7914972599364979,0.6914499166561331,0.8000588985894419,1.7654610457110431,2.0933126452519764,2.252437068109467
SPAC15A10.07,0.9044145639938717,0.851591941637016,1.0311245208769109,1.07675662702221,1.5222707658351602,1.75058608319082
SPAC15A10.08,0.9945467963946314,0.8944752071548137,1.11891258914876,1.0382853154129368,0.9390018908085259,0.9155366986307523
SPAC15A10.11,0.8607111958644597,0.81217086370495,0.8934897594711139,0.9767466672342436,0.92212805406509,0.8873210927358185
SPAC15A10.13,0.7123683583078577,0.7184852643535704,0.8719563833671492,1.13924258633269,1.11677317920709,1.0197311879183726
SPAC15A10.15,0.7973913841184984,0.8686334169157797,1.012606420873525,1.002941060609779,0.7372451040214524,0.7567211962730304
SPAC15A10.16,1.0594785637711999,1.08441008802709,1.4122078557050937,0.2762095298627633,0.44443343615652564,0.281381461040831
SPAC15E1.02c,1.7952938893912431,1.683542935772586,1.2437074996429642,1.1707251456991776,1.4937600316947233,3.221145359062783
SPAC15E1.03,1.07735352939009,1.1340950688924465,1.2389458020768898,0.9419666887217959,0.97391235174375,0.9291933265323856
SPAC15E1.04,0.879954399525035,0.7978057806572142,0.940975239909208,1.1815911396193366,1.2126074538478266,1.0880270658906799
SPAC15E1.05c,0.5556266388676887,0.5853395835847447,0.8218137362286005,1.0823724002126507,1.049494295791147,0.8939640157471521
SPAC15E1.06,0.701121417533287,0.653041828371227,0.7196402699252157,1.063424830863046,1.1862719958981798,1.2614307439410266
SPAC15E1.08,0.9538049978616784,1.0095766096756453,1.1440579234538732,1.0497597327710533,0.9688508720213607,0.9715553197083094
SPAC15E1.09,1.5560953175243766,1.2816862746565834,0.8928872813333314,0.8012199088686617,0.8976820540399904,0.8358561209552585
SPAC15E1.10,1.3437408044704469,1.1701064013233766,0.9506327199242998,0.9581235885167828,2.13723111957056,2.09558675284023
SPAC15F9.02,0.8286550826699234,0.8242991093531079,0.8923011313931184,0.9589694221608678,0.8795208165272307,0.9139298073713237
