,ribo,ribo,ribo,ribo,ribo,ribo
,h0,h1,h3,h5,h7,h10
SPAC22E12.16c,4.07157250456217,4.005080322359928,4.945364032178955,6.633076030032682,6.79581414753816,2.1755477255988236
SPAC22E12.17c,8.008097023179975,8.8945133076149,7.913422282782685,9.386110330930723,8.119848525497067,5.1257444968243595
SPAC22E12.18,6.961010129815159,5.5267087105142485,7.822620600104378,4.216761044322551,3.9016051677904784,4.2637914171667735
SPAC22E12.19,5.6446953034225915,3.8242994041842757,7.212026380772018,5.126164401505686,3.4898363005248947,3.8985180449324974
SPAC22F3.03c,1.7631377101041417,4.99071873299653,6.383914560981566,5.699263272827899,2.411977065150047,-3.108593062452072
SPAC22F3.04,-1.3899668281496487,-2.5117473415818865,7.9542375750583405,8.383028689794905,4.70074287960428,2.029482221665435
SPAC22F3.06c,4.649402268962031,6.566314600543445,8.667668675820071,3.680922375003738,5.316691175499685,5.39305332306257
SPAC22F3.07c,10.029382116524209,8.731852579636632,11.76347633809576,10.010858084401702,8.939478747455174,6.796473663144581
SPAC22F3.08c,5.317694946405763,5.975854955616968,6.522747214374069,3.692507644905018,5.245977179699231,4.868696186038747
SPAC22F3.09c,5.121361502880903,3.0402892294182493,7.806247077804665,3.6236566140099677,4.140514544584884,3.4184173614189373
SPAC22F3.10c,4.734779717736813,6.359841767855477,7.892816368191858,5.002650199283748,8.01383221877308,5.966395578836831
SPAC22F3.13,5.207779942299049,4.564651704320468,8.321441299202961,5.929826274649369,6.392989187885533,4.9416036177572344
SPAC22F3.15,6.446441617321183,4.415811706430868,8.068239603818144,5.974732270646259,3.5015885545873413,3.451692920767426
SPAC22F8.02c,6.025453205188099,6.813170264135569,8.32445999477944,5.635463500932252,9.823516216253212,4.597093054498404
SPAC22F8.04,6.546750138477269,8.329286710041938,10.536744535106932,3.381171395449424,7.654372424637279,6.3266373376536675
SPAC22F8.05,9.408813134681353,5.505417261630402,11.510158655639204,13.273239544667959,7.214249678069452,8.107423823870954
SPAC22F8.06,6.1374434389790835,7.785075693681158,10.996623126104366,7.885562950910185,8.001209432797152,6.527974911501033
SPAC22F8.08,6.435471967249423,7.791216569911474,10.630472400024614,8.3809965516509,8.652118556164725,7.175083698086293
SPAC22F8.09,4.643397346761505,7.8768880302380895,8.726408084524893,5.463117419211648,6.284539129264085,5.128268303258699
SPAC22F8.10c,4.110868995021239,5.0942433179113955,7.184570925792313,5.9326297144141,4.133682681647131,4.396503487221971
SPAC22G7.01c,7.0234005360576575,7.20116527508281,7.39433852665437,7.664671032318529,7.961514529564847,4.726935551315466
SPAC22G7.02,3.0721946183179027,4.434153227996989,6.624703571989001,4.9995236157058836,5.350782365769471,3.3262055663416965
SPAC22G7.04,4.02234847372795,4.1244558886295355,5.466143664567598,4.109072401616254,5.631396762444706,1.625071853315319
SPAC22G7.05,3.5164882893245,5.606815906484844,7.284101619450051,3.0724104335673683,6.029545739333956,4.4358632399175395
SPAC22G7.06c,7.076353966485535,8.453004116633704,4.80794752790919,5.124831620497685,8.046872436416352,5.691886677067872
SPAC22G7.09c,6.091791076166064,7.002516661123502,9.204877748538555,5.289005766649231,5.560994480183253,4.342603317313707
SPAC22G7.10,5.165899275055,6.772209083453611,9.203575794557038,6.76184015444131,7.266502106944113,5.5728597892249905
SPAC22G7.11c,5.9391584727936495,4.173873142245074,5.332687478451511,7.13129679610234,12.080441665675721,12.95240060724255
SPAC22H10.03c,6.864286358301725,7.121101031974492,8.081389373596435,6.460014423016963,3.1465458017430783,3.8945829707032527
SPAC22H10.05c,5.592427192177018,4.712796810856586,4.813740729529651,3.3029166220072925,6.278110520354355,3.632697276280341
SPAC22H10.07,7.37577227155501,5.199670698541925,7.257952729423539,3.5934971444777757,2.39485528748328,1.0770446768465483
SPAC22H10.08,3.730240207563358,5.86062982484259,7.950249614005435,5.512027020691383,4.49202955750641,3.511416285988804
SPAC22H10.10,4.962564446974719,3.5901266874278055,4.4914088067961035,2.344488632734084,0.8684313759682227,0.9690418662186759
SPAC22H10.11c,6.490012901653445,7.512124858359043,6.795473889592072,6.180293272280554,9.008845901027707,5.412353057016974
SPAC22H10.12c,9.002645695912118,6.805491816983791,8.931363929607201,10.412417252666058,7.72765271945687,7.206774924804125
SPAC22H12.01c,7.841329537768335,7.6616245007321275,9.334147969694484,10.502612482315493,7.1653056877154,6.992049468862772
SPAC22H12.02,6.702963369394076,6.6172710709808795,8.635141222448562,6.889194514116477,5.593738677477717,6.329012350586238
SPAC22H12.03,4.576359266509,3.4718554079999118,7.988943110221534,5.6166041904241775,4.547974118896697,3.6732357945356746
SPAC22H12.04c,9.49959137281074,10.479984827004266,9.285605674107911,9.249317584561718,10.450972222852275,8.095730759622619
SPAC23A1.02c,4.512451181141028,5.981120688393839,4.99995575939103,3.171886563776225,3.4146285581058002,1.2399523276831532
SPAC23A1.03,6.549648774469476,9.910339447015573,9.457584997835399,6.482340572862729,8.510935311217393,7.951095630367165
SPAC23A1.05,8.692173847862177,8.116382480387736,7.60541681077859,8.66604277353402,9.668379332675142,6.520704916301355
SPAC23A1.06c,6.065687666304965,6.853457749285955,7.276268511225057,6.347709345889508,6.229883374924765,4.130997124603781
SPAC23A1.09,6.99115193479102,6.890736671984848,5.755288642997447,5.899583878446351,8.030615542727027,5.596811955449194
SPAC23A1.12c,7.386666527110858,8.18526171838076,8.761453472161566,8.448342682810548,7.5190944162430275,4.990415666193202
SPAC23A1.14c,8.430374963571168,7.071040683914577,10.70080932276996,12.027198171908564,10.108105996530464,9.13128693462788
SPAC23A1.15c,5.9949255195436875,3.189626087396031,7.089348455497074,7.318250534572847,5.624379527955187,5.423297920917646
SPAC23A1.17,7.976264223711432,6.469255251567163,6.48706943654858,3.98761281579512,5.887598172014641,3.789719338515479
SPAC23A1.18c,6.432146143533308,6.99723885164766,9.16893947593759,5.420128918277349,8.22811821280265,6.792859530342336
SPAC23C11.03,5.920769399087824,7.326634153656078,5.175820825108419,5.9449459347405655,7.002044758122343,4.420436022863946
SPAC23C11.04c,2.6087063851283228,4.79179410612162,6.918452631715798,6.956507274985259,6.553711492296267,4.441416623848531
SPAC23C11.05,9.388383885479886,10.69677467219424,13.144851510423894,10.691087403413704,9.582337026678365,9.221134163496037
SPAC23C11.06c,5.968634412672882,2.754837553680972,4.733079521181278,6.102625113754147,9.976023895362706,8.510408291822648
SPAC23C11.09,7.8912969060854365,7.1776569348138475,9.46423452811479,5.562739750025212,5.6156366525081785,6.121575493878956
SPAC23C11.11,7.538117448418242,8.79857512720913,9.374767867740754,9.811116141122506,11.319215915878667,7.95121442020938
SPAC23C11.13c,8.929176602723945,5.793993345233795,6.824890248785771,5.90878482618468,7.068838485949653,7.770138745064071
SPAC23C11.14,7.453359752631783,9.680907173155456,9.261402183346926,8.524047914499889,7.8320386642524,5.683556029926586
SPAC23C11.15,5.891102096815493,5.192752683941989,6.988690425495285,5.382459540224746,3.9668940118082245,3.37331305056277
SPAC23C11.17,6.204085120825285,6.945361729339789,8.326427345800784,4.9628473381699045,7.656829595413861,6.685278781379194
SPAC23C4.02,6.773733420737104,7.745956959282657,7.101284541220243,6.75919106631034,8.090818130491995,6.167023659990561
SPAC23C4.05c,7.750787826602115,6.313216219583287,8.669481676248346,7.791446782168429,7.848730067743505,8.392294082282392
SPAC23C4.08,8.596361301117568,5.962999578717012,9.646321025601367,9.778071702734954,8.177824628775692,7.2389109308326685
SPAC23C4.09c,6.714808185266431,7.124320183204675,9.837172296914762,6.106871316018435,8.031528781988873,6.354846888787894
SPAC23C4.11,10.591815722845828,7.93962727230154,11.757284194518599,11.265516651553268,8.093611177264833,8.557477897489695
SPAC23C4.12,6.54483428001597,8.028565573972108,9.717105132916327,8.270680071120157,7.5396326296033775,6.962632861828757
SPAC23C4.13,9.483904986318395,6.559137528316176,9.444087955917604,12.18278645162173,6.074979351469011,6.313806062394077
SPAC23C4.14,4.506346155190609,4.822685435009883,8.419500314635648,6.8692538067043545,6.741262841116729,5.04643359893676
SPAC23C4.15,8.117132155912477,8.82544852097927,6.925756195544164,6.650791929664825,8.439759681072218,5.407900729753101
SPAC23C4.17,4.569773014339153,5.799741375205717,6.3652298458419265,5.721902878872644,5.3050729990901395,2.3215427130753263
SPAC23C4.19,4.974214896157544,7.2513014761170975,7.495366411726836,5.315541872770983,4.928881385739896,4.024214590577971
SPAC23D3.02,6.031550399500488,6.251610326962627,7.846090632463216,6.341516161342384,5.323598359532026,5.039334873287568
SPAC23D3.03c,5.828960283479723,6.664104314753564,5.354041174888712,5.007360601015744,5.602404392563882,3.0317994343125747
SPAC23D3.04c,5.703335461132368,10.081016231852102,10.900321830775956,7.455829191138501,8.892776509763538,7.250390116010747
SPAC23D3.06c,3.4318054231000525,6.001776665321931,8.176503644896512,4.031412868749653,6.751450468476724,4.830238490776179
SPAC23D3.07,7.5268273861933475,8.546174525502495,11.536672557178854,8.743030463442853,8.920722814381598,7.425259320721127
SPAC23D3.08,6.559525846034505,6.326937870968374,6.839691480347192,4.568162526642141,6.3262583212401555,3.8365426381911267
SPAC23D3.09,5.861969384061058,6.234265918560389,7.377108584710765,4.577572935754035,5.8189409633782185,2.3044692026017755
SPAC23D3.10c,4.985994321306486,6.832903642708661,8.394503138757127,6.125842835179901,15.178534273227447,12.815841929303987
SPAC23D3.11,7.218247211565137,4.619733845584466,5.43814045994532,7.517824962019697,9.532587546811753,6.527299186046695
SPAC23D3.12,8.532374443858673,10.250561841670557,8.404224004313825,6.766980451741,8.149663760170847,5.11396047321551
SPAC23D3.13c,5.612884078492811,5.295953212112651,5.417275254206436,5.6364661875406314,4.507068727075917,2.2002889329673616
SPAC23D3.14c,2.3177884849702948,1.1189064026523718,8.645180155259888,9.856400204461856,5.2679823954540135,3.9711057062147552
SPAC23D3.16,7.667416638425523,7.603800871563816,8.30070098298822,7.809832245576692,7.099308128359426,5.361267295043826
SPAC23D3.17,9.283935301305954,7.328166094250536,9.247928560195149,8.210632918909468,6.652113469593077,7.687629024057274
SPAC23E2.02,3.473359830973506,6.0031765895134495,8.238043167869273,3.664197298141683,3.0907396240842835,2.138244348697086
SPAC23E2.03c,11.490640948646972,7.773156983679115,7.441037850109411,3.3162091716502435,2.6022130379839137,2.8319939255428532
SPAC23G3.01,7.551243793608621,5.86848175460566,8.887711008076147,7.220760801311924,4.17894595371571,5.62004692690342
SPAC23G3.02c,2.930450183014983,2.3324905448082736,6.182854789139977,1.8629896023847754,4.323217781952801,3.089389692998632
SPAC23G3.03,6.157167263857733,5.186324211621412,7.8342235310355735,6.4324632171331215,7.394063545765847,6.672689972149033
SPAC23G3.06,7.43628831864728,7.191842770994592,9.012282186671797,8.195712440681689,7.580421569587258,7.5681798310077
SPAC23G3.08c,3.1656601941753664,5.1411098797651364,7.035241799448046,2.8489775374768858,3.697451758883173,2.815339591674392
SPAC23G3.09,5.572424588396027,6.47381996644479,8.460855448424399,5.353540803136272,7.332405895897457,6.404816501813346
SPAC23G3.10c,5.283586835194182,7.602599634296642,8.397310824633832,5.475962772495639,4.8544014155938795,3.796686777614535
SPAC23G3.11,5.8299972129030095,7.496952177932563,10.372328570547449,8.302718494543553,8.536241760790006,6.787189186510672
SPAC23G3.12c,3.4983648040908535,6.950243810435971,6.682678373334085,2.514156492076225,5.769335843787861,5.592993567088689
SPAC23H3.03c,4.4452273512553075,3.813442150338675,6.413683169013359,5.917073535393339,3.578700538351605,3.9506430626852995
SPAC23H3.06,4.486732606270467,6.10562727566176,8.141611408227126,4.137832451825464,6.043363804018748,4.9279954291200205
SPAC23H3.08c,4.285231024847545,3.7566644435284324,7.399908978672843,2.750883430291644,4.024729349766438,4.5970011363742
SPAC23H3.09c,7.0005982542593275,8.412423845072913,7.943950978043917,6.65810188441453,6.60114404707997,7.452126179266553
SPAC23H3.10,6.678858729919465,6.168021805828907,8.998973889876469,4.169240087726183,6.767601669220777,4.809431075679501
SPAC23H3.12c,7.119012787084632,5.279629056434084,8.43744676153527,4.736191260570255,1.3151569471509075,2.681844626617486
SPAC23H3.13c,6.6234456451230574,6.592918914951334,8.023443762104897,6.697490032898126,7.505795365879529,7.2829432744077
SPAC23H3.14,3.6004062745497514,5.889904983047044,6.59193116630027,3.5792679249013384,3.3019617576970033,1.4944148191537676
SPAC23H3.15c,7.35259323576268,6.401673516205314,7.385329007772422,6.597153091758375,12.754890820678266,13.23290721019347
SPAC23H4.01c,5.001398846908699,5.734397280201991,9.07099972273387,6.616066310442901,6.0613714587406635,5.4843982874374015
SPAC23H4.03c,8.099274428556562,9.437574309388287,9.284718470573006,9.434757209274222,8.117954902199832,4.024010419024576
SPAC23H4.06,10.451369904592065,7.491464942428488,7.188220559928016,5.335169851876763,8.931449717930738,6.168425989493647
SPAC23H4.07c,6.133856796055363,5.414301447585417,6.19204584713291,6.6753107578213715,7.001162940627403,3.722272362384076
SPAC23H4.08,4.219161600667387,5.789382652685092,8.104426998454167,5.916949445420911,6.500139143770129,4.843154376792519
SPAC23H4.09,7.3134553475525825,6.97563508487772,9.509862887773245,8.719052608608743,7.136661072278573,7.451037258601267
SPAC23H4.10c,7.523448531183297,8.910868141472095,8.849036396655054,7.831820150307957,5.982918981017444,5.045003393908013
SPAC23H4.12,4.482502288588586,5.844286931768912,8.622998077402688,2.857301192300394,6.590431239385737,5.23714842604044
SPAC23H4.14,4.315599707684328,5.3118552519262305,5.42187434135133,4.1775936043912525,5.366645798588857,1.8419001546395508
SPAC23H4.15,4.916574541221812,7.5768951155287745,5.561311691677458,6.391051980410026,5.550065922085038,2.1119581265140206
SPAC23H4.18c,6.011308826400719,7.821985353872979,10.0483361805173,7.374112418805144,8.673762062908219,6.856300779317776
SPAC24B11.05,8.380238213791067,7.034732636969591,8.518465681489719,10.860457581635078,8.275148991776211,4.646744946460673
SPAC24B11.06c,7.128897624312715,8.153821054516973,10.351979263411396,6.491394252863592,7.1910377524054265,7.534389315550933
SPAC24B11.07c,6.41263162457336,7.434058701782458,8.28548336019947,5.182465554030616,6.073020380225411,4.249823704697887
SPAC24B11.08c,5.296948245705962,7.417263844439069,8.71977551062949,5.862682000002924,4.1871818377332675,2.8818974434126976
SPAC24B11.09,7.788469712620801,10.050743507302892,8.321542701714103,10.794696469095223,9.58848751259366,5.780866272693314
SPAC24B11.10c,5.180124292107974,7.064846605281957,5.726688724089925,5.144813634610383,5.238379705778454,1.9004630822772393
SPAC24B11.11c,4.974151366186454,4.219823619993278,8.154962863901352,4.611465352878712,5.689974886642722,4.036096035445268
SPAC24B11.12c,7.2391203797453345,5.605437965009959,9.961570681601641,6.699416218415237,7.170408376998186,5.529018748084081
SPAC24B11.13,7.5196869720068005,6.936924357104184,6.024234772839544,2.0567890709817056,5.379792105287854,5.244803081579538
SPAC24C9.02c,6.332519017650458,5.801188504673763,3.380154234728489,2.16187940574948,5.902121099420238,4.077942065667657
SPAC24C9.03,6.924418966820845,7.341284154727429,7.127065629690145,6.924877394701426,7.805758343993627,4.36931937119064
SPAC24C9.05c,6.019965783934744,6.590385381965578,6.8029035508835545,9.785828410242013,6.172312552615446,2.9107282067681184
SPAC24C9.06c,10.726575735522378,7.742190538817758,11.875310423717021,10.732142880187252,7.296809757022411,7.84975038414345
SPAC24C9.07c,0.9740478002067511,1.0976180579031387,6.987990081792363,11.822092620294042,5.974431247697586,2.9323751871546695
SPAC24C9.08,9.064854175652235,4.484739333406328,6.383445050798327,6.3855467364274086,7.45539372042398,7.264085921456292
SPAC24C9.09,4.656137790427938,5.396379503665251,5.917335951449704,3.711699673948272,4.003197533707666,2.0494279527557193
SPAC24C9.10c,7.094070245712747,6.556480750951124,5.646775166061868,4.616002105499697,6.184062834905418,3.795099168775045
SPAC24C9.12c,10.053477741709443,12.299743333438395,12.394384343644097,8.315790837756463,9.123480127017958,9.32629318240123
SPAC24C9.14,7.325711735833814,3.739855341089448,8.25756898133444,9.444345042966782,5.620873299790422,6.07017798054545
SPAC24C9.15c,1.7322015681100704,2.2817679416868843,8.254480815464913,12.301634406812438,8.610625972946885,4.4674830612546295
SPAC24H6.01c,5.626711718333683,5.674084714001609,7.180699596330237,7.60807517552408,5.922308262123838,2.765145962875991
SPAC24H6.02c,4.713860124312527,7.796526313823956,8.01019872139053,3.097311355118155,5.711926505285314,6.078709823298906
SPAC24H6.03,3.365523095180197,4.405938892401191,6.989513116795972,3.4530266301907724,4.323681645464608,2.8374389758848864
SPAC24H6.04,8.865756635003546,8.58120253667708,9.8952010194395,11.105192744265452,13.139913904829527,7.75780347182799
SPAC24H6.07,8.499585030119638,11.663925856449202,10.829526284296241,6.640665447469302,10.067522318722455,10.113967153386724
SPAC24H6.08,7.481843407081584,5.442681716466346,8.649734982567422,6.975538654810897,7.372083262027735,6.236421832860261
SPAC24H6.10c,6.47130763636288,6.401451572330592,4.9986972135466,2.8784122166180692,6.520863461614197,6.441564953178298
SPAC24H6.11c,6.636086533886985,6.7329551181113665,7.257272712095851,5.700145006489964,4.609026664033849,2.5480068819504504
SPAC24H6.13,7.7238358243645875,9.539344195322437,9.601173294919377,9.95829579527976,7.265860961532883,4.0661121980757
SPAC25A8.01c,5.518090425604922,6.896932250195911,9.49618331643079,5.292731259263125,6.713118200870969,6.17198453073569
SPAC25B8.01,6.443318660284338,5.549884347925821,6.403404814676167,8.074938388858355,7.675461274893176,4.079929267007455
SPAC25B8.02,6.94456956168399,5.367311976003628,7.3941970885940576,6.278399471914286,5.985564011657467,5.644419753254087
SPAC25B8.04c,5.93412497412363,4.8094615270724335,6.043844325546592,-0.5970120399458205,5.045606501300132,2.810771095371024
SPAC25B8.05,4.773143030820712,5.372155606739158,5.63329970152931,2.166924985003636,4.7519711753262985,4.017069304022509
SPAC25B8.06c,4.170422332192834,2.839676915001148,5.611486603871035,3.3417442349034863,2.716874030788828,3.2604937100875824
SPAC25B8.07c,6.323091031990472,5.635857610708259,8.196639981491883,4.2444228980555,3.768247068522414,4.090540590125885
SPAC25B8.08,5.456907417069627,6.340512636247871,8.252751546641008,5.369785970532604,6.706669531064932,4.195395625042578
SPAC25B8.09,5.321542697927027,5.467287561761006,8.054229302960596,2.038894654531459,6.787452950121256,6.230712928862596
SPAC25B8.10,7.0632296737353,5.457753417013338,8.064079748748776,5.544635449396357,4.904632790610809,5.743797522905553
SPAC25B8.12c,9.453580232277236,9.607215348044514,10.498122388870886,8.603483367193164,7.521522850654259,7.834296512198877
SPAC25B8.13c,11.298265704848035,10.297385969197578,8.383708593050061,4.141088365805812,5.660035519523455,5.268896075990627
SPAC25B8.16,4.878700284787727,6.036508759256714,6.942095992651227,3.9416336862966705,2.119722437969154,1.9122107141079578
SPAC25B8.18,5.876293492486677,4.038304621168611,7.768386039780012,4.1981602862088225,7.426367316472309,6.824647483989885
SPAC25G10.01,6.93823981618293,7.628937216101769,9.234780018519807,5.084613278598432,7.097613215249699,5.603459163984856
SPAC25G10.05c,8.118393277689211,10.727937121753682,10.129843107844374,7.9128928057959165,9.381764390849005,7.704835064820788
SPAC25G10.07c,5.799870643047971,2.5676511951998564,7.2264925786944865,7.497124920388674,2.4026719116294815,2.6112117771233296
SPAC25G10.08,7.547169377127792,10.009512318215513,9.078631899667373,9.006548222830066,7.905728682515784,6.207459880747571
SPAC25G10.09c,7.511004467578988,6.864407118426136,8.89968706171908,8.469003947060509,6.274779400796652,6.501532836694781
SPAC25H1.03,7.418904670494358,4.671722086793459,7.826477007551402,8.65805170979501,5.818176602550764,4.961222456130448
SPAC25H1.07,5.218850707532634,6.871485773959119,9.687358900053928,7.384216965212659,6.546146358018492,5.648138869517594
SPAC25H1.08c,6.800711305330475,7.876400222333797,6.021411231381379,7.862030072893004,7.692241481987615,4.956449453636443
SPAC25H1.09,3.5876638653020496,2.622657077122258,2.5997724084612392,8.733255253185028,12.611426615008902,6.631067713117822
SPAC25H1.10c,9.251561062901521,7.982299340706841,10.630355345283448,11.194297981685363,8.070221716584966,7.663617696535865
SPAC26A3.01,7.575614074113204,8.310235784441222,10.5636531283061,8.565914944147224,8.343744247872982,8.43083504111496
SPAC26A3.05,7.490581831939033,8.574714019808727,9.375873565490677,6.827423186533057,7.702381117808642,5.180343326525425
SPAC26A3.08,8.364672821723092,8.128974570890374,8.169894056264054,5.732226989341681,8.432013935021,7.387100276194768
SPAC26A3.09c,3.9547251918891244,3.884919503216037,5.232829932421757,4.59192845280595,2.8667674602536195,2.0396919304451586
SPAC26A3.11,8.338845909107869,5.981501522382436,7.411728734523085,6.778770517822499,5.82693027072674,6.150997314415884
SPAC26A3.12c,5.0537646388608835,6.421229880351124,5.446164338867791,5.037114354533451,6.223253272851312,2.9600986617056577
SPAC26A3.14c,10.065224899122795,8.60609341367205,10.387927800730463,10.035639632170861,7.5975774659730755,7.202532089168923
SPAC26A3.15c,6.505070320601161,6.551300790758237,7.535562122861122,6.434267212328332,6.242475653770179,6.377714665671794
SPAC26A3.16,9.07649990168807,6.6849805928609065,10.062780199201338,9.195749250587792,7.592355782183163,7.974568410314194
SPAC26A3.17c,5.473910862560925,6.311066581980151,3.9488625941024567,3.4582514172263137,5.915425239365138,3.003664512378179
SPAC26F1.01,3.8908668841324356,3.922050766423103,4.194175333387294,6.6608002198801435,6.477050615449437,2.140151688668944
SPAC26F1.03,8.971061643496068,8.820926708432044,9.713819430036736,9.230609465621116,9.223734879787521,6.200961582907237
SPAC26F1.04c,6.052630133864811,6.628326308280203,9.23090630080444,8.112378418122336,9.81533904803854,8.414959225642091
SPAC26F1.06,12.904025580205163,11.286482898561133,14.300946385786617,12.846445906225702,9.104365065850244,11.101899734912791
SPAC26F1.07,10.525130281967378,6.437714381724082,11.769933276458051,9.911442626467776,10.010192489628713,11.256303656171413
SPAC26F1.09,3.8792215949215945,5.743908467934112,8.604468619949802,5.397264748422162,5.517065411976848,4.667395399532596
SPAC26F1.12c,6.421644903308447,6.860567060611746,5.389845658028609,5.473397696330683,7.505820161586861,4.649219659005183
SPAC26F1.13c,6.9223277566789,8.728540164078535,6.742153212975388,6.105223419059145,7.67915757884904,5.472468165016973
SPAC26F1.14c,7.844796327267336,5.769310198852638,7.731820835653679,10.790587820370735,10.300917176988868,7.839967530283497
SPAC26H5.02c,3.0314010808871044,5.201393522919213,7.708935897667651,1.6640662135621642,3.265219119374787,2.268495238445891
SPAC26H5.04,6.179856308908515,5.802101314126791,5.935254586521899,6.052609278190609,8.051053484361127,5.147147263055683
SPAC26H5.05,7.526264185561156,6.881303872541268,8.012397240095163,7.119168422010638,7.656320428119262,7.068661325107857
SPAC26H5.07c,6.7770811047029165,7.828067568148593,9.558660874295542,4.758624734525417,8.467914048201118,7.055718190371761
SPAC26H5.09c,10.440749218954435,6.282749345634909,10.821107125582161,9.491308282267308,6.482482749538624,7.6829662689643445
SPAC26H5.10c,9.830168136888886,11.293721722575233,9.257658775631324,9.057076040681258,11.437446010313913,8.189600155536105
SPAC26H5.11,1.3829432173440115,2.7631533875073253,5.758368677832017,7.449425616044263,4.229943659234543,2.806686629736651
SPAC27D7.02c,5.134527163167241,5.34621968176515,5.378994051478788,2.919569664292769,4.949994725968593,2.751112690485662
SPAC27D7.03c,11.90936280579318,11.258136460911567,12.606297544618641,7.897590527768852,5.928125515365534,4.949762365161963
SPAC27D7.04,5.468941375189569,3.683556036486345,5.654531339998272,9.188336422822362,5.886536788168775,5.8726690284772936
SPAC27D7.06,7.759431102584267,8.08907636657313,7.119030026999775,6.039556675309884,7.4552731804949035,5.3391786248942115
SPAC27D7.07c,7.990482645901986,6.956850253138496,10.177417938089894,6.959870775944505,5.805802600028725,4.523246156545291
SPAC27D7.09c,2.3989460642570095,3.471542304511664,6.834052952009804,2.7918626314541957,6.734074113287691,5.596687079647907
SPAC27D7.11c,1.5567429412948148,5.080399961940052,9.4423159557289,4.991496400622121,7.391865418370868,7.124463091995872
SPAC27D7.14c,5.330657507962394,5.431554095814413,6.081280025910521,3.47023607774389,5.026698044791354,2.037267144341686
SPAC27E2.01,3.678236220352581,4.687608644613468,8.228612083165745,6.801580532734112,5.253934607312142,4.223658142916041
SPAC27E2.02,4.794502268059233,4.999430478539489,6.035228541864674,3.3584959221367843,4.004540628471435,3.4772341686657966
SPAC27E2.03c,7.438867173050097,8.608228431208955,8.280692014627766,6.789204685585534,8.253031571479575,7.637131220304061
SPAC27E2.05,3.1809198267064063,4.961667898215972,6.157904282049524,3.8516216942115276,3.7690019627539946,4.130732032184725
SPAC27E2.06c,4.168543112947368,4.809249144286746,6.317266556573342,5.603018650211966,6.003277060724458,3.9639317902849664
SPAC27E2.07,7.241294895976489,9.050544775677174,8.702098117360288,7.010301893402031,9.302872616143404,3.7823026583389026
SPAC27E2.09,4.420449257765247,3.806592777935821,3.0367451310928666,2.4558216354085607,3.710366327928279,0.937030255503426
SPAC27E2.10c,3.626531296987377,7.106227907941752,9.230292249725649,5.041919399735757,6.528221364726879,4.3285265585488695
SPAC27F1.02c,8.969963234770429,10.34925014559309,10.861518488160812,8.884119210007874,6.690530071673515,5.3359362936985075
SPAC27F1.03c,6.260985822636945,7.5828022576314655,8.398731450700108,5.332956894782531,5.974223122738043,4.548658168217736
SPAC27F1.04c,4.139422499946143,4.409958090348101,7.139662279436627,2.9557049147336683,4.193692955238089,2.9674822610793132
SPAC27F1.06c,6.082678735679986,6.247891604806319,8.01903916956502,4.425102849982452,6.2224880957762,4.175081953960119
SPAC27F1.07,7.802024164048521,7.713477950372963,9.502792291789893,8.480505722728685,7.546521030051864,6.513495153085558
SPAC27F1.08,7.52626904330331,5.667045665497104,9.175733760422801,5.634369411177815,5.8049613747809445,4.3329299230577
SPAC27F1.09c,5.341980984319119,5.449093692063773,6.626691300410981,3.0835647202878174,5.239884730259735,5.803893470294405
SPAC29A4.02c,9.326321952325694,10.833558674214908,11.03775470864566,12.509766615999341,7.663736645578896,8.685119089924571
SPAC29A4.03c,5.913022341136628,7.643510257649454,8.849829211372276,5.879283962439672,5.377320061933725,3.443933533468949
SPAC29A4.04c,8.235261618346449,9.5438330138898,8.898497953296484,6.219161853774568,6.634859155858812,6.532585472862995
SPAC29A4.05,8.31320135811917,8.663672329790845,9.712747519220496,11.46458526016834,9.14331045795665,7.2118593057787
SPAC29A4.06c,6.204100820758341,5.453195155904616,6.6970423535584445,4.073113727598683,3.9370184576807272,3.7027619033515684
SPAC29A4.08c,5.747104904424218,6.605662368169777,6.8121471510159735,1.900605797985168,4.27955348414187,3.792721704552255
SPAC29A4.09,6.403497555759964,6.877375345595079,5.766960671646017,3.473397696330683,6.3131750873233345,4.5517318179456625
SPAC29A4.11,4.434227891086799,6.328005472095867,7.154470074303014,6.356674097347029,6.168212448085138,3.5904466355933957
SPAC29A4.12c,7.215344520639602,4.923016653121386,8.596404172810628,11.398685405295398,11.319093248910246,8.640513692838537
SPAC29A4.14c,5.759536464095668,2.845871564838515,6.550727950794006,8.155617813096267,4.038131358952872,4.341569297058355
SPAC29A4.15,8.283855873689085,7.839391006516613,10.520260608094361,10.533658679295632,6.110446748964937,6.755104167246942
SPAC29A4.16,7.39048069205103,7.303858224166387,8.263722076435394,7.868816777039407,7.088557189298337,6.0245798061313
SPAC29A4.18,6.771656419954962,5.753388486003691,8.694974291596596,4.358049302432932,5.625222702107831,5.831508131820236
SPAC29A4.20,5.0872505254178195,6.822699001690647,6.641370098962642,3.401296401171703,4.988202137195825,3.8227130824386846
SPAC29B12.01,4.937440715479471,4.376578281441916,6.722630501877548,6.0683384211225615,4.14587596128982,4.98797073005047
SPAC29B12.02c,3.666755020220649,6.4015534889645105,6.874884361640199,2.2897307192922747,5.757112360476204,5.269548140853002
SPAC29B12.04,7.6401245227868975,10.630473880169845,11.45325163020771,7.768160612623291,9.782157138650597,8.326537597414763
SPAC29B12.06c,7.185806720175275,7.443541292630469,8.51038337752988,2.9410766881049537,4.9278192870430235,5.198879014547525
