,prot,prot,prot,prot,prot,ribo,ribo,ribo,ribo,ribo
,d1,d3,d5,d7,d10,d1,d3,d5,d7,d10
SPAC1B2.05,0.0999759833135103,-0.008371610439638633,-0.29311908732720726,-0.1919798734170504,-0.06416656393101527,-1.4862184499477165,2.847392067939163,-4.474288529637345,-0.28884732408257285,0.46693659417316224
SPAC1B3.01c,-0.04901788451405839,0.20890061526232653,0.17381984930790997,0.056751128362306225,0.002993671188410596,1.4051821535632314,1.1684876364312053,-1.3749988649350886,-2.3796011254891427,-2.265784500987822
SPAC1B3.03c,0.8669808360131567,1.2068410503644285,0.4297189638143097,0.01655827386793529,-0.05390472077964381,5.019294473120569,0.22404511989909892,-0.28415641833439054,-4.116714860280849,-0.15779466455354196
SPAC1B3.05,0.11291059336659219,0.03699445014409425,-0.034165033385679,-1.027567493398368,0.06067157334406503,2.388157359739939,0.5265588099840866,-2.8988881769442605,0.4944248335519221,-1.4459594838112997
SPAC1B3.06c,-0.09772846928085727,-0.19338617325802124,-0.03733293629439541,0.01612413429286555,0.01848603066696336,0.8686646476807622,1.8601842694935984,-6.179013044210119,4.810676517910114,0.3783539238291347
SPAC1B3.08,0.06740545289673125,-0.05375640454751619,-0.1390412805843091,-0.20154550590072692,0.20481561984141702,-1.5000409123398577,3.1870683402208546,-2.4761889466070244,-1.985648121393536,0.5687313741464775
SPAC1B3.09c,0.15729925581933904,-0.06699685609462791,0.1031480008428185,-0.32561708804345146,0.3078116945059739,-0.6075811583498307,2.1558928215484467,-1.343186810135017,-2.6287862492284066,0.7354314787473859
SPAC1B3.10c,-0.062004894896655005,0.2716640394436517,0.015518099269150036,0.15619590986026416,-0.03136646359918721,1.6855098618073878,2.7319264306831927,-3.1572692198443497,0.7238525953663015,-1.623061308659445
SPAC1B3.12c,-0.06777418755615933,-0.055963414180886295,-0.4401299325806629,-0.24769133143409316,0.25691965587204213,1.6052274960369042,1.5893361439742204,-3.298313396921441,1.4700593555538513,-0.9040679044455855
SPAC1B3.13,0.21540726584765468,-0.23271992868819447,-0.2448918094787939,-0.19367722273187096,0.1724325759177592,-0.12426040872956268,2.0091478809629777,-3.1081802541383983,0.9531210738779965,-1.8894310157219327
SPAC1B3.16c,-0.2830992637690757,-1.1339675029160794,-1.8562275543932134,-0.061089438424309694,-0.053367068630596926,3.352168709990705,-1.3777023079075255,-3.1213255039299788,1.8457391360932918,-2.6625889599387866
SPAC1B3.18c,-0.0835382999256139,-0.2675859807895691,-0.2143423496836677,0.03215916233403074,0.004625637730327661,1.648458627029723,1.5998265921910395,-3.5790665293938657,1.4669366284316228,-0.8514325473850226
SPAC1B3.20,0.04954542970329795,0.4718089930053766,0.176751327420305,0.33157131609304713,-0.08358905695507035,-0.6600383300592894,2.2303052927348315,-0.7287078794560138,0.13550879040125352,-0.21083276163780162
SPAC1B3.21,-0.1328667207203172,0.36990747579905775,0.12600146514658717,0.15154695099598126,0.5541799019446949,-2.229015507515242,3.636527235535323,-1.3837470026672545,1.9238417528948872,0.140695760963224
SPAC1B9.02c,-0.051421424526666745,0.17826865370802927,0.04792707797311439,-0.13026527456540607,-0.4903676089423274,-1.25600222839281,1.1196926262254916,-1.5775000904808145,-1.9694956826088719,-0.4444874636390628
SPAC1B9.03c,0.1981451503133752,-0.18637326421768552,-0.11326855822989135,-0.3213276693188866,0.02292818048146321,1.7778942530822759,-1.010242676250126,-0.12672515865327316,-1.143747427525569,-1.2729470121932165
SPAC1D4.02c,-0.06338063863616061,0.47844479092535214,0.389219451929802,0.08877878638638698,-0.07814190203567556,2.0720669057679064,2.398453198305809,-3.0748866846437357,1.0617429772764364,-2.346644662984466
SPAC1D4.04,0.09246497722583111,0.1360346174775678,0.05956981692247165,-0.06567076787444334,-0.06791053667446062,-0.5307546355399735,3.1742404183755815,-0.3021324898478728,-3.977003469616915,0.43790998368007106
SPAC1D4.06c,0.1710062628042377,0.11120202985378608,0.5472295258232791,0.07308902721033533,-0.28956628171265686,-0.18101840845996442,1.251775072049358,0.07402579567843581,-1.5970767124953866,-1.9373287618745887
SPAC1D4.09c,0.440996938898948,0.5484669648481155,-0.3147318925022013,-0.8928670467180746,-0.15337591276003382,-0.836562752915901,2.765071142252502,-3.820330252375717,0.007341450964859497,-0.9957399089465451
SPAC1D4.10,-0.019669564569452902,0.24412996578264667,0.15854598013047597,0.12579905305207145,0.12723225535640684,2.2770865675072973,1.244650095349054,-1.0489865948300459,-1.2961543669454585,-1.5626951269519154
SPAC1D4.12,-0.08745707134244296,-0.0679295087890273,-0.23982726278510064,-0.2149694550810165,0.3827380717717335,-0.8681588032071357,0.8447884490007107,-1.6887969732209935,-2.2859190569908012,1.7421565653466329
SPAC1D4.13,0.12773150987478132,0.15415476396659922,0.004782535496521342,0.006382410648627414,-0.20738119269158356,0.7908695315329606,-0.6665792274412041,1.2290069719994072,-1.0523812442735796,-3.8507185602827207
SPAC1D4.14,-0.11269954201328336,-0.08555656262696551,-0.16867597699462922,-0.2554338967567784,0.22355080899192112,0.5809841894410086,1.8289221136443041,-6.724348990127103,5.818170321825116,-1.5192577129504947
SPAC1F12.02c,0.15793209937349229,0.08587417341965167,-0.11033195457617581,0.25881330160840244,-0.00046922917528341435,-1.0954263213809838,1.346118290390569,-1.1690451491273848,1.4551810364668771,-1.6864039791201435
SPAC1F12.04c,-0.16432449700529328,-0.3233698449378609,-0.05671056940309027,0.07560298174926125,0.10485065041940009,-1.1609269882941362,0.3630064912075346,-1.4372836654236112,3.202427598448627,-3.4051420101550507
SPAC1F12.07,-0.0926767012633501,-0.45285269294843206,-0.1934323595781295,-0.0009193888622591739,0.07856008303772999,0.010529262195730915,0.3785187132662262,-2.4768013511718676,3.3834519899526283,-2.4740980489006477
SPAC1F12.08,0.009201920879816639,0.03969783667541807,-0.03269801916351556,-0.025734457303160443,-0.06347701727445057,-2.156112403926762,2.614675382994983,-2.3386854403686597,-1.9356074397273473,1.1036532806418788
SPAC1F12.09,-0.0633335606421016,0.45139811689299286,0.38677778586680894,0.028175643906393266,-0.061144218106829906,0.11221047777888238,0.7656328817827998,-2.3937779261072003,0.1506628929603635,-1.7747994000225211
SPAC1F12.10c,0.523496867321125,0.30101619333324026,-0.27498639120185253,-0.3652214397410778,-0.42639745018570563,-1.6774217464187293,1.283698207653992,-1.6154928545752512,-0.25604489719115,-0.10513808115402234
SPAC1F3.01,0.14012218008328572,-0.13285662832210032,-0.12944577320015907,-0.5445764154930336,0.1299510810892111,2.044059936263605,0.40829126412232775,-2.2304235569099857,-0.48065752505263415,-0.8693013853687743
SPAC1F3.02c,-0.08736301054331849,0.24761201212940134,-0.14555361024198601,-0.8432056592430328,0.14395349917129063,-0.15820748030236675,1.076553194894819,-2.2022717412107635,3.3363720858965245,-4.84046725940965
SPAC1F3.03,0.050569080631044816,0.5224374681602232,0.8459950580274741,-0.4281704485114234,-0.4223146168586506,-2.2019999747664585,2.654276570694827,-0.5595700526625151,-2.769846914939153,0.5727532388801846
SPAC1F3.05,-0.22208161349704864,-0.48740250847236094,-0.25841510518340266,-0.0175353300143003,0.034895805453836415,-2.3048577563311907,-0.1415733577939582,-2.2216342539225193,0.9920095589476539,0.042895096969345126
SPAC1F3.06c,0.014263281752247253,0.07691740703203911,-0.30727663529030674,-1.8484538675161999,-0.008381706047122295,-0.832736954153936,2.8161307692525046,-0.917403713153135,-4.350833770578174,0.5618483318243355
SPAC1F3.07c,-0.005657354009768467,-0.04605337969045925,-0.08427624728476513,-0.28871202218461567,0.10272062996486102,-1.1737634572857996,3.1496437528115973,-2.2190824256635144,-0.6478796497258994,-1.3850798583776998
SPAC1F3.09,0.1174287313943041,0.17910774714784508,0.9024209684783896,-6.14007024624108e-05,0.03813873731263018,-0.6318414371159964,1.383275751673339,0.5419387747073365,-2.1424967800356445,0.47802702297884636
SPAC1F3.10c,-0.28926968710403456,0.07281328594747033,0.14229650865299334,-0.04813180382231988,0.10213765184638263,-1.4962351708191357,2.256925136855744,-1.709246787970832,0.12528320345461985,-0.012107299070216904
SPAC1F5.02,-0.09347415193834169,0.18485602568505033,0.5614525138001301,0.16966595055409117,-0.279046035208085,-0.7217402663138337,2.0057276391667216,-0.1365075714538122,-3.63920365964119,-0.5212071377690197
SPAC1F5.03c,-0.09747522490400012,-0.31743848403896097,-0.2162494766642617,0.07989755311496102,0.11019141520176957,0.7676874786471197,2.018702441190749,-4.204621609029295,3.2456340987636976,-1.6116523646146446
SPAC1F5.05c,0.0018046430489303718,0.24229283203851643,-0.5052939176487736,0.27967445270363894,-0.3198959442740609,2.1407441809510286,0.8577117836629373,-7.658073445728654,6.17404254290611,-0.6520757193311653
SPAC1F5.06,-0.0472482175934395,0.34258100049822743,0.3863981880838981,0.040788474371112826,-0.24200962404540521,2.0306593608416774,2.731763560449056,-2.420115736994414,-0.6945548686978542,-1.5598124409049943
SPAC1F5.07c,-0.12561802171426034,-0.1183288205851611,0.08363380739537302,-0.038557262322834275,0.15847510207718618,-1.0928821946343064,3.779220436374656,-2.419109747996047,-0.52695486572705,-1.7397447622660813
SPAC1F5.10,0.022539635584378187,-0.09758743138924257,0.1786339681409227,-0.09344104566653169,0.20571097664873766,-2.383481534977995,3.1566395297287926,-0.14628342350635393,-1.9885658420073522,0.011803733119597482
SPAC1F5.11c,0.08929983933099686,-0.12849308661295114,-0.02404001551672233,-0.37254234274809467,0.136561455575346,-2.2914185066269344,3.7857123500609076,-0.3946098033810346,-2.2005549073696216,0.29487590081560766
SPAC1F7.01c,-0.1241664132881665,-0.16977260945236883,-0.1044171242765566,-0.46494586039742136,0.1892045264754903,2.0132785297355245,1.4570641433116602,-4.81656454973996,0.9954318226037469,0.3459628047265273
SPAC1F7.02c,0.44963326130127235,-0.15689513358399187,-0.33633281395151116,-0.3786113449201868,0.11423643545010072,2.6109457730210517,-2.109976266949486,-1.5803600630891932,2.774730080233997,-2.988435271099469
SPAC1F7.03,0.10781689609668149,0.3188773317655572,-3.1514144628212426,-0.2613123333013019,-0.42751557440334986,1.0574720837772427,1.7419641284720644,-4.686098723491115,-1.0396455655393542,-0.8819033594867491
SPAC1F7.04,0.009817343916120741,0.11864626857446205,0.13916367436439891,0.16750309304672015,-0.1498866166527008,-0.500441988745747,0.4435553635722531,-0.5842470951641605,-3.3296785386325487,-0.8599592734184389
SPAC1F7.05,0.1616685676450161,0.23673272914106036,-0.7178180766783265,-2.1258913434309874,-0.7865924226300538,2.562770664853426,-2.3338857656427017,-2.6470710235489827,2.375265215725409,-3.284925543450969
SPAC1F7.08,-0.36737119046509825,-0.7851914746736706,-1.9923602567325878,-0.08347936449509374,-0.43995142031492107,1.696836261872078,3.186555235312505,-3.925844386672681,0.13678805252408655,-1.3571318031828765
SPAC1F7.09c,-0.3053717860525813,-0.007545035778353082,0.1995973510427953,-0.08456475331090041,-0.18073825496537888,-0.638269906540927,1.166381274392835,-2.33823441103541,-0.2384556715516606,-1.0762535248352814
SPAC1F7.10,-0.10175088177679803,-0.0814454831353606,-0.07633859829446221,0.20744867014096458,-0.046809017115745366,0.9439965866415445,2.3853252001078147,-5.149382213848838,4.30847344568285,-1.7253562236466768
SPAC1F7.11c,-0.3769162417816305,0.11181065739603846,-0.2407437666554823,-0.24212898740000435,0.5715795472608385,-1.5852988613641568,1.2582266298530635,-3.915969469833575,2.422538688766603,1.1552668558058352
SPAC1F7.12,0.031270955992227734,-0.22660252181168916,-0.07032202148093925,-0.20216181488391083,-0.35082932014664225,-4.597291304331382,3.5834514511055673,-1.3037670078014907,-1.0855791971834572,1.1785235344297416
SPAC1F8.01,-1.1358399050304318,2.8493100432750307,0.6779995955766864,0.03855455592909787,0.021156400615951754,2.8935621049635767,4.521908116284116,-4.012582280610112,-3.5618696546101685,-2.1224203021812666
SPAC1F8.04c,-0.15289894791140313,0.2917431084818025,0.46215263737022116,-0.06557848589300552,-0.07861258744479493,-8.040139551703165,5.991167803621588,-2.0167573317612657,-3.3055570526353266,1.9881760134739364
SPAC1F8.05,-0.35074498430941636,1.2324930399250875,-0.37187144691486385,5.336310182898607,1.7658496233265577,1.289089508165949,2.4149461390191274,0.4868919249015242,4.154209459115519,-1.4191220596990135
SPAC1F8.07c,-0.11986908601597604,0.23875801753852824,0.03364232933773631,-0.13193812775044433,-0.23965101457365628,1.2516692779147114,1.957070687866258,-5.106991039146388,0.5810581929350338,1.32442395679724
SPAC20G4.01,-0.14605461666371794,-0.13569768352288214,-0.1221442499157201,0.012827132888372644,0.006612577375989012,-0.11463063090207815,1.286747438871326,-1.4848827678152086,-1.537457833545651,-0.8633201513059641
SPAC20G4.05c,-0.05995144019785614,0.06929419027974948,0.29428294152703083,0.10362959251574361,0.4322539663367859,-0.03643653329793484,3.8520637643576316,-3.5692187410660967,3.1764650497447784,-1.660398824653753
SPAC20G4.06c,-0.11748554990086287,-0.0916588290287519,0.12379950154282798,0.12714007873097521,0.03154271731460476,-1.0498956785434626,0.9957832367432378,-0.3336204816708026,-0.0024649177389282073,-2.551522453511507
SPAC20G4.07c,-0.03130120223609556,0.25732640400303763,-0.26728451038442835,0.003149532965634555,-0.27483957080083166,-0.674731635590545,3.126059582484338,-6.147113205148682,0.01821608738145475,-1.3129300265845911
SPAC20G4.08,0.029922426658961387,0.23379918157792998,0.327900207419437,-0.15717945745402506,0.08916980632873589,-0.47084257207320857,1.737971802164127,0.03754121837496349,0.18594310135019576,-3.264247180217022
SPAC20G8.01,0.23890798040835137,0.24907548536102594,0.051967030380260536,-0.05212240139297893,0.1014592723215749,-0.1898990979550641,2.8033461031964855,-1.905503400976615,-0.9380267986119355,-1.6688055213239652
SPAC20G8.02,0.05457078936324178,0.25284326501014986,-0.20580634020752742,-0.04130055385474797,-0.05845849387511867,-1.196967295409813,3.1509539684259913,0.12152824978581567,-0.7779606360490146,-0.8359233069761336
SPAC20G8.03,0.7121253109526586,0.2106587033931376,-0.5094647033209864,-0.14999731135092592,-0.10460308215260838,-0.6554513790970944,-1.570574720477019,-1.1398565643632992,0.4272652194785822,-3.0548580595510177
SPAC20G8.04c,-0.09800658473904449,-0.24490121487947059,-0.07879897474716568,0.043873715874281516,0.26358693071610073,1.1710578280610608,-1.1243873021935302,-1.2857720364499619,1.6498264148941466,-1.4714785833534965
SPAC20G8.05c,-0.2121934311326874,-0.24388977464019213,-2.7359512595928592,-0.1637561852113354,0.16462334061958295,-1.4170410788613639,1.6968003417679105,-0.27409109367332096,-3.7443904809062754,0.454210691059461
SPAC20G8.06,0.07483891743575405,0.05839738066782356,0.09725214433747403,-0.2862406011395257,-0.5835763266209074,2.0485293432667087,1.5765686405447967,-3.613679356273341,-0.6781698446984743,-0.2648651575976473
SPAC20G8.07c,-0.14589565464671056,-0.37331540287385023,-0.2412571970702676,0.07667020408299371,-0.17345086789138606,-2.236499087299067,2.351516674488688,-2.174507622497254,-1.7896788720747008,1.017103217690197
SPAC20G8.09c,0.3618325518402807,-0.16036154466124292,-0.1830011269980113,-0.4102091151956824,0.10741353227894837,3.203016672660879,-2.1516456444052174,0.40473244312993906,-0.8144188525081022,-3.526216503368732
SPAC20G8.10c,-0.0841236602636749,0.13418790707383366,0.2366637676735976,0.14198528088856582,0.07722002436858634,-1.0250330564122017,1.783489783193807,-0.5742761466743858,0.2720324163438974,-0.6496673422657517
SPAC20H4.01,0.10075434069736439,-0.09275337498822653,0.10718489793216027,-0.30637837761197395,0.13399373525189018,1.4965128342838492,-0.055696999464110775,1.1531952694327492,-1.4524168264985757,-1.9274353831887518
SPAC20H4.02,-0.03399401483666489,-0.024348575627276867,0.12905676500672816,-0.16873691818532763,-0.11968706272440371,-0.3504286639384331,-0.3221157242774586,1.6292149687365,-0.739693366289762,-3.108444042359322
SPAC20H4.03c,-0.10469995227727735,0.0864459563917247,-0.12267178458059094,-0.6571099629084182,-0.09852640669297097,0.5011485144802235,2.774813187073887,-5.044641786259982,2.770001663333901,-1.0033368142371542
SPAC20H4.05c,0.18141338528941892,0.10158304847644417,-0.2577359591339908,0.11585141345838118,-0.2645843946228104,0.8196120602014654,1.0395454318407262,-4.258248307206841,-0.6754079175268659,2.228207053861857
SPAC20H4.11c,0.7571682859221975,-0.3533969091387572,1.9770119522589182,0.25594260731157226,-0.16974478354580835,-3.236308800865377,4.596083017078327,2.9467166695847826,-3.3558055677957057,-3.6709150105294803
SPAC21E11.04,-0.16643606368413194,-0.595732742775038,-0.171216902335769,-0.03800810873206506,-0.0049643052279729205,0.0749607637724301,0.8531821264916655,-3.9265623319221508,2.4821648827046348,1.0398020103901757
SPAC21E11.05c,0.3901430933004594,0.6896873801836687,-0.19412850931451547,-1.188098093950963,-0.11187185783688192,2.4707257247208396,1.1195389665974034,-2.053826412577642,-1.4480896761051962,-1.644373025167543
SPAC21E11.06,0.007286446106256034,-0.08259544427399458,0.17788337578598895,-0.13994906398660822,-0.06262952514220403,3.224816444452597,1.5292110361035611,-3.0879119725665767,0.5022323265898008,-0.9759653197136782
SPAC21E11.07,-0.08862827383048968,0.0513930484511598,0.2771355332940668,0.38405385808201736,-0.01675700628141974,-1.2647516380656372,3.0624298132291345,-1.577257574991302,-2.7127613913878035,0.5101920780360172
SPAC21E11.08,-0.07246397429917134,-0.011459778875311216,0.17090943854865046,0.387634206998983,-0.3522304406898928,-0.07967551469295664,-0.4131954632758843,1.6214067893653406,0.49214045512922766,-3.733547768037207
SPAC222.03c,-0.003366227065615651,-0.08527729892112548,0.1766745846478933,0.100711979268616,-0.03705488165867832,0.5590013983328674,0.1257357425084784,0.5732916801714403,-1.5222911276111155,-1.3289143009815776
SPAC222.06,0.07206191221816116,-0.3032671755944689,-0.25020170677563264,-0.217194340037548,0.21462158852563173,2.0989968696487713,-2.025555955484738,-1.1420166099525666,2.0433636461556928,-3.5845330065100858
SPAC222.07c,0.6221416214765196,0.807790433887112,0.3351630686821922,-0.18186576621603173,-0.27819349074097444,0.8610605274041152,1.076722099213404,-1.4147753215206196,-2.314426871533284,0.234533725613169
SPAC222.08c,-0.0032064092463614247,-0.3282256574848072,-0.12992841525553145,0.032568380266605135,0.006873738595593593,3.1613255590173264,0.31139743731081104,-2.2061151784479316,-1.3028764106250295,-0.6629887259032436
SPAC222.09,0.13486299753412267,-0.14477044429213767,0.03402652499454539,-0.37038937814038775,0.17103900211596768,2.233449117077786,1.2886310869236102,-4.398824678591463,1.0840625178382757,-0.39186182932830693
SPAC222.11,-0.27127611790851724,-0.49909277236008887,-0.2225288616388259,0.037114037160389246,-0.03672048235349151,-2.8928206907481817,2.8764382072630266,-2.2535603958214567,1.4425834050493158,-0.6778047884279852
SPAC222.12c,-0.0925644784550908,-0.055361531918142276,0.15496228764897169,0.14072103345965392,0.051775673819084135,-2.1012612445556957,3.1847065641589616,-1.0426815025133092,-3.7462409302869295,-0.027745675927200786
SPAC222.13c,0.10836658967748636,0.2864263055080373,0.39032332457434965,-0.028333496850757006,-0.02838906698518015,-1.535833539999472,3.6579137614756547,-2.087852639015879,-0.14104810223990594,-2.7813170058993495
SPAC222.14c,-0.07887799742638824,0.0868168557683161,0.7160931949298301,0.10696895190060651,-0.2696349432059598,-1.6697888723109413,1.9592732934572972,1.0749955687131099,-3.365605317372932,-0.7688693888930951
SPAC222.17,0.14026732520120122,0.23855531901188765,0.44362558159646764,-0.05505511615064235,0.12685799033258605,-1.9793560247398023,2.355219502664599,-1.961668491962988,-0.25017588284062775,-0.6263709302863107
SPAC222.19,-0.15677786160652696,0.020439502687923508,0.19696531091465425,0.28675656460235555,0.11246719541948269,-2.0468789446027493,2.187143526274392,-1.247951214943738,1.51490269449996,-0.48108340996808074
SPAC227.01c,1.1192320907139792,0.0732385022712232,1.6846297626408082,-2.829243465490805,2.2359084628582067,2.549551710367047,2.4032067279881897,-4.839933101615042,3.8662356629412606,-3.487706006313346
SPAC227.02c,0.4815655785557915,-0.2268065472445605,-0.2695155825110014,-0.46956444100035244,0.0025396115366572575,0.4672837917984243,1.5971216232607093,-2.577257592048828,-0.12305061289036168,-2.440041980796607
SPAC227.05,0.14509003915205612,0.3578224366729583,0.06252008034562573,-0.2464920592391267,-0.5146835948264563,1.2391029482995908,0.08571146659965212,0.9172919271040314,-1.680636886289225,-3.251753192484153
SPAC227.06,0.011827879385515161,0.3716574069353313,0.09239544320134017,0.10429497859162765,-0.08550701317539354,0.5386078519653896,0.13875887906397466,-2.5907199253826656,-0.6841727895968708,-1.29665723672945
SPAC227.07c,-0.09286469478742343,0.05219775502878851,0.3733232636019883,0.025813263693792,0.019585046585351484,0.3728706470179608,0.7522087406359086,0.6293628896072878,-1.6090074966549315,-1.3241840329498888
SPAC227.09,-0.03689139604988451,0.03727157985877349,-0.051897003244058514,0.052244932309085536,0.16934318213766614,-1.1203999020919388,1.6966667986092165,-2.5769496072087135,-0.2783706114159692,-0.18232336148194905
SPAC227.10,-0.035735899727993486,0.05059993183260739,0.17201131876377926,0.07008422733608433,-0.09139863423794134,1.9483181305470252,0.3592633581567668,-1.0518796179316112,-0.9592931300030001,-1.7390916955809184
SPAC227.11c,0.04836148003752615,0.22484870870242818,-0.013582846047652197,-0.0473452972497847,-0.14087611664302482,-0.01166040691579795,1.5612909548684204,-3.006225212141353,-0.3749048169132969,-0.46380453672211264
SPAC227.12,0.04027167022418632,0.17339218181440608,-0.19173705425606016,-0.1035150680113959,0.2156039891362065,-3.0592388224927687,2.9088370992193733,-4.634797537034017,3.9127863665454785,0.4807424464482004
SPAC227.13c,0.21242497120267084,-0.17184275756329964,-1.175314481812898,-0.329226485033153,0.3186821800772015,1.9414341277062697,2.041158823089148,-4.845156588813943,1.584106973133478,-0.039482089718939406
SPAC227.14,-0.11477400455206083,0.27696442941273863,0.613835340850164,0.08645340088493675,-0.06952238137537531,-0.9537695390966094,2.515735347295572,-0.49165414440055155,-1.8313440256294946,-0.18441870994434506
SPAC227.15,-0.07339652275934835,0.046692775311239595,0.6443816915011823,0.542564613904645,-0.3932485413991793,-1.1557789200261634,3.1029814813246466,1.936640676377115,-4.23918086788439,-0.1002638946708565
SPAC227.18,-0.0029181784940032207,-0.27365428585200063,-0.08164456384850283,-0.04488660343187001,0.1907619589231262,1.5805526498061768,1.4216038353484937,-3.326618186468571,0.5609653002376769,0.6312052803642825
SPAC22A12.01c,0.1260055993659605,-0.0042322558245344866,-0.3612906507905274,-0.22046549225745352,-0.3499951732270982,1.208628642158617,-0.6750355892124498,-0.7089458108856608,0.3129542594353607,-1.5778410712208304
SPAC22A12.07c,-0.004607884395166462,0.05206942270084072,0.03233849739576791,0.07591241792648469,-0.01722013501439884,-0.34069561270060245,1.2830836786877535,-1.8697791407657602,2.048656078314889,-4.008470649504263
SPAC22A12.08c,-0.03938196880023924,0.006288318729653533,0.3462599975878968,0.12107584682100969,0.14307822127398873,-0.8993560415998978,1.3664081061262756,0.11751591444584353,-0.29667028794895955,-1.6144995390465207
SPAC22A12.09c,-0.0028322379593540004,0.11632022631561545,-0.4110691499613941,-0.13387449418903805,0.10229641783429388,0.36815856550807347,1.069763266366773,-4.269560034371352,3.034981933385765,-0.4072299844450544
SPAC22A12.10,0.0024262286076438544,0.8231717436927172,-0.05488544396253247,0.05863000031100979,-0.06703846039379253,0.1412682583777869,2.278587153112639,-4.7377843153128145,-0.5116592571104688,-0.3789836750187101
SPAC22A12.11,-0.1154324677916253,0.15497485870811528,0.4445281912100381,0.001237513767146814,-0.026966981151827107,-2.946751361116454,3.395304701815429,-1.8278422759338007,-1.4312693678121056,0.36009689128727285
SPAC22A12.12c,0.31951565772036755,-0.04684829712324623,-0.331596770771558,-0.3907890913003616,0.12237650999915017,2.1446319685438926,-0.72108553280093,0.19237598019194113,-1.5849932408175773,-2.264109631978454
SPAC22A12.14c,-0.03667612144796606,-0.34474261863449507,0.25718061774899204,-0.12934133695232639,-0.45337611885063533,-3.6649598834887747,2.2886851592583954,3.4032067244917394,-1.4091415279515571,-0.963105282509388
SPAC22A12.15c,0.17214628210677396,0.8500799221440954,0.8816503923577361,0.1246413387203571,-0.25112524336224107,3.631309947551876,0.9389794264076929,-0.18662458977379437,-2.873952850428468,-2.802131382469252
SPAC22A12.16,0.02862709952520942,-0.304509403048492,-0.2638042519516622,0.0025601329374208004,0.010603885462335705,1.024269936608352,-1.6002588404758473,1.1449547483531415,0.13268472500667983,-2.35201712940309
SPAC22E12.02,0.2686222343354615,0.3910976441490301,-0.09972256172682542,-0.5726164144480317,0.5431654434713922,1.4744907411310235,-0.8441631921941228,-1.46999393109241,1.3009566519766311,-1.7999314784732645
SPAC22E12.03c,-0.16108021501613512,-0.03271439328935574,0.24716006313026656,0.21334432283369922,0.1582177569473807,-2.3635600972948927,-0.2959390568789919,1.5153317347132287,1.551913930131862,-2.14866395994068
SPAC22E12.04,-0.1742368138170082,-0.4420612086731311,-0.6585844127042962,-0.2873128124868518,-0.09117280466922595,-1.0553061357716533,0.5115436782677447,-1.289146706082196,-0.8363998498067771,3.1875650542110554
SPAC22E12.05c,-0.11158159373459242,0.6374306702806304,0.16396924111101055,0.03802335970407014,-0.2522996923919244,2.552162806945761,1.8929402742947445,-5.144449756783172,1.8530639338058652,-1.1153683719089358
SPAC22E12.06c,-0.0645902292625451,0.4496441778478566,-2.7024460101448615,1.6190883591782022,0.3929538489421835,-1.7303570077221986,3.552706034037871,-4.191564049595802,2.9707989649590685,-2.9658436929335457
SPAC22E12.07,0.104796806599676,0.2816218701035121,0.007031387853502324,0.0765473614704066,-0.02229130827411456,3.428740018712909,0.8686829043562856,-4.908051728191189,1.517130228811042,-0.03469172629394901
SPAC22E12.09c,0.01361556180959192,-0.14269653611650274,-0.23205853606382093,-0.028650780367936557,-0.08636701213685896,0.5162014375039599,-0.4801080516814178,0.3228902806755807,0.20784452498097927,-1.4855306281022598
SPAC22E12.10c,-0.18196128015388935,-0.2912009394240495,-0.13447366662792556,0.08501119420905381,0.1160865739278914,-0.09403510610521515,0.655624886847229,-2.024085164630139,3.1213507528500797,-3.7391026717718923
SPAC22E12.14c,0.13841100370785417,-0.11448713147170697,-0.5673957382736815,-0.8624346040392081,0.24837993517448376,-0.8542338612434133,0.09874840347200742,-2.1199003440055844,1.8326581124781471,0.16603223191078076
SPAC22E12.16c,0.056006501389679775,0.01165271655386646,0.6348721877713045,0.6041836341779424,0.006392570331332781,-0.06649218220224196,0.9402837098190275,1.687711997853727,0.16273811750547829,-4.620266421939337
SPAC22E12.17c,0.05315787531016808,0.187038844642506,0.3044049954244976,-0.004507070598984864,-0.45480580166017165,0.8864162844349259,-0.9810910248322156,1.4726880481480382,-1.2662618054336559,-2.994104028672708
SPAC22E12.18,0.11276891451949854,-0.11178326510132279,-0.2546119455815678,0.02833469226482832,0.019116951315196973,-1.434301419300911,2.29591188959013,-3.6058595557818274,-0.31515587653207255,0.36218624937629507
SPAC22E12.19,-0.040792230291466516,0.27727286339072027,0.02464425841392187,-0.16083839470236289,-0.06442762044525031,-1.8203958992383158,3.3877269765877425,-2.0858619792663324,-1.636328100980791,0.40868174440760274
SPAC22F3.03c,-0.887599289945521,3.0636107642774872,-0.3157629597755287,-1.7293447289604702,1.6022012474240284,3.2275810228923887,1.3931958279850356,-0.6846512881536668,-3.287286207677852,-5.520570127602118
SPAC22F3.04,1.1753614304793605,0.02798293886060077,3.6358153426033,-2.6213456178058427,-0.7858938074957593,-1.1217805134322378,10.465984916640227,0.4287911147365646,-3.682285810190625,-2.671260657938845
SPAC22F3.06c,-0.07517440504680618,0.1830600326661353,0.12257207134833482,0.022081198185243858,0.024535295106029975,1.9169123315814147,2.1013540752766255,-4.986746300816333,1.6357688004959465,0.07636214756288506
SPAC22F3.07c,-0.06797294854366387,-0.022836526312213723,0.14008566908335957,0.10840578196851887,0.18516405563519758,-1.297529536887577,3.031623758459128,-1.7526182536940578,-1.0713793369465279,-2.1430050843105937
