,prot,prot,prot,prot,prot,prot
,h0,h1,h3,h5,h7,h10
SPAC1486.11,1.5438607594104443,0.790230754192123,0.04424832391727709,-1.0509888905549982,-0.6159079100224634,-0.711443036942383
SPAC14C4.01c,-0.5042232139290939,-1.0705881762599434,-0.6712705645860204,-0.13213769260389432,1.5787064234638297,0.7995132239151219
SPAC14C4.02c,0.9636173716698873,0.5465153641590684,0.4824490542081489,-0.2240358822287809,-1.8655822928256227,0.0970363850172988
SPAC14C4.04,-1.3987708299881596,-1.0645710575617293,0.32381856679642035,0.5117958111282611,1.1444592699744653,0.48326823965074295
SPAC14C4.05c,-1.1012059614328231,-1.113031862496098,-0.05941075231897752,1.4970784970099797,0.3551090250246828,0.42146105421323565
SPAC14C4.06c,1.1442863581456013,1.3375729230956168,-0.1789233700057706,-0.6235506615272176,-1.0274571018848941,-0.6519281478233364
SPAC14C4.11,1.008149268130391,0.9770185860173461,0.5504967277378388,-0.22378012536980232,-1.198017600179083,-1.113866856336691
SPAC14C4.14,-0.4617245175973492,-0.8508046721047037,-1.2342753468569727,0.3923302138608409,0.8973713118606338,1.2571030108375503
SPAC1527.01,-0.6857976726342886,-0.8446837968788318,-0.7480969381035953,1.6770523498745018,0.6634753276760588,-0.061949269933844746
SPAC1527.02,-1.0550140270996704,-1.4209114534685061,0.19076834505591184,0.5992457760117992,1.0031421748664644,0.6827691846340007
SPAC1527.03,0.6504448141750104,1.0036411757564279,0.7974538179544817,-0.03745148474097609,-1.302907378155332,-1.1111809449896122
SPAC1556.01c,-1.7495638359204986,-0.24963955282550027,0.8890180689074518,1.0281686892308886,-0.07269993746926534,0.15471656807692374
SPAC1556.02c,0.021826157878282737,-0.7732473228269695,-1.1507851967602953,-0.14236550203843729,0.3269800141992983,1.7175918495481206
SPAC1556.03,0.36668248794201824,-1.2172522901327139,-1.1161181731857177,0.016682361700213567,1.3189372415866767,0.6310683720895247
SPAC1556.04c,1.6497480369847795,0.7421072505107444,-0.6056961750296542,-0.9517516185441341,-0.648278746042271,-0.1861287478794654
SPAC1556.07,-0.6405610472239196,-1.733019217468171,0.5252421612543036,0.6866580365003899,0.867368444499702,0.2943116224376954
SPAC1556.08c,-0.38130707025646954,-1.5642381551204356,0.7451384400795279,-0.06276326724782395,-0.09325774937414197,1.3564278019193428
SPAC1565.01,1.7159473647414638,-0.11644245028553726,-0.8308448709246615,-0.9085963317942153,-0.4381284122090492,0.5780647004719988
SPAC1565.02c,-0.9882782557324026,-1.0699344520492664,-0.6348410885191389,0.7708925515176325,1.091264911831256,0.8308963329519193
SPAC1565.04c,0.16101274342918312,0.38848296666483,0.946288008634855,0.613241677998964,-0.23976259307944864,-1.8692628036483834
