,prot,prot,prot,prot,prot
,d1,d3,d5,d7,d10
SPAC26A3.09c,0.045294689296577,0.0804640635706827,-0.28055434378499916,0.25934306638447213,-0.29374803000111965
SPAC26A3.11,-0.10506185508021693,-0.3569499254980326,-0.15269850883232589,0.050142200550298,-0.015384428753961454
SPAC26A3.12c,0.10341766415037595,-0.27502626099544075,-0.22774916492569464,-0.45510626430369344,0.29810427073737983
SPAC26A3.14c,-0.049715078538068336,0.06669347622305821,0.5124520116558818,0.10535951396122785,0.23468704190703923
SPAC26A3.15c,-0.0027089487766172454,0.016805943659995437,0.035628470085437056,-0.3650843371674988,0.05230580598436435
SPAC26A3.16,0.05744814356170547,0.29695096041159186,0.0761821511004997,0.13312731125138702,-0.2615913849363008
SPAC26A3.17c,0.13831556541274387,-0.40984890451841494,-0.2701116439197741,0.09870037514922358,0.059034627775941984
SPAC26F1.01,-0.1271273631775376,-0.2348859847873149,0.43267605001766,0.1036242285781295,-0.12241051547982087
SPAC26F1.03,-0.03465548231398341,-0.0948493090950419,0.0966436121810408,0.00911228929031721,0.11761664075644544
SPAC26F1.04c,-0.01401345287843192,0.27360462699825283,0.5279588581694206,0.17646340662025953,0.18969379634419564
SPAC26F1.06,-0.12406591180333443,0.14444792936677298,0.12518836995466182,0.04918686087442625,-0.06106535922540535
SPAC26F1.07,-0.03742033847085957,0.5702033477283905,0.17772334840137954,0.07770052639747312,0.0902883151135923
SPAC26F1.09,0.08393989253398226,0.5445376841590475,0.5081549204063679,-0.19932408922882866,-0.5594624839430079
SPAC26F1.12c,0.16355562238435759,-0.32881597060523104,-0.06474473940180725,0.11305283150417568,0.0905694522594583
SPAC26F1.13c,0.027792468987508007,-0.18329161262252527,-0.20600291183504493,0.008237073258148625,0.04005399965845616
SPAC26F1.14c,-0.1616188539672206,0.019109259721756144,0.9370953143291425,0.2341295034794813,0.29154382432589265
SPAC26H5.02c,-0.2974076266785148,0.8016432595712443,0.2466184175720342,-0.37139265381284164,-0.23094997740942824
SPAC26H5.04,0.00017595215531457375,0.4212517358789134,0.2361863501569156,-0.17057114192524697,0.13452644763442845
SPAC26H5.05,-0.03310069886344697,0.2738246494094604,-0.19899020553353594,-0.4362717993426185,-0.26397866388755076
SPAC26H5.07c,-0.10600598410209414,-0.02676352009625635,-0.05578122626622495,0.03926060358286926,0.14675617585956718
SPAC26H5.09c,-0.19377386471889824,-0.11876473719082792,0.1762347600905877,-0.007889332634698598,-0.019758912291735986
SPAC26H5.10c,-0.049155309594963253,-0.11151302496095916,-0.14471566822503634,0.05795504088626841,-0.1025048965116428
SPAC26H5.11,-0.47025506561456276,0.27151305696561456,1.9267612345285254,0.10691194834741102,-0.07014792270167258
SPAC27D7.02c,-0.13773967864535677,-0.258035528868802,-0.21397738620851148,0.0843919883560019,-0.07141011567268205
SPAC27D7.03c,0.8453488222400005,0.8846680335407457,-1.596362884851092,-1.4551945132072377,-0.5099476139750636
SPAC27D7.04,-0.2356985332697699,-0.3369221349804972,0.7337065461108657,0.18958480176751363,0.38266906980910154
SPAC27D7.06,0.009038581648723176,0.11852528511087927,0.021440491279603124,0.09108046931534645,0.05582738070782502
SPAC27D7.07c,-0.05148191145419992,0.17032524790559406,0.05057114624857227,-0.19475071732971497,0.11424617729068617
SPAC27D7.09c,-0.39588585914999186,-0.5131853040235981,0.24824015839431857,0.3291336506139497,0.2672858636547706
SPAC27D7.11c,-0.208506555720532,-0.1406021894167775,-0.12772624078313255,0.17374249907542105,-0.02703172863283121
SPAC27D7.14c,-0.08993604695017096,0.04041989373622068,-0.20591130456284315,-0.3637618030567603,0.043473324991818774
SPAC27E2.01,-0.07244494290776948,0.4331801423030104,0.9716441396136093,0.2525226310142428,0.057477031332553885
SPAC27E2.02,0.014076615884870455,-0.126500487281421,0.013280730607479696,0.01809050087812189,-0.18523855632756134
SPAC27E2.03c,0.0197944567912961,-0.17274996031105397,-0.1108334387804525,0.07691271101408434,0.029870604656701702
SPAC27E2.05,-0.06647466879353883,0.2537635555030087,0.08826033748297489,-0.11835458028225951,-0.11726148176157242
SPAC27E2.06c,-0.0020738551506168657,0.32254473337705414,0.4870660689910713,0.12304848727198975,0.07843851119566825
SPAC27E2.07,0.47016018708081014,1.2652714731281107,-1.1022009617206352,-0.373599138686328,-0.010693761322450368
SPAC27E2.09,-0.20423523562039828,-0.08279928765203881,-0.09385219061241257,-0.18032979977170802,-0.05382764861780509
SPAC27E2.10c,0.06746489264746863,0.2641031179882645,0.07847508223503878,-0.04615125469846788,0.003826102191155256
SPAC27F1.02c,0.013863206083232785,0.11106078513369388,0.17953834993699774,0.16726863435510822,-0.19807615969622103
SPAC27F1.03c,0.028757329612855764,0.3030888417407605,0.021607539200660393,0.13182382532471582,0.006355735533049162
SPAC27F1.04c,0.04635410245819907,0.40809003269351307,-0.022366309053434064,-0.2524846297718753,-0.45649013940832855
SPAC27F1.06c,0.10037827600018923,-0.4427572809472732,-0.27797446658651587,-0.23429257971452289,0.2161095922642878
SPAC27F1.07,-0.08329379273814791,0.22265519344574952,0.28937892504046675,0.12069420100617168,-0.11972359969594457
SPAC27F1.08,0.2884828665961287,0.2995327258751572,-0.45758126754513007,0.06508497555524813,-0.07981117736307196
SPAC27F1.09c,-0.05728992826528564,0.3085931383785616,-0.2724369714681692,-0.3973256484413283,0.178942687013917
SPAC29A4.02c,0.09378224451948822,0.15080199478421197,-0.06210340898495369,0.018012200731427175,-0.013275694773093982
SPAC29A4.03c,-0.01528449835540896,-0.026039413721661298,-0.23869683054326524,0.06792056174104,0.013885388483049797
SPAC29A4.04c,0.003039851483765288,-0.39426914682848246,-0.24225950616247496,-0.4137033001001762,0.3023981596030588
SPAC29A4.05,0.0032570459817939518,0.3386233218152126,0.4043448936808976,-0.08250054396155948,-0.5865133389597175
SPAC29A4.06c,0.08178351936215747,0.21895799530691135,0.2517483333244135,-0.4343510528979786,-0.5924597642842091
SPAC29A4.08c,-0.06811782697895383,-0.06904975595451121,-0.13776313781853786,-0.35615371335692253,0.2642643775727187
SPAC29A4.09,0.11929113348530518,0.337532993960993,-0.7271689357371136,-0.7908399752003636,0.44633518605399636
SPAC29A4.11,0.01819196677873678,0.16509737713550393,-0.3976523342401438,-0.2693571829440584,-0.06804337574921204
SPAC29A4.12c,-0.2834659086304976,0.9793308611418592,2.9281223217100694,1.3798116313194357,-0.03304523063139353
SPAC29A4.14c,0.06733181681623734,0.0969949677870052,0.59710421282806,0.059669230928068195,0.07265136150480556
SPAC29A4.15,0.04150483804484975,0.024914002590760986,0.07932269184804568,0.044141183073477606,-0.026751161041906207
SPAC29A4.16,-0.12468404420116919,-0.023762372397875063,0.15384417719557672,0.33731975144357174,0.014553891445867717
SPAC29A4.18,-0.08843272432010695,0.08572940472499611,-0.04945336884725793,-0.1267181317971271,0.16199264334731833
SPAC29A4.20,0.11363721031223958,-0.043538840641222515,-0.15347689635997594,0.052286970237153924,-0.21131891653757534
SPAC29B12.01,-0.06277224715893279,-0.05207034258754381,-0.09135714974107302,-0.3849040479652771,0.14529108615002218
SPAC29B12.02c,0.3097845617142403,-0.17415483118003333,-0.6030467549183143,-0.30970145229463764,-0.015775186505053274
SPAC29B12.04,-0.14947245475093124,-0.35438408775505126,-0.17777481360039427,0.021052322723647876,0.07386234181886064
SPAC29B12.06c,0.009638632662300351,0.08372940610813266,-0.023236012674574945,-0.0015425342741867618,0.1422118165483241
SPAC29B12.07,-0.08815855710256254,0.1282834002947969,0.6787313643537463,-0.007868218712911268,-0.468530200649727
SPAC29B12.08,-0.6862269377750794,-0.38111645499130836,-0.25148307207947995,-0.6683283528205894,0.445045458951104
SPAC29B12.11c,0.010023779048755399,0.24241192786455162,0.27636830812638785,0.09469513404836426,-0.17614714237956108
SPAC29E6.02,0.14309295575577388,-0.05203944753440383,0.11239716390069385,-0.652398706840991,0.15283651327834474
SPAC29E6.03c,0.08419104841601233,0.404889833790361,0.34265382283549817,0.001938035964213325,0.027189477147794405
SPAC29E6.05c,-0.1503280208676421,-0.33573375171257347,0.040030942609708076,0.3300303608364402,0.1745842012008616
SPAC29E6.06c,0.06440107179101412,0.18846561659102007,0.29226881585110304,0.0043385012210012674,-0.033673594716400496
SPAC29E6.08,0.6575243257730088,0.002706949155296179,-0.28325299430828593,0.2947156428659727,-0.13355811526112504
SPAC29E6.10c,0.45622981557408426,0.05304252548820704,-0.33667193993123823,-0.8496219613854115,-0.3621548156080424
SPAC2C4.03c,0.06255944728684762,0.05778318348606035,0.11483914815096398,-0.12203699598045974,0.08998188022778358
SPAC2C4.04c,-0.04185760176105058,-0.3708326391789495,-0.2705264104429011,0.32970404103319423,-0.05197709527127789
SPAC2C4.05,0.029391293627844817,0.15756699613923356,0.14046065942764052,0.17029229006087127,-0.03261393862883332
SPAC2C4.06c,-0.0195158268836923,-0.082366564914447,-0.2419330261951351,-0.3585201112131623,-0.03220283658207718
SPAC2C4.07c,-0.07234354952775585,0.8858501639514662,0.037608422074254855,-0.7774728251222208,-0.4559307937825062
SPAC2C4.10c,-0.018946003330693406,0.5636306215180984,0.38532819103542304,-0.03506799376628006,-0.29564410191107215
SPAC2C4.11c,0.8069842966880153,-0.2610005313331115,-0.6170594605451927,-0.462143626885469,-0.18734324598287905
SPAC2C4.12c,-0.03504276959402224,0.055659695023058536,-0.0767155593882156,-0.04425105052060242,0.02802499014352638
SPAC2C4.14c,-0.08453796974621185,0.00820962194131275,-0.37707573764041497,-0.03982309369507242,-0.08946833365660412
SPAC2C4.15c,0.00688805375816548,0.709297933748448,0.7708459313925116,-0.05883052461767396,-0.13179014617294454
SPAC2C4.17c,0.004838265179797491,0.15542341668137238,-0.9140999618611263,-1.1753381037828419,1.0235893369142888
SPAC2E12.02,-0.025179033236257406,0.37804950959580336,0.3482867565216904,-0.965829057452936,-0.7616875960630567
SPAC2E1P3.01,-0.3905951222048206,0.13373775501698792,-0.059800394747711504,0.8105302224889107,0.4778874799973938
SPAC2E1P3.04,-0.24338862235109593,-0.5457756774708935,-0.27222185623610845,-0.056946334446792264,-0.0270589468021566
SPAC2E1P5.01c,-0.0557042921140679,0.02567343107616478,-0.4205270745032578,0.11572833009038441,0.010064568728068657
SPAC2E1P5.03,-0.07522534118485619,0.533887467445119,-0.04373910040237127,-0.05090950101220569,-0.4277834393221466
SPAC2E1P5.04c,-0.19875590237216456,0.216917285134539,0.027102809215131085,0.05770000668532116,0.24034595434248035
SPAC2E1P5.05,0.12426709485517112,-0.12986114957527722,-0.17998946137359043,-0.2753723180718768,0.06566253581243107
SPAC2F3.02,0.09352810555780833,0.5489795048473501,0.19540683403560571,0.05020171091252171,-0.39523440223706885
SPAC2F3.03c,0.16025267069039956,-0.1991980815943674,-0.18104695337392498,-0.3573722067602466,0.21228844053685392
SPAC2F3.04c,-0.07839256094406921,0.6381125782013488,0.8009596185157408,0.24776769237604235,0.16692280410385119
SPAC2F3.05c,-0.08817618592501542,-0.32932305561525765,0.035203959742411306,0.09390405796354989,0.14805608642716933
SPAC2F3.06c,0.13784052610941683,0.2572913263818241,0.14667590567576566,-0.008242293312108184,-0.021616698618420055
SPAC2F3.08,0.029168991118390997,-0.003372956724498666,-0.40314706079645685,0.4047464518565585,-0.31229914201937214
SPAC2F3.09,0.046279239565818725,-0.3250944962549239,-0.7996117074544151,-0.8355881211220615,-0.7824831204301437
SPAC2F3.10,0.014760761889281132,0.11721188843236108,0.006686946469370611,-0.12190363268594802,0.0695791240986858
SPAC2F3.11,-0.027977279218348215,-0.2277275557683701,-0.050433905546622027,0.016694274026590128,0.04554892008651129
SPAC2F3.12c,0.11914522008441705,-0.024885415487651094,0.2584518179263314,-0.08176440666326708,0.007620591353307601
SPAC2F3.13c,0.09677959913574025,0.05787039693564466,0.05949477304115873,0.07104392400432036,-0.011960588078088946
SPAC2F3.15,0.026919549847333885,0.49995957516547296,-0.5613860722847369,-0.48109606534043886,0.18132724248769078
SPAC2F3.16,-0.19636806567950627,0.35570256786967236,-0.2604679553443623,-0.7847034935862797,-0.5056429246715899
SPAC2F3.17c,-0.10222463462191517,0.15705300826393942,0.024270948007972564,0.08306607131960986,-0.023224220619028388
SPAC2F7.02c,0.003971680161831692,0.3299771636922403,0.06594704826471492,0.149066986048427,0.18342735067421106
SPAC2F7.03c,0.1450762030573453,0.11921421814793653,-0.5191737258335534,-0.9169002943741639,0.10237363997314197
SPAC2F7.04,-0.23446183670272588,0.16284813386503671,0.24826721159222304,0.35134433777095037,-0.31466493778509125
SPAC2F7.05c,0.27400161958343794,-0.03215647140295693,0.03230083879241145,0.08931006429603776,-0.0927831384969057
SPAC2F7.06c,0.3873440344732625,-0.8730376207068855,0.30743064528752934,0.30403174902918106,0.2287511056787147
SPAC2F7.07c,-0.14445497183259487,-0.1628740919694711,-0.29982318722783896,-0.5363433293588948,0.34294610140016635
SPAC2F7.10,0.08685532184380433,-0.1161017799164779,-0.2904573440990107,0.06866197479473413,-0.14582215912000057
SPAC2F7.11,-0.07901994064458695,-0.12896006162692092,-0.14302724196507535,0.08856379451055077,-0.2422345491828232
SPAC2F7.13c,0.015592062308894213,-0.011349965663184504,0.02418825431137135,0.0066070270318975225,0.013702279915113637
SPAC2F7.14c,0.09438758315299978,-0.002451900034296739,-0.10468001894831853,-0.2132784612930813,0.0286886004806
SPAC2F7.15,0.024627562463239452,-0.14717555710633498,0.1529723345731608,-0.23678155591302524,-0.20557932368156634
SPAC2F7.16c,-0.09086172144885452,0.2529121545438087,0.5336653700532197,0.24106615435551526,-0.0965782535002167
SPAC2F7.17,-0.10640186941085159,0.04181959952593064,0.09473535508603487,-0.1744543321528387,0.15328863422510858
SPAC2G11.02,0.10769104226251902,-0.254936807020639,-0.1902401463206054,-0.4230467451619689,0.2468068088332967
SPAC2G11.03c,-0.1174008450299836,0.15540019597409804,0.6057018714659717,0.1389885134827929,0.0878165734682117
SPAC2G11.05c,0.12842090257109806,0.9326480413873537,0.4124234660032067,-0.1440657687623046,-0.15745076696546703
SPAC2G11.06,-0.04077551218101369,0.15214698651698727,0.4685200612135479,-0.10562073071642764,-0.19408527701366268
SPAC2G11.07c,-0.0996700036975017,-0.0259219333516085,0.3084779030751562,0.524141465433947,0.22567181792822166
SPAC2G11.09,0.06386154749724854,0.020363214104635596,-0.11656493946312435,0.234806957638384,-0.010888711230619852
SPAC2G11.10c,0.17577036803966414,0.17867215186059274,0.20982563517998687,-0.13348922184425374,-0.017540122709798045
SPAC2G11.11c,0.21443102503163386,-0.19200672853612943,-0.040941033247607506,-0.1259599708738821,0.03623779056208484
SPAC2G11.14,-0.18567404971843832,-0.18046957602957653,-0.07028593892653831,-0.3497755828453213,0.23985439243575446
SPAC2G11.15c,0.09490260372181286,0.0940323073858805,-0.14567707699135926,0.005290795631889278,0.14578529507541088
SPAC2H10.02c,-0.12409084092965794,0.5124923255896687,0.39790278014160685,0.0642090400357502,-0.11967007436849253
SPAC30.01c,0.04781963022690927,0.24455169019883094,0.056443021836505514,-0.055377163972889276,-0.234211107322647
SPAC30.02c,0.05342077750036177,-0.3365788531247501,0.01085878970794546,0.01930050638745484,-0.1458349597069204
SPAC30.03c,-0.11596482622187287,0.19262451652352902,0.7973916605239159,0.2668196675382319,-0.020120275165581236
SPAC30.04c,-0.057086800339846755,0.17131866347598246,0.26133118037490455,0.12899025269797043,-0.2181441951359444
SPAC30C2.02,-0.013628071736977332,-0.43089920124236536,-0.23252986702763867,-0.1285390687071383,-0.2381590317206127
SPAC30C2.04,0.005733180873201422,-0.026907596457939227,-0.020893321697538398,-0.04441184290581546,-0.06057998056794987
SPAC30C2.06c,0.03049331042252701,0.46512652373157976,-0.1839432424366616,0.07484025961635202,0.21161758170490585
SPAC30C2.08,0.01635343898322783,0.3377550089867101,0.7989628109932445,0.08081000248004011,-0.0041177731854901145
SPAC30D11.01c,-0.1427922711157551,-0.7203019004292992,-0.27479221552746036,0.27640431203262045,0.09065385696426187
SPAC30D11.03,0.18048576278174278,-0.40796284952420686,-0.41504843205269204,-0.22903018692430122,0.14151610576788018
SPAC30D11.04c,0.18779878562094807,0.025249935589271688,-0.2843990454889803,-0.7719487914653484,0.1038924088191634
SPAC30D11.08c,0.057916268127056414,0.6787048244188476,-0.0027326165274337566,-0.11271523387783616,0.13317421295724224
SPAC30D11.09,-0.045323899878812135,0.04035324350201408,0.28084079399109,-0.6418775824935316,0.2248355829698725
SPAC30D11.10,-0.24176138572963907,-0.27631220894165087,-0.355036699219593,-0.10159090684521041,-0.39572307798631534
SPAC30D11.11,-0.15181598963824905,-0.5877522026959885,-0.19938860261809577,-0.40845917581054175,-0.4382955691453506
SPAC30D11.12,0.08887199640276736,0.010013488673579679,-0.23100802938306064,-0.022797352800140516,-0.02385124064957775
SPAC30D11.13,0.15542310295750383,0.0922074844640068,-0.03500125150156503,-0.10723332262285656,-0.03237073253888051
SPAC30D11.14c,-0.077041537631721,-0.19467338829188013,0.0700977635690409,-0.3265940095629934,0.33755493839309375
SPAC31A2.02,-0.12200744258395524,-0.44385341877927526,-0.16301004669314811,0.20096316784941545,0.062375969746352566
SPAC31A2.03,-0.24426936037124677,-0.008385590618035774,-0.08721613330180376,-0.1398192988001613,-0.05220531860749447
SPAC31A2.04c,-0.12916586084063642,0.26026431870034056,0.4557862383910206,0.09532957133172795,0.058512408647462155
SPAC31A2.05c,0.49155536627664265,0.9612705560251844,-0.1788684556701603,-1.1249417579186773,-0.3457038057117179
SPAC31A2.07c,0.004138627199669953,-0.2449481559743713,-0.45925038685658043,-0.5725849544759417,0.41550492531278505
SPAC31A2.08,-0.13028059177262263,0.10108183004878317,-0.14917230084884653,-0.07136135634574042,0.3260751714830032
SPAC31A2.09c,0.07348689378007353,0.3933422276815295,-0.42477464156303096,-0.49674518020983355,-0.221548310432511
SPAC31A2.10,0.19610060878352037,0.563522780967506,-0.1466957717966912,0.08827275852364523,-0.16704477516926594
SPAC31A2.12,0.025026462602934008,-0.018547491177985292,0.21223540920558856,0.2470127389198069,-0.0011529015388684893
SPAC31A2.13c,0.055277074871090584,0.23967800861948166,0.05060086482303405,-0.02304741859240239,-0.295928433205477
SPAC31A2.14,-0.05615938459423846,0.060112797952113044,0.14992032175288686,-0.07756975527136539,-0.7108363774845956
SPAC31A2.15c,0.29020206632219353,-0.0003664247294910411,-0.08946279995559642,-0.14739289104056158,-0.02221966595120986
SPAC31A2.16,-0.0069331168771841045,-0.08265491529206198,-0.05310630351003495,0.5147850272641679,-1.2496064338929869
SPAC31F12.01,0.15941750596516968,0.38081699012450315,0.613414131675469,-1.144377453855931,-0.6619338593498509
SPAC31G5.04,-0.16782237734806993,-0.4677787291977903,-0.26701819954129663,0.0656833845500086,0.09848399115357664
SPAC31G5.05c,-0.08328552711563002,-0.04679859296144451,0.15921677286114216,0.057268707580715256,-0.037029533972662426
SPAC31G5.08,-0.4994030770477075,-0.06853400968416401,0.06264637197480111,-0.13277417950972878,-0.09513233043173483
SPAC31G5.09c,0.8398429870588879,-1.4984772478062918,-2.21847812926258,-1.5830560696324945,0.7166928368672321
SPAC31G5.13,-0.09691752735550557,0.3554561018388337,0.4782608398481001,-0.044964078863525825,-0.01144165507792877
SPAC31G5.14,-0.15808645561893314,-0.22487661506064938,0.013608242838551887,0.16563675723196566,0.1344862932964152
SPAC31G5.15,0.08918983618264816,0.043126169873661385,0.010623023216723149,-0.9288528032033173,-0.3079405635096626
SPAC31G5.16c,0.024594197782352223,0.23299696841677736,0.20285091988896156,0.09274233086518881,-0.24039133429685236
SPAC31G5.17c,0.08557503013655303,0.008902882357475592,-0.13714259514217164,0.00011166804072325343,-0.05450063769149503
SPAC31G5.19,-0.29429307609861277,-0.17091967766432242,-0.030195737770663908,-0.2678848841574726,0.22680330540566931
SPAC323.02c,-0.10826596589886345,0.2922810763684686,0.36173942215506283,0.02088784997144469,0.0009197542412845428
SPAC323.04,-0.12599504958724603,-0.2306723739960697,-0.11695915135166984,-0.020622991584046235,0.18362364531968478
SPAC323.06c,0.10506858852898726,0.4890158583752823,0.16100065920853712,0.15038501460347004,-0.023424498409170935
SPAC323.07c,0.4015352823752142,-0.16210805796464603,0.15285631942480163,-0.3565104555509833,-0.3244162616390372
SPAC328.01c,-0.09226755460087968,0.2548165006439811,0.3676389710220173,-0.09972661614333833,0.1425045328553628
SPAC328.02,0.14532263472698315,0.33738585545429817,0.3353351489268609,-1.378342353246179,-0.10588863316298658
SPAC328.03,0.037819301178237064,0.7655096239605443,1.3022710710093695,0.04985827676825094,-0.01769302121086258
SPAC328.04,0.08569093425145341,-0.05613650972381916,0.180897788624255,0.28635726816006846,0.42746807285695904
SPAC328.06,0.09045240812991812,0.19750961782779872,-0.3073127139311021,-0.04061370781607879,0.08948806729196487
SPAC328.09,-0.09109694487893966,-0.47452719521235714,-0.26630081931759525,0.2894796159911309,0.5417847581916861
SPAC328.10c,0.06526670302687115,-0.007476668202647016,-0.12351633033825227,0.003153958303262032,-0.056792156501016586
SPAC32A11.02c,-0.20367375372537533,-0.24113920141223988,1.3472763546818247,1.6998113400291088,1.8851097872512481
SPAC32A11.03c,-0.09184577161062467,-0.004793776713326869,0.018991649051069898,-0.38071263995163385,0.40230087652471264
SPAC32A11.04c,0.09486642657820474,-0.07599860953744408,-0.12221234821908529,-0.00880118910010183,0.0384529016931784
SPAC343.01c,-0.03246499677432557,-0.10469051314556482,0.09331268965287082,0.04149604032123116,0.04732665839237249
SPAC343.02,0.0826947844912278,-0.025665972802774994,-0.5401770689731895,-0.05268766533952918,0.09109012126373295
SPAC343.04c,-0.08918247345862362,0.14312661199193855,0.4769154538835797,0.06609727942666938,0.10695701404409849
SPAC343.05,-0.13513629211182882,-0.27344219139561055,-0.09823553576445768,0.18160774727042317,-0.026121824422337916
SPAC343.06c,-0.09060549825665873,0.21381209884226443,0.08058041791276192,0.07048759749243458,0.1063441170215053
SPAC343.07,0.6809037304369316,3.2040825148178294,1.4422039823567805,-4.203803509998129,0.1063867791338593
SPAC343.09,0.5169070153897553,0.8174196670828466,0.47438964457570965,-0.09668458839632543,-0.1788171690955816
SPAC343.10,-0.05908935407571317,-0.113470604403397,-0.12944983618710498,0.03610139921941552,0.018127692675247095
SPAC343.11c,-0.12803884124993856,0.1462033038923861,0.18868007387640967,-0.5591751716093494,-0.033205742556188966
SPAC343.12,-0.17200976966994042,-0.47179051672861083,-0.16299448587315005,1.0132830668378745,1.9248979163861422
SPAC343.13,-0.12063819305425932,-0.06524514194877694,-0.10231756904146841,0.13445409459562438,0.017627519621983716
SPAC343.14c,-0.10986756694143163,-0.20961472525642375,0.11978703157983928,0.01893152718005023,0.1042831554805313
SPAC343.16,0.1325194917694501,-0.08091263722232202,-0.16104053318101644,0.023759261375230822,0.08190392287156828
SPAC343.17c,-0.33469384733928603,0.17336088832483165,0.5731854344773826,-0.4859124237667425,-0.18523291215705823
SPAC343.19,-0.09762448112462199,-0.04008035956489603,0.005823831988370554,0.21284132060478061,-0.05307956453700878
SPAC3A11.02,-0.1377939878063834,0.7124023868567031,1.0689521716054848,-0.7548826014266452,-0.269432591741882
SPAC3A11.04,0.037066473822817095,0.24574442515343417,-0.03844228072402486,0.16012898821339275,-0.0713916237957063
SPAC3A11.06,0.08857222456087924,0.22611357348328467,0.0522171023073034,0.11814197473228204,0.09315661829818592
SPAC3A11.07,-0.06062312936035008,-0.4155167619282424,-0.20444463468041818,-0.001977317526611122,0.12023132925284769
SPAC3A11.08,0.18326903278298168,0.06686519177932815,-0.24644653954610807,-0.1637504536135796,0.2196524422224606
SPAC3A11.10c,-0.22810826121509903,-0.46882976772042617,-0.09175686940417371,0.367840351403622,0.2462451408055037
SPAC3A11.11c,-0.060267815457427695,0.07958755136765264,0.09687885553783238,0.034439308826412794,-0.057483751059985634
SPAC3A11.12c,-0.030621044004241038,0.3444799387594718,0.25522269915763107,-0.01974138846578725,0.008836107580490197
SPAC3A11.13,0.11893178921027447,-0.006317861152052406,-0.08662369952493787,-0.06903000987140467,-0.4610182865249294
SPAC3A12.02,0.04571458025861608,0.27726113923086737,0.029668324804029644,-0.038673396372320756,0.08505607116467631
SPAC3A12.05c,-0.12914535639037814,-0.08786004353152427,-0.1426740909827624,-0.6052256695055288,0.6080079014468547
SPAC3A12.07,-0.10080017539810754,-0.030253387841509854,-0.12421661710418931,-0.10582265953947911,-0.06222642133201821
SPAC3A12.08,-0.06692353415814511,0.4320962383535016,-0.03413221013417369,-0.09982209117332602,0.08286249744919713
SPAC3A12.11c,-0.0029759725364398304,0.034002447698091715,-0.06905638351102542,-0.3373878854932338,-0.07018461867617229
SPAC3A12.12,-0.05944704668305009,0.11406601648233655,0.06178523280382352,-0.0019200498888187478,-0.12177262017881386
SPAC3A12.13c,0.06647797058618832,0.34024505310969494,0.7069436923789343,0.10626497345357272,-0.21118179766592154
SPAC3A12.14,-0.04904061847318106,0.10821880545999861,0.7126731764436802,0.21621401098398807,-0.20217827333760185
SPAC3A12.15,-0.10101746824604566,0.21311770810954866,0.37231717439095613,-0.37842719127135627,0.12168183743456483
SPAC3A12.17c,-0.1272035410365371,-0.32457049350459166,-0.2650666140015367,0.09585098630312094,0.4431049736333624
SPAC3A12.18,-0.09561602581479911,0.24266972735983822,0.18307835181954674,0.0025983570395511912,-0.024126381464028124
SPAC3C7.02c,-0.36791884949378995,-0.11672103384316124,1.0183748163173019,3.1823031157466897,3.0734881591991674
SPAC3C7.05c,-0.10903805280735546,0.2525188857121662,1.067233471244106,0.1456721776853908,0.2004652553975479
SPAC3C7.07c,-0.6208774244326795,0.32972714042872936,0.6231431365052866,-0.11317410334153574,0.11095254933937272
SPAC3C7.08c,0.1942984857440252,-0.13785199472416,-0.13158381252822807,-0.0327210255647031,-0.17473449918206185
SPAC3C7.10,0.08117119668911119,0.040053198837069016,0.14462964318329663,-0.115889778675373,-0.009269945423366583
SPAC3C7.11c,0.06999060724266815,0.6776383263114744,0.3725748826629834,0.05999371854148261,-0.19648440141449236
SPAC3C7.12,-0.10621788095242757,-0.23334975595557592,-0.7412905608156617,-0.03951902837715482,-0.1776046861650934
SPAC3C7.13c,-0.06770952438379862,-0.21814479675168114,0.4396830504396492,0.092165272760807,0.8890902176425608
SPAC3C7.14c,-0.20758277991146976,-0.4816619634452335,-0.19623847284132806,-0.0073543626072686274,-0.009274824892446576
SPAC3F10.03,0.01874372725205356,0.0051006466458754784,-0.013956123934421999,0.07295612475076113,0.006585294731121377
SPAC3F10.04,-0.03267254532802466,0.19628697772551243,0.23716412871497933,-0.019870851528561315,0.00018514764623325797
SPAC3F10.06c,-0.015444310658677407,-0.12908747514050986,-0.38769708521575885,0.22196213889624705,0.15580310547580378
SPAC3F10.07c,-0.04582748381879043,-0.8574228143085796,1.6903957533609686,2.7582725671061965,-0.6624528989903697
SPAC3F10.09,-0.16224261611356328,-0.0622215241669295,0.6438643414102185,0.1294367076219573,0.02523839806693806
SPAC3F10.11c,-0.05440620811537385,-0.22422309679032632,-0.01945878099007947,-0.025793144733260887,0.019357930878636576
SPAC3F10.13,-0.17553777904132584,-0.10047386930844587,-0.11074710321483194,0.026407997680635814,0.14377418841257467
SPAC3F10.16c,0.30966533474847024,-0.24888392992827807,-0.3414446280517327,-0.25698468671755315,-0.4313707464235583
SPAC3F10.17,0.5082794563727061,0.008009541638706652,-0.738501290397531,-1.674710183946437,0.6461867980310521
SPAC3F10.19,-0.0763493067786607,-0.3533401673879796,0.7823927746397276,-0.0765712229912977,-0.45444204685146955
SPAC3G6.01,-0.006977500247924068,0.28868916521227794,-0.5106266403296638,-0.4894062788516077,0.024356238060135094
SPAC3G6.02,0.1691752614424056,0.30908998793521847,0.16788307315792825,0.22344286977572164,-0.02096736800109067
SPAC3G6.03c,-0.02349573243368519,-0.11681957523436498,0.8743852725137631,0.40411159781318634,-0.05043772885959619
